f_avg,delta1,log10_nmse
17.1548,-7.3684,-1.704498
15.8996,-7.3684,-1.704497
19.8745,-7.3684,-1.704497
15.6904,-7.3684,-1.704497
14.8536,-7.3684,-1.704497
18.2008,-7.3684,-1.704498
19.0377,-7.3684,-1.704497
14.6444,-7.3684,-1.704497
16.7364,-7.3684,-1.704498
17.9916,-7.3684,-1.704498
19.2469,-7.3684,-1.704497
21.1297,-7.3684,-1.704497
17.3640,-7.3684,-1.704498
15.4812,-7.3684,-1.704497
20.7113,-7.3684,-1.704497
18.8285,-7.3684,-1.704498
19.4561,-7.3684,-1.704497
14.0167,-7.3684,-1.704497
20.9205,-7.3684,-1.704497
20.0837,-7.3684,-1.704497
16.1088,-7.3684,-1.704496
21.3389,-7.3684,-1.704497
18.6192,-7.3684,-1.704498
20.5021,-7.3684,-1.704497
19.6653,-7.3684,-1.704497
20.2929,-7.3684,-1.704497
17.7824,-7.3684,-1.704498
22.5941,-7.3684,-1.704497
21.9665,-7.3684,-1.704497
18.4100,-7.3684,-1.704498
21.5481,-7.3684,-1.704497
22.8033,-7.3684,-1.704496
22.1757,-7.3684,-1.704497
23.0126,-7.3684,-1.704498
22.3849,-7.3684,-1.704497
21.7573,-7.3684,-1.704497
23.2218,-7.3684,-1.704498
23.4310,-7.3684,-1.704498
23.6402,-7.3684,-1.704498
24.0586,-7.3684,-1.704498
23.8494,-7.3684,-1.704498
34.9372,-7.5789,-2.848951
24.2678,-7.3684,-1.704498
24.4770,-7.3684,-1.704498
34.5188,-7.5789,-2.844017
34.7280,-7.5789,-2.846491
35.1464,-7.5789,-2.849823
36.1925,-7.5789,-2.857208
37.2385,-7.5789,-2.843499
35.5649,-7.5789,-2.855858
37.4477,-7.5789,-2.836501
36.4017,-7.5789,-2.858806
38.0753,-7.5789,-2.863318
35.9833,-7.5789,-2.854022
37.8661,-7.5789,-2.846957
24.8954,-7.3684,-1.704498
38.9121,-7.5789,-2.900822
35.3556,-7.5789,-2.855681
38.7029,-7.5789,-2.891280
24.6862,-7.3684,-1.704498
25.1046,-7.3684,-1.704498
35.7741,-7.5789,-2.853856
37.6569,-7.5789,-2.831816
25.7322,-7.3684,-1.704497
37.0293,-7.5789,-2.849548
36.8201,-7.5789,-2.854577
36.6109,-7.5789,-2.858652
39.7490,-7.5789,-2.940223
25.3138,-7.3684,-1.704498
39.3305,-7.5789,-2.916350
40.5858,-7.5789,-2.942446
41.0042,-7.5789,-2.929645
39.1213,-7.5789,-2.899992
40.1674,-7.5789,-2.942595
39.9582,-7.5789,-2.944449
26.3598,-7.3684,-1.704497
26.9874,-7.3684,-1.704497
25.9414,-7.3684,-1.704497
39.5397,-7.5789,-2.930327
26.1506,-7.3684,-1.704497
28.0335,-7.3684,-1.704497
27.8243,-7.3684,-1.704497
0.0000,-7.1579,0.013139
41.2134,-7.5789,-2.916280
27.1967,-7.3684,-1.704497
25.5230,-7.3684,-1.704497
28.2427,-7.3684,-1.704497
27.4059,-7.3684,-1.704497
40.3766,-7.5789,-2.941313
29.2887,-7.3684,-1.704496
40.7950,-7.5789,-2.938632
41.8410,-7.5789,-2.934800
38.4937,-7.5789,-2.882318
26.7782,-7.3684,-1.704497
28.8703,-7.3684,-1.704496
41.6318,-7.5789,-2.913797
29.9163,-7.3684,-1.704496
29.0795,-7.3684,-1.704496
42.6778,-7.5789,-2.974288
45.1883,-7.5789,-2.958889
42.4686,-7.5789,-2.957061
