f_avg,delta1,log10_nmse
33.0544,-8.0000,-1.701944
7.5314,-8.0000,-1.701944
30.5439,-8.0000,-1.701944
6.0669,-8.0000,-1.701944
3.1381,-8.0000,-1.701944
28.0335,-8.0000,-1.701944
26.5690,-8.0000,-1.701944
5.0209,-8.0000,-1.701944
14.8536,-8.0000,-1.701944
5.4393,-8.0000,-1.701944
19.4561,-8.0000,-1.701944
26.1506,-8.0000,-1.701944
34.9372,-8.0000,-1.701944
7.9498,-8.0000,-1.701944
36.4017,-8.0000,-1.701944
35.1464,-8.0000,-1.701944
29.4979,-8.0000,-1.701944
6.6946,-8.0000,-1.701944
16.3180,-8.0000,-1.701944
27.8243,-8.0000,-1.701944
25.7322,-8.0000,-1.701944
19.6653,-8.0000,-1.701944
15.8996,-8.0000,-1.701944
28.2427,-8.0000,-1.701944
18.8285,-8.0000,-1.701944
23.4310,-8.0000,-1.701944
15.2720,-8.0000,-1.701944
35.7741,-8.0000,-1.701944
32.2176,-8.0000,-1.701944
25.3138,-8.0000,-1.701944
13.1799,-8.0000,-1.701944
33.4728,-8.0000,-1.701944
9.8326,-8.0000,-1.701944
24.6862,-8.0000,-1.701944
26.3598,-8.0000,-1.701944
24.2678,-8.0000,-1.701944
12.7615,-8.0000,-1.701944
11.9247,-8.0000,-1.701944
30.1255,-8.0000,-1.701944
21.5481,-8.0000,-1.701944
4.1841,-8.0000,-1.701944
21.1297,-8.0000,-1.701944
8.7866,-8.0000,-1.701944
33.6820,-8.0000,-1.701944
9.6234,-8.0000,-1.701944
25.1046,-8.0000,-1.701944
23.6402,-8.0000,-1.701944
35.5649,-8.0000,-1.701944
26.9874,-8.0000,-1.701944
30.3347,-8.0000,-1.701944
34.7280,-8.0000,-1.701944
8.5774,-8.0000,-1.701944
20.0837,-8.0000,-1.701944
32.0084,-8.0000,-1.701944
16.7364,-8.0000,-1.701944
27.4059,-8.0000,-1.701944
29.0795,-8.0000,-1.701944
36.6109,-8.0000,-1.701944
27.6151,-8.0000,-1.701944
29.2887,-8.0000,-1.701944
35.3556,-8.0000,-1.701944
17.3640,-8.0000,-1.701944
11.2971,-8.0000,-1.701944
12.5523,-8.0000,-1.701944
24.8954,-8.0000,-1.701944
23.2218,-8.0000,-1.701944
22.3849,-8.0000,-1.701944
16.5272,-8.0000,-1.701944
32.4268,-8.0000,-1.701944
7.1130,-8.0000,-1.701944
29.9163,-8.0000,-1.701944
9.4142,-8.0000,-1.701944
11.5063,-8.0000,-1.701944
30.7531,-8.0000,-1.701944
37.2385,-8.0000,-1.701944
16.9456,-8.0000,-1.701944
23.8494,-8.0000,-1.701944
0.0000,-7.7895,0.000113
21.3389,-8.0000,-1.701944
22.8033,-8.0000,-1.701944
24.0586,-8.0000,-1.701944
31.7992,-8.0000,-1.701944
38.7029,-8.0000,-2.648265
38.2845,-8.0000,-2.644087
38.4937,-8.0000,-2.652218
39.3305,-8.0000,-2.630873
38.9121,-8.0000,-2.641583
39.7490,-8.0000,-2.624478
38.0753,-8.0000,-2.663194
39.5397,-8.0000,-2.628574
39.1213,-8.0000,-2.634446
39.9582,-8.0000,-2.618589
40.1674,-8.0000,-2.611665
1.2552,-7.7895,-1.699092
3.7657,-7.7895,-1.699092
0.2092,-7.7895,-1.699092
2.7197,-7.7895,-1.699092
5.6485,-7.7895,-1.699092
10.8787,-7.7895,-1.699092
13.3891,-7.7895,-1.699092
8.1590,-7.7895,-1.699092
6.4854,-7.7895,-1.699092
37.8661,-8.0000,-2.668875
19.0377,-7.7895,-1.699092
5.2301,-7.7895,-1.699092
17.5732,-7.7895,-1.699092
17.1548,-7.7895,-1.699092
1.0460,-7.7895,-1.699092
9.4142,-7.7895,-1.699092
16.3180,-7.7895,-1.699092
23.8494,-7.7895,-1.699092
0.4184,-7.7895,-1.699092
16.5272,-7.7895,-1.699092
4.6025,-7.7895,-1.699092
3.9749,-7.7895,-1.699092
16.1088,-7.7895,-1.699092
18.8285,-7.7895,-1.699092
9.2050,-7.7895,-1.699092
7.5314,-7.7895,-1.699092
13.8075,-7.7895,-1.699092
24.2678,-7.7895,-1.699092
8.9958,-7.7895,-1.699092
2.0921,-7.7895,-1.699092
24.6862,-7.7895,-1.699092
3.3473,-7.7895,-1.699092
22.3849,-7.7895,-1.699092
1.4644,-7.7895,-1.699092
24.4770,-7.7895,-1.699092
14.8536,-7.7895,-1.699092
10.6695,-7.7895,-1.699092
0.6276,-7.7895,-1.699092
15.2720,-7.7895,-1.699092
23.6402,-7.7895,-1.699092
11.2971,-7.7895,-1.699092
4.3933,-7.7895,-1.699092
2.3013,-7.7895,-1.699092
4.8117,-7.7895,-1.699092
6.2762,-7.7895,-1.699092
2.9289,-7.7895,-1.699092
7.1130,-7.7895,-1.699092
8.7866,-7.7895,-1.699092
9.6234,-7.7895,-1.699092
6.0669,-7.7895,-1.699092
23.2218,-7.7895,-1.699092
20.7113,-7.7895,-1.699092
22.8033,-7.7895,-1.699092
4.1841,-7.7895,-1.699092
3.5565,-7.7895,-1.699092
0.8368,-7.7895,-1.699092
14.0167,-7.7895,-1.699092
1.8828,-7.7895,-1.699092
19.8745,-7.7895,-1.699092
12.9707,-7.7895,-1.699092
17.3640,-7.7895,-1.699092
5.4393,-7.7895,-1.699092
5.8577,-7.7895,-1.699092
2.5105,-7.7895,-1.699092
8.3682,-7.7895,-1.699092
7.3222,-7.7895,-1.699092
40.5858,-8.0000,-2.605716
3.1381,-7.7895,-1.699092
15.4812,-7.7895,-1.699092
27.4059,-7.7895,-1.699092
6.9038,-7.7895,-1.699092
1.6736,-7.7895,-1.699092
10.2510,-7.7895,-1.699092
14.6444,-7.7895,-1.699092
12.1339,-7.7895,-1.699092
12.5523,-7.7895,-1.699092
28.2427,-7.7895,-1.699092
26.5690,-7.7895,-1.699092
5.0209,-7.7895,-1.699092
13.5983,-7.7895,-1.699092
17.7824,-7.7895,-1.699092
7.7406,-7.7895,-1.699092
14.2259,-7.7895,-1.699092
6.6946,-7.7895,-1.699092
20.0837,-7.7895,-1.699092
28.0335,-7.7895,-1.699092
11.5063,-7.7895,-1.699092
20.5021,-7.7895,-1.699092
10.0418,-7.7895,-1.699092
19.4561,-7.7895,-1.699092
13.1799,-7.7895,-1.699092
22.1757,-7.7895,-1.699092
8.5774,-7.7895,-1.699092
40.3766,-8.0000,-2.607544
9.8326,-7.7895,-1.699092
11.9247,-7.7895,-1.699092
18.6192,-7.7895,-1.699092
21.7573,-7.7895,-1.699092
27.1967,-7.7895,-1.699092
14.4351,-7.7895,-1.699092
26.1506,-7.7895,-1.699092
24.0586,-7.7895,-1.699092
24.8954,-7.7895,-1.699092
21.1297,-7.7895,-1.699092
11.7155,-7.7895,-1.699092
10.4603,-7.7895,-1.699092
23.0126,-7.7895,-1.699092
15.8996,-7.7895,-1.699092
16.9456,-7.7895,-1.699092
25.1046,-7.7895,-1.699092
18.4100,-7.7895,-1.699092
7.9498,-7.7895,-1.699092
21.9665,-7.7895,-1.699092
21.5481,-7.7895,-1.699092
19.6653,-7.7895,-1.699092
15.6904,-7.7895,-1.699092
25.9414,-7.7895,-1.699092
25.5230,-7.7895,-1.699092
23.4310,-7.7895,-1.699092
22.5941,-7.7895,-1.699092
29.0795,-7.7895,-1.699092
12.3431,-7.7895,-1.699092
26.3598,-7.7895,-1.699092
26.7782,-7.7895,-1.699092
27.8243,-7.7895,-1.699092
21.3389,-7.7895,-1.699092
27.6151,-7.7895,-1.699092
25.3138,-7.7895,-1.699092
16.7364,-7.7895,-1.699092
11.0879,-7.7895,-1.699092
18.2008,-7.7895,-1.699092
19.2469,-7.7895,-1.699092
15.0628,-7.7895,-1.699092
26.9874,-7.7895,-1.699092
29.2887,-7.7895,-1.699092
28.4519,-7.7895,-1.699092
20.9205,-7.7895,-1.699092
12.7615,-7.7895,-1.699092
25.7322,-7.7895,-1.699092
17.9916,-7.7895,-1.699092
20.2929,-7.7895,-1.699092
0.0000,-7.5789,0.001372
29.4979,-7.7895,-1.699092
28.6611,-7.7895,-1.699092
28.8703,-7.7895,-1.699092
30.3347,-7.7895,-1.699092
29.9163,-7.7895,-1.699092
29.7071,-7.7895,-1.699092
30.9623,-7.7895,-1.699092
30.7531,-7.7895,-1.699092
45.8159,-8.0000,-2.632289
31.1715,-7.7895,-1.699092
41.6318,-8.0000,-2.585928
31.5900,-7.7895,-1.699092
41.4226,-8.0000,-2.587274
33.2636,-7.7895,-1.699092
32.8452,-7.7895,-1.699092
30.5439,-7.7895,-1.699092
40.7950,-8.0000,-2.601798
34.1004,-7.7895,-1.699092
33.8912,-7.7895,-1.699092
32.6360,-7.7895,-1.699092
30.1255,-7.7895,-1.699092
47.9079,-8.0000,-2.633316
41.2134,-8.0000,-2.591289
32.4268,-7.7895,-1.699092
35.3556,-7.7895,-1.699092
34.7280,-7.7895,-1.699092
33.6820,-7.7895,-1.699092
42.0502,-8.0000,-2.590173
44.1423,-8.0000,-2.619531
47.6987,-8.0000,-2.637973
41.0042,-8.0000,-2.597577
31.3808,-7.7895,-1.699092
33.0544,-7.7895,-1.699092
48.9540,-8.0000,-2.684209
43.0962,-8.0000,-2.598230
49.3724,-8.0000,-2.698891
48.1172,-8.0000,-2.644864
33.4728,-7.7895,-1.699092
44.3515,-8.0000,-2.619815
46.8619,-8.0000,-2.638992
32.0084,-7.7895,-1.699092
43.3054,-8.0000,-2.601033
31.7992,-7.7895,-1.699092
44.5607,-8.0000,-2.619992
36.1925,-7.7895,-1.699092
34.9372,-7.7895,-1.699092
42.2594,-8.0000,-2.591597
35.1464,-7.7895,-1.699092
47.0711,-8.0000,-2.641135
35.7741,-7.7895,-1.699092
44.7699,-8.0000,-2.619623
47.4895,-8.0000,-2.642188
47.2803,-8.0000,-2.643152
49.1632,-8.0000,-2.692159
42.6778,-8.0000,-2.595097
3.9749,-7.5789,-1.700698
46.2343,-8.0000,-2.636515
50.0000,-8.0000,-2.714928
41.8410,-8.0000,-2.588038
0.2092,-7.5789,-1.700698
49.7908,-8.0000,-2.710875
1.4644,-7.5789,-1.700698
5.8577,-7.5789,-1.700698
48.5356,-8.0000,-2.665012
43.5146,-8.0000,-2.611840
48.7448,-8.0000,-2.675082
42.8870,-8.0000,-2.598340
6.0669,-7.5789,-1.700698
44.9791,-8.0000,-2.622166
46.0251,-8.0000,-2.633182
43.7238,-8.0000,-2.611469
42.4686,-8.0000,-2.593774
32.2176,-7.7895,-1.699092
1.2552,-7.5789,-1.700698
2.9289,-7.5789,-1.700698
48.3264,-8.0000,-2.654651
1.0460,-7.5789,-1.700698
45.6067,-8.0000,-2.632057
4.3933,-7.5789,-1.700698
6.9038,-7.5789,-1.700698
35.9833,-7.7895,-1.699092
34.3096,-7.7895,-1.699092
46.6527,-8.0000,-2.640026
35.5649,-7.7895,-1.699092
34.5188,-7.7895,-1.699092
3.5565,-7.5789,-1.700698
2.0921,-7.5789,-1.700698
5.2301,-7.5789,-1.700698
2.3013,-7.5789,-1.700698
1.6736,-7.5789,-1.700698
43.9331,-8.0000,-2.617119
4.8117,-7.5789,-1.700698
2.5105,-7.5789,-1.700698
8.7866,-7.5789,-1.700698
0.6276,-7.5789,-1.700698
1.8828,-7.5789,-1.700698
49.5816,-8.0000,-2.705074
3.7657,-7.5789,-1.700698
8.1590,-7.5789,-1.700698
8.5774,-7.5789,-1.700698
3.1381,-7.5789,-1.700698
6.6946,-7.5789,-1.700698
6.4854,-7.5789,-1.700698
46.4435,-8.0000,-2.639108
45.3975,-8.0000,-2.628734
2.7197,-7.5789,-1.700698
5.0209,-7.5789,-1.700698
0.4184,-7.5789,-1.700698
3.3473,-7.5789,-1.700698
9.2050,-7.5789,-1.700698
8.3682,-7.5789,-1.700698
45.1883,-8.0000,-2.623586
7.7406,-7.5789,-1.700698
8.9958,-7.5789,-1.700698
7.9498,-7.5789,-1.700698
10.0418,-7.5789,-1.700698
9.6234,-7.5789,-1.700698
0.8368,-7.5789,-1.700698
7.1130,-7.5789,-1.700698
5.4393,-7.5789,-1.700698
10.6695,-7.5789,-1.700698
6.2762,-7.5789,-1.700698
4.1841,-7.5789,-1.700698
9.4142,-7.5789,-1.700698
4.6025,-7.5789,-1.700698
10.8787,-7.5789,-1.700698
7.5314,-7.5789,-1.700698
5.6485,-7.5789,-1.700698
10.4603,-7.5789,-1.700698
7.3222,-7.5789,-1.700698
9.8326,-7.5789,-1.700698
11.2971,-7.5789,-1.700698
11.5063,-7.5789,-1.700698
11.9247,-7.5789,-1.700698
11.0879,-7.5789,-1.700698
13.1799,-7.5789,-1.700698
10.2510,-7.5789,-1.700698
11.7155,-7.5789,-1.700698
14.6444,-7.5789,-1.700698
12.5523,-7.5789,-1.700698
14.8536,-7.5789,-1.700698
13.8075,-7.5789,-1.700698
13.3891,-7.5789,-1.700698
16.9456,-7.5789,-1.700698
14.0167,-7.5789,-1.700698
15.6904,-7.5789,-1.700698
12.3431,-7.5789,-1.700698
13.5983,-7.5789,-1.700698
16.1088,-7.5789,-1.700698
17.7824,-7.5789,-1.700698
12.9707,-7.5789,-1.700698
12.1339,-7.5789,-1.700698
15.2720,-7.5789,-1.700698
12.7615,-7.5789,-1.700698
14.2259,-7.5789,-1.700698
16.5272,-7.5789,-1.700698
16.3180,-7.5789,-1.700698
15.0628,-7.5789,-1.700698
19.8745,-7.5789,-1.700698
17.1548,-7.5789,-1.700698
37.8661,-7.7895,-2.652350
14.4351,-7.5789,-1.700698
22.8033,-7.5789,-1.700698
20.5021,-7.5789,-1.700698
15.4812,-7.5789,-1.700698
19.4561,-7.5789,-1.700698
21.1297,-7.5789,-1.700698
18.6192,-7.5789,-1.700698
20.9205,-7.5789,-1.700698
23.0126,-7.5789,-1.700698
27.1967,-7.5789,-1.700698
24.6862,-7.5789,-1.700698
18.4100,-7.5789,-1.700698
43.7238,-7.7895,-2.660896
19.6653,-7.5789,-1.700698
18.8285,-7.5789,-1.700698
26.1506,-7.5789,-1.700698
17.9916,-7.5789,-1.700698
38.4937,-7.7895,-2.637222
28.0335,-7.5789,-1.700698
28.4519,-7.5789,-1.700698
25.1046,-7.5789,-1.700698
36.4017,-7.7895,-2.638016
18.2008,-7.5789,-1.700698
23.4310,-7.5789,-1.700698
41.4226,-7.7895,-2.655331
21.7573,-7.5789,-1.700698
40.3766,-7.7895,-2.648511
20.2929,-7.5789,-1.700698
20.0837,-7.5789,-1.700698
36.8201,-7.7895,-2.644430
17.5732,-7.5789,-1.700698
15.8996,-7.5789,-1.700698
16.7364,-7.5789,-1.700698
21.5481,-7.5789,-1.700698
39.1213,-7.7895,-2.636136
39.9582,-7.7895,-2.645234
19.0377,-7.5789,-1.700698
29.4979,-7.5789,-1.700698
37.0293,-7.7895,-2.645938
39.7490,-7.7895,-2.645107
24.4770,-7.5789,-1.700698
27.6151,-7.5789,-1.700698
23.2218,-7.5789,-1.700698
17.3640,-7.5789,-1.700698
37.6569,-7.7895,-2.646350
37.2385,-7.7895,-2.646219
25.7322,-7.5789,-1.700698
33.6820,-7.5789,-1.700698
37.4477,-7.7895,-2.646247
33.0544,-7.5789,-1.700698
23.8494,-7.5789,-1.700698
25.3138,-7.5789,-1.700698
30.1255,-7.5789,-1.700698
33.2636,-7.5789,-1.700698
24.0586,-7.5789,-1.700698
29.7071,-7.5789,-1.700698
42.0502,-7.7895,-2.655069
23.6402,-7.5789,-1.700698
41.6318,-7.7895,-2.655103
39.5397,-7.7895,-2.645121
34.3096,-7.5789,-1.700698
28.6611,-7.5789,-1.700698
21.9665,-7.5789,-1.700698
22.5941,-7.5789,-1.700698
28.2427,-7.5789,-1.700698
34.5188,-7.5789,-1.700698
22.1757,-7.5789,-1.700698
38.9121,-7.7895,-2.630586
19.2469,-7.5789,-1.700698
24.2678,-7.5789,-1.700698
29.9163,-7.5789,-1.700698
26.7782,-7.5789,-1.700698
31.3808,-7.5789,-1.700698
0.0000,-7.3684,0.000124
38.2845,-7.7895,-2.640859
34.1004,-7.5789,-1.700698
24.8954,-7.5789,-1.700698
42.6778,-7.7895,-2.656762
42.8870,-7.7895,-2.656663
21.3389,-7.5789,-1.700698
25.9414,-7.5789,-1.700698
20.7113,-7.5789,-1.700698
40.5858,-7.7895,-2.648448
22.3849,-7.5789,-1.700698
49.7908,-7.7895,-2.725234
30.3347,-7.5789,-1.700698
26.5690,-7.5789,-1.700698
26.3598,-7.5789,-1.700698
32.8452,-7.5789,-1.700698
25.5230,-7.5789,-1.700698
27.4059,-7.5789,-1.700698
26.9874,-7.5789,-1.700698
32.0084,-7.5789,-1.700698
45.8159,-7.7895,-2.699420
29.2887,-7.5789,-1.700698
38.0753,-7.7895,-2.643751
34.9372,-7.5789,-1.700698
30.5439,-7.5789,-1.700698
31.5900,-7.5789,-1.700698
40.1674,-7.7895,-2.644857
47.2803,-7.7895,-2.700391
30.7531,-7.5789,-1.700698
32.2176,-7.5789,-1.700698
32.4268,-7.5789,-1.700698
29.0795,-7.5789,-1.700698
35.1464,-7.5789,-1.700698
44.1423,-7.7895,-2.666643
31.1715,-7.5789,-1.700698
28.8703,-7.5789,-1.700698
27.8243,-7.5789,-1.700698
43.9331,-7.7895,-2.654698
31.7992,-7.5789,-1.700698
46.6527,-7.7895,-2.702528
40.7950,-7.7895,-2.652755
47.4895,-7.7895,-2.699234
33.4728,-7.5789,-1.700698
49.1632,-7.7895,-2.715791
43.3054,-7.7895,-2.659409
47.9079,-7.7895,-2.697841
44.5607,-7.7895,-2.681903
36.6109,-7.7895,-2.642012
45.6067,-7.7895,-2.698050
48.9540,-7.7895,-2.711808
49.3724,-7.7895,-2.719202
48.1172,-7.7895,-2.699322
30.9623,-7.5789,-1.700698
41.0042,-7.7895,-2.655311
33.8912,-7.5789,-1.700698
42.2594,-7.7895,-2.655109
34.7280,-7.5789,-1.700698
44.9791,-7.7895,-2.691611
32.6360,-7.5789,-1.700698
46.0251,-7.7895,-2.702020
50.0000,-7.7895,-2.729628
41.8410,-7.7895,-2.655067
46.2343,-7.7895,-2.703182
38.7029,-7.7895,-2.632903
47.0711,-7.7895,-2.701136
46.8619,-7.7895,-2.701427
48.7448,-7.7895,-2.705984
43.5146,-7.7895,-2.659638
48.3264,-7.7895,-2.700867
47.6987,-7.7895,-2.698539
44.3515,-7.7895,-2.675381
48.5356,-7.7895,-2.702722
45.3975,-7.7895,-2.697524
42.4686,-7.7895,-2.655853
41.2134,-7.7895,-2.655464
44.7699,-7.7895,-2.687216
39.3305,-7.7895,-2.644801
43.0962,-7.7895,-2.658452
49.5816,-7.7895,-2.722405
45.1883,-7.7895,-2.694868
36.1925,-7.5789,-2.606097
0.4184,-7.3684,-1.702228
46.4435,-7.7895,-2.704007
35.3556,-7.5789,-2.532387
0.2092,-7.3684,-1.702228
36.8201,-7.5789,-2.648579
2.3013,-7.3684,-1.702228
37.0293,-7.5789,-2.661285
3.1381,-7.3684,-1.702228
36.4017,-7.5789,-2.621365
0.6276,-7.3684,-1.702228
1.6736,-7.3684,-1.702228
4.1841,-7.3684,-1.702228
4.6025,-7.3684,-1.702228
37.2385,-7.5789,-2.671482
8.1590,-7.3684,-1.702228
0.8368,-7.3684,-1.702228
35.5649,-7.5789,-2.553459
36.6109,-7.5789,-2.634211
1.0460,-7.3684,-1.702228
2.5105,-7.3684,-1.702228
1.2552,-7.3684,-1.702228
4.3933,-7.3684,-1.702228
10.0418,-7.3684,-1.702228
2.7197,-7.3684,-1.702228
2.0921,-7.3684,-1.702228
35.7741,-7.5789,-2.571728
6.9038,-7.3684,-1.702228
35.9833,-7.5789,-2.589079
11.5063,-7.3684,-1.702228
10.8787,-7.3684,-1.702228
38.4937,-7.5789,-2.704351
3.5565,-7.3684,-1.702228
1.8828,-7.3684,-1.702228
14.2259,-7.3684,-1.702228
7.7406,-7.3684,-1.702228
5.8577,-7.3684,-1.702228
38.0753,-7.5789,-2.700498
6.2762,-7.3684,-1.702228
6.4854,-7.3684,-1.702228
7.5314,-7.3684,-1.702228
8.9958,-7.3684,-1.702228
3.9749,-7.3684,-1.702228
3.7657,-7.3684,-1.702228
16.9456,-7.3684,-1.702228
7.9498,-7.3684,-1.702228
37.6569,-7.5789,-2.689405
10.4603,-7.3684,-1.702228
10.2510,-7.3684,-1.702228
1.4644,-7.3684,-1.702228
8.7866,-7.3684,-1.702228
9.8326,-7.3684,-1.702228
12.3431,-7.3684,-1.702228
2.9289,-7.3684,-1.702228
39.1213,-7.5789,-2.698331
6.6946,-7.3684,-1.702228
38.2845,-7.5789,-2.703303
10.6695,-7.3684,-1.702228
7.3222,-7.3684,-1.702228
14.4351,-7.3684,-1.702228
5.0209,-7.3684,-1.702228
5.4393,-7.3684,-1.702228
37.8661,-7.5789,-2.695829
9.6234,-7.3684,-1.702228
3.3473,-7.3684,-1.702228
4.8117,-7.3684,-1.702228
37.4477,-7.5789,-2.680669
12.1339,-7.3684,-1.702228
8.5774,-7.3684,-1.702228
38.9121,-7.5789,-2.700888
8.3682,-7.3684,-1.702228
13.3891,-7.3684,-1.702228
11.2971,-7.3684,-1.702228
13.1799,-7.3684,-1.702228
15.2720,-7.3684,-1.702228
18.4100,-7.3684,-1.702228
9.4142,-7.3684,-1.702228
17.3640,-7.3684,-1.702228
6.0669,-7.3684,-1.702228
9.2050,-7.3684,-1.702228
12.7615,-7.3684,-1.702228
40.3766,-7.5789,-2.662785
5.2301,-7.3684,-1.702228
19.0377,-7.3684,-1.702228
11.0879,-7.3684,-1.702228
18.8285,-7.3684,-1.702228
38.7029,-7.5789,-2.703088
17.5732,-7.3684,-1.702228
20.5021,-7.3684,-1.702228
7.1130,-7.3684,-1.702228
13.5983,-7.3684,-1.702228
12.5523,-7.3684,-1.702228
5.6485,-7.3684,-1.702228
17.1548,-7.3684,-1.702228
41.0042,-7.5789,-2.633467
20.0837,-7.3684,-1.702228
16.1088,-7.3684,-1.702228
13.8075,-7.3684,-1.702228
14.8536,-7.3684,-1.702228
11.7155,-7.3684,-1.702228
20.9205,-7.3684,-1.702228
16.3180,-7.3684,-1.702228
19.6653,-7.3684,-1.702228
14.6444,-7.3684,-1.702228
21.9665,-7.3684,-1.702228
21.5481,-7.3684,-1.702228
18.2008,-7.3684,-1.702228
15.4812,-7.3684,-1.702228
19.2469,-7.3684,-1.702228
14.0167,-7.3684,-1.702228
12.9707,-7.3684,-1.702228
22.1757,-7.3684,-1.702228
19.8745,-7.3684,-1.702228
16.5272,-7.3684,-1.702228
16.7364,-7.3684,-1.702228
22.5941,-7.3684,-1.702228
40.7950,-7.5789,-2.641405
21.1297,-7.3684,-1.702228
39.9582,-7.5789,-2.675297
15.0628,-7.3684,-1.702228
23.0126,-7.3684,-1.702228
20.2929,-7.3684,-1.702228
39.3305,-7.5789,-2.695317
17.9916,-7.3684,-1.702228
15.8996,-7.3684,-1.702228
18.6192,-7.3684,-1.702228
23.6402,-7.3684,-1.702228
22.8033,-7.3684,-1.702228
40.1674,-7.5789,-2.671205
11.9247,-7.3684,-1.702228
21.3389,-7.3684,-1.702228
41.2134,-7.5789,-2.641555
17.7824,-7.3684,-1.702228
28.4519,-7.3684,-1.702228
21.7573,-7.3684,-1.702228
23.2218,-7.3684,-1.702228
22.3849,-7.3684,-1.702228
23.8494,-7.3684,-1.702228
19.4561,-7.3684,-1.702228
24.6862,-7.3684,-1.702228
0.0000,-7.1579,0.000124
39.7490,-7.5789,-2.682789
41.6318,-7.5789,-2.666085
26.1506,-7.3684,-1.702228
24.0586,-7.3684,-1.702228
24.8954,-7.3684,-1.702228
23.4310,-7.3684,-1.702228
28.8703,-7.3684,-1.702228
24.4770,-7.3684,-1.702228
25.1046,-7.3684,-1.702228
27.1967,-7.3684,-1.702228
26.5690,-7.3684,-1.702228
15.6904,-7.3684,-1.702228
25.5230,-7.3684,-1.702228
40.5858,-7.5789,-2.651656
41.4226,-7.5789,-2.654423
24.2678,-7.3684,-1.702228
39.5397,-7.5789,-2.678927
20.7113,-7.3684,-1.702228
30.3347,-7.3684,-1.702228
27.6151,-7.3684,-1.702228
29.0795,-7.3684,-1.702228
26.3598,-7.3684,-1.702228
42.4686,-7.5789,-2.700797
25.7322,-7.3684,-1.702228
42.2594,-7.5789,-2.694267
26.7782,-7.3684,-1.702228
29.9163,-7.3684,-1.702228
44.9791,-7.5789,-2.726995
32.2176,-7.3684,-1.702228
31.1715,-7.3684,-1.702228
25.3138,-7.3684,-1.702228
