f_avg,delta1,log10_nmse
36.4017,-8.0000,-1.706259
10.8787,-8.0000,-1.706259
29.0795,-8.0000,-1.706259
20.2929,-8.0000,-1.706259
15.6904,-8.0000,-1.706259
35.3556,-8.0000,-1.706259
11.5063,-8.0000,-1.706259
34.3096,-8.0000,-1.706259
7.1130,-8.0000,-1.706259
8.3682,-8.0000,-1.706259
10.6695,-8.0000,-1.706259
3.7657,-8.0000,-1.706259
29.4979,-8.0000,-1.706259
24.6862,-8.0000,-1.706259
13.5983,-8.0000,-1.706259
14.4351,-8.0000,-1.706259
10.2510,-8.0000,-1.706259
18.6192,-8.0000,-1.706259
28.8703,-8.0000,-1.706259
30.5439,-8.0000,-1.706259
33.4728,-8.0000,-1.706259
28.0335,-8.0000,-1.706259
28.6611,-8.0000,-1.706259
32.8452,-8.0000,-1.706259
8.9958,-8.0000,-1.706259
34.9372,-8.0000,-1.706259
18.2008,-8.0000,-1.706259
10.4603,-8.0000,-1.706259
23.8494,-8.0000,-1.706259
25.1046,-8.0000,-1.706259
11.0879,-8.0000,-1.706259
30.3347,-8.0000,-1.706259
17.9916,-8.0000,-1.706259
31.3808,-8.0000,-1.706259
24.2678,-8.0000,-1.706259
26.7782,-8.0000,-1.706259
16.9456,-8.0000,-1.706259
20.5021,-8.0000,-1.706259
14.2259,-8.0000,-1.706259
32.4268,-8.0000,-1.706259
24.0586,-8.0000,-1.706259
15.0628,-8.0000,-1.706259
13.1799,-8.0000,-1.706259
4.6025,-8.0000,-1.706259
7.3222,-8.0000,-1.706259
33.2636,-8.0000,-1.706259
31.7992,-8.0000,-1.706259
8.7866,-8.0000,-1.706259
33.6820,-8.0000,-1.706259
9.4142,-8.0000,-1.706259
6.6946,-8.0000,-1.706259
25.7322,-8.0000,-1.706259
35.9833,-8.0000,-1.706259
5.6485,-8.0000,-1.706259
15.8996,-8.0000,-1.706259
13.3891,-8.0000,-1.706259
21.3389,-8.0000,-1.706259
22.1757,-8.0000,-1.706259
29.2887,-8.0000,-1.706259
3.3473,-8.0000,-1.706259
20.0837,-8.0000,-1.706259
21.9665,-8.0000,-1.706259
19.4561,-8.0000,-1.706259
16.7364,-8.0000,-1.706259
4.1841,-8.0000,-1.706259
28.2427,-8.0000,-1.706259
26.3598,-8.0000,-1.706259
12.7615,-8.0000,-1.706259
33.8912,-8.0000,-1.706259
27.4059,-8.0000,-1.706259
17.1548,-8.0000,-1.706259
24.8954,-8.0000,-1.706259
17.7824,-8.0000,-1.706259
30.7531,-8.0000,-1.706259
21.5481,-8.0000,-1.706259
25.9414,-8.0000,-1.706259
36.1925,-8.0000,-1.706259
34.5188,-8.0000,-1.706259
11.9247,-8.0000,-1.706259
29.7071,-8.0000,-1.706259
27.6151,-8.0000,-1.706259
31.5900,-8.0000,-1.706259
12.1339,-8.0000,-1.706259
6.2762,-8.0000,-1.706259
16.1088,-8.0000,-1.706259
4.3933,-8.0000,-1.706259
26.9874,-8.0000,-1.706259
18.4100,-8.0000,-1.706259
23.6402,-8.0000,-1.706259
17.5732,-8.0000,-1.706259
30.1255,-8.0000,-1.706259
16.5272,-8.0000,-1.706259
22.8033,-8.0000,-1.706259
32.2176,-8.0000,-1.706259
18.8285,-8.0000,-1.706259
28.4519,-8.0000,-1.706259
32.0084,-8.0000,-1.706259
21.1297,-8.0000,-1.706259
26.1506,-8.0000,-1.706259
23.2218,-8.0000,-1.706259
20.9205,-8.0000,-1.706259
36.8201,-8.0000,-1.706259
8.5774,-8.0000,-1.706259
12.3431,-8.0000,-1.706259
9.6234,-8.0000,-1.706259
19.6653,-8.0000,-1.706259
37.6569,-8.0000,-2.861337
0.0000,-7.7895,0.000122
39.5397,-8.0000,-2.876118
38.4937,-8.0000,-2.863722
37.2385,-8.0000,-2.845011
37.4477,-8.0000,-2.854962
38.2845,-8.0000,-2.860796
38.0753,-8.0000,-2.858984
39.1213,-8.0000,-2.873516
39.7490,-8.0000,-2.877115
38.9121,-8.0000,-2.870940
0.8368,-7.7895,-1.706479
0.6276,-7.7895,-1.706479
1.0460,-7.7895,-1.706479
0.2092,-7.7895,-1.706479
37.0293,-8.0000,-2.841855
3.5565,-7.7895,-1.706479
7.7406,-7.7895,-1.706479
39.3305,-8.0000,-2.874972
1.2552,-7.7895,-1.706479
0.4184,-7.7895,-1.706479
39.9582,-8.0000,-2.876681
2.3013,-7.7895,-1.706479
38.7029,-8.0000,-2.865714
37.8661,-8.0000,-2.860808
2.7197,-7.7895,-1.706479
4.8117,-7.7895,-1.706479
3.3473,-7.7895,-1.706479
1.4644,-7.7895,-1.706479
1.8828,-7.7895,-1.706479
40.3766,-8.0000,-2.882591
7.3222,-7.7895,-1.706479
1.6736,-7.7895,-1.706479
3.7657,-7.7895,-1.706479
4.3933,-7.7895,-1.706479
2.9289,-7.7895,-1.706479
8.9958,-7.7895,-1.706479
2.5105,-7.7895,-1.706479
10.2510,-7.7895,-1.706479
27.1967,-7.7895,-1.706479
2.0921,-7.7895,-1.706479
11.5063,-7.7895,-1.706479
6.0669,-7.7895,-1.706479
5.6485,-7.7895,-1.706479
11.7155,-7.7895,-1.706479
12.9707,-7.7895,-1.706479
4.6025,-7.7895,-1.706479
8.3682,-7.7895,-1.706479
5.8577,-7.7895,-1.706479
3.1381,-7.7895,-1.706479
16.7364,-7.7895,-1.706479
8.7866,-7.7895,-1.706479
7.5314,-7.7895,-1.706479
7.1130,-7.7895,-1.706479
6.6946,-7.7895,-1.706479
14.8536,-7.7895,-1.706479
8.1590,-7.7895,-1.706479
22.5941,-7.7895,-1.706479
17.1548,-7.7895,-1.706479
12.3431,-7.7895,-1.706479
5.0209,-7.7895,-1.706479
17.5732,-7.7895,-1.706479
5.2301,-7.7895,-1.706479
9.2050,-7.7895,-1.706479
16.3180,-7.7895,-1.706479
3.9749,-7.7895,-1.706479
12.7615,-7.7895,-1.706479
29.4979,-7.7895,-1.706479
28.2427,-7.7895,-1.706479
9.6234,-7.7895,-1.706479
13.1799,-7.7895,-1.706479
19.0377,-7.7895,-1.706479
7.9498,-7.7895,-1.706479
13.5983,-7.7895,-1.706479
10.4603,-7.7895,-1.706479
4.1841,-7.7895,-1.706479
18.4100,-7.7895,-1.706479
26.9874,-7.7895,-1.706479
20.5021,-7.7895,-1.706479
23.2218,-7.7895,-1.706479
16.9456,-7.7895,-1.706479
12.5523,-7.7895,-1.706479
9.4142,-7.7895,-1.706479
23.6402,-7.7895,-1.706479
6.2762,-7.7895,-1.706479
6.9038,-7.7895,-1.706479
10.6695,-7.7895,-1.706479
11.9247,-7.7895,-1.706479
21.9665,-7.7895,-1.706479
23.8494,-7.7895,-1.706479
29.2887,-7.7895,-1.706479
10.0418,-7.7895,-1.706479
14.2259,-7.7895,-1.706479
10.8787,-7.7895,-1.706479
15.6904,-7.7895,-1.706479
16.5272,-7.7895,-1.706479
5.4393,-7.7895,-1.706479
20.9205,-7.7895,-1.706479
15.4812,-7.7895,-1.706479
14.0167,-7.7895,-1.706479
16.1088,-7.7895,-1.706479
14.4351,-7.7895,-1.706479
12.1339,-7.7895,-1.706479
18.6192,-7.7895,-1.706479
20.0837,-7.7895,-1.706479
6.4854,-7.7895,-1.706479
19.2469,-7.7895,-1.706479
30.7531,-7.7895,-1.706479
15.0628,-7.7895,-1.706479
20.2929,-7.7895,-1.706479
21.5481,-7.7895,-1.706479
22.1757,-7.7895,-1.706479
13.8075,-7.7895,-1.706479
8.5774,-7.7895,-1.706479
25.7322,-7.7895,-1.706479
22.8033,-7.7895,-1.706479
11.0879,-7.7895,-1.706479
9.8326,-7.7895,-1.706479
19.8745,-7.7895,-1.706479
29.9163,-7.7895,-1.706479
24.6862,-7.7895,-1.706479
27.4059,-7.7895,-1.706479
15.2720,-7.7895,-1.706479
27.6151,-7.7895,-1.706479
13.3891,-7.7895,-1.706479
18.2008,-7.7895,-1.706479
29.0795,-7.7895,-1.706479
27.8243,-7.7895,-1.706479
0.0000,-7.5789,0.000124
32.8452,-7.7895,-1.706479
19.4561,-7.7895,-1.706479
24.2678,-7.7895,-1.706479
24.4770,-7.7895,-1.706479
11.2971,-7.7895,-1.706479
26.3598,-7.7895,-1.706479
24.8954,-7.7895,-1.706479
20.7113,-7.7895,-1.706479
28.8703,-7.7895,-1.706479
26.1506,-7.7895,-1.706479
31.7992,-7.7895,-1.706479
18.8285,-7.7895,-1.706479
29.7071,-7.7895,-1.706479
17.7824,-7.7895,-1.706479
25.1046,-7.7895,-1.706479
15.8996,-7.7895,-1.706479
17.3640,-7.7895,-1.706479
19.6653,-7.7895,-1.706479
22.3849,-7.7895,-1.706479
25.5230,-7.7895,-1.706479
21.3389,-7.7895,-1.706479
34.7280,-7.7895,-1.706479
30.1255,-7.7895,-1.706479
28.4519,-7.7895,-1.706479
31.1715,-7.7895,-1.706479
24.0586,-7.7895,-1.706479
26.5690,-7.7895,-1.706479
17.9916,-7.7895,-1.706479
23.4310,-7.7895,-1.706479
26.7782,-7.7895,-1.706479
33.4728,-7.7895,-1.706479
25.3138,-7.7895,-1.706479
25.9414,-7.7895,-1.706479
21.7573,-7.7895,-1.706479
23.0126,-7.7895,-1.706479
14.6444,-7.7895,-1.706479
21.1297,-7.7895,-1.706479
30.3347,-7.7895,-1.706479
43.5146,-8.0000,-2.922961
40.1674,-8.0000,-2.874844
40.7950,-8.0000,-2.901902
46.8619,-8.0000,-2.999389
34.1004,-7.7895,-1.706479
44.9791,-8.0000,-2.982579
41.4226,-8.0000,-2.925333
35.3556,-7.7895,-1.706479
48.3264,-8.0000,-3.017682
28.6611,-7.7895,-1.706479
32.2176,-7.7895,-1.706479
31.3808,-7.7895,-1.706479
34.3096,-7.7895,-1.706479
42.4686,-8.0000,-2.947898
30.9623,-7.7895,-1.706479
43.7238,-8.0000,-2.943471
33.0544,-7.7895,-1.706479
45.1883,-8.0000,-2.977751
0.4184,-7.5789,-1.706330
48.1172,-8.0000,-3.018522
34.5188,-7.7895,-1.706479
0.6276,-7.5789,-1.706330
2.7197,-7.5789,-1.706330
0.2092,-7.5789,-1.706330
47.2803,-8.0000,-3.020205
48.9540,-8.0000,-3.013987
30.5439,-7.7895,-1.706479
3.3473,-7.5789,-1.706330
47.0711,-8.0000,-3.014394
47.6987,-8.0000,-3.018621
1.6736,-7.5789,-1.706330
33.6820,-7.7895,-1.706479
42.0502,-8.0000,-2.944721
32.6360,-7.7895,-1.706479
44.1423,-8.0000,-2.977498
33.8912,-7.7895,-1.706479
40.5858,-8.0000,-2.892681
35.5649,-7.7895,-1.706479
8.5774,-7.5789,-1.706330
34.9372,-7.7895,-1.706479
1.4644,-7.5789,-1.706330
3.7657,-7.5789,-1.706330
42.6778,-8.0000,-2.946687
33.2636,-7.7895,-1.706479
0.8368,-7.5789,-1.706330
1.2552,-7.5789,-1.706330
41.2134,-8.0000,-2.916971
49.7908,-8.0000,-2.998889
31.5900,-7.7895,-1.706479
3.5565,-7.5789,-1.706330
5.8577,-7.5789,-1.706330
43.0962,-8.0000,-2.931027
50.0000,-8.0000,-2.995077
1.8828,-7.5789,-1.706330
46.4435,-8.0000,-2.999979
11.7155,-7.5789,-1.706330
2.0921,-7.5789,-1.706330
47.9079,-8.0000,-3.018554
42.2594,-8.0000,-2.946196
32.0084,-7.7895,-1.706479
