f_avg,delta1,log10_nmse
14.4351,-7.7895,-1.527278
22.1757,-7.7895,-1.527278
19.6653,-7.7895,-1.527278
10.0418,-7.7895,-1.527278
28.6611,-7.7895,-1.527278
10.4603,-7.7895,-1.527278
16.7364,-7.7895,-1.527278
22.5941,-7.7895,-1.527278
13.3891,-7.7895,-1.527278
19.0377,-7.7895,-1.527278
18.2008,-7.7895,-1.527278
20.0837,-7.7895,-1.527278
32.4268,-7.7895,-1.527278
24.4770,-7.7895,-1.527278
30.7531,-7.7895,-1.527278
29.4979,-7.7895,-1.527278
35.5649,-7.7895,-1.527278
15.2720,-7.7895,-1.527278
29.2887,-7.7895,-1.527278
32.2176,-7.7895,-1.527278
24.2678,-7.7895,-1.527278
23.8494,-7.7895,-1.527278
29.0795,-7.7895,-1.527278
22.8033,-7.7895,-1.527278
8.5774,-7.7895,-1.527278
20.2929,-7.7895,-1.527278
29.7071,-7.7895,-1.527278
17.5732,-7.7895,-1.527278
35.7741,-7.7895,-1.527278
11.0879,-7.7895,-1.527278
25.5230,-7.7895,-1.527278
21.5481,-7.7895,-1.527278
20.9205,-7.7895,-1.527278
11.7155,-7.7895,-1.527278
32.0084,-7.7895,-1.527278
16.1088,-7.7895,-1.527278
18.4100,-7.7895,-1.527278
23.6402,-7.7895,-1.527278
23.2218,-7.7895,-1.527278
20.5021,-7.7895,-1.527278
27.8243,-7.7895,-1.527278
33.6820,-7.7895,-1.527278
25.7322,-7.7895,-1.527278
10.2510,-7.7895,-1.527278
21.1297,-7.7895,-1.527278
33.8912,-7.7895,-1.527278
17.9916,-7.7895,-1.527278
33.4728,-7.7895,-1.527278
37.4477,-7.7895,-1.527278
31.3808,-7.7895,-1.527278
28.4519,-7.7895,-1.527278
35.9833,-7.7895,-1.527278
37.6569,-7.7895,-1.527278
35.3556,-7.7895,-1.527278
25.1046,-7.7895,-1.527278
28.8703,-7.7895,-1.527278
30.9623,-7.7895,-1.527278
33.0544,-7.7895,-1.527278
10.8787,-7.7895,-1.527278
29.9163,-7.7895,-1.527278
26.7782,-7.7895,-1.527278
25.9414,-7.7895,-1.527278
19.8745,-7.7895,-1.527278
12.5523,-7.7895,-1.527278
21.9665,-7.7895,-1.527278
21.7573,-7.7895,-1.527278
15.4812,-7.7895,-1.527278
15.0628,-7.7895,-1.527278
27.6151,-7.7895,-1.527278
32.8452,-7.7895,-1.527278
22.3849,-7.7895,-1.527278
28.0335,-7.7895,-1.527278
24.8954,-7.7895,-1.527278
36.4017,-7.7895,-1.527278
37.8661,-7.7895,-1.527278
34.5188,-7.7895,-1.527278
26.5690,-7.7895,-1.527278
30.5439,-7.7895,-1.527278
31.7992,-7.7895,-1.527278
19.2469,-7.7895,-1.527278
34.1004,-7.7895,-1.527278
32.6360,-7.7895,-1.527278
20.7113,-7.7895,-1.527278
16.9456,-7.7895,-1.527278
26.9874,-7.7895,-1.527278
34.3096,-7.7895,-1.527278
35.1464,-7.7895,-1.527278
33.2636,-7.7895,-1.527278
37.2385,-7.7895,-1.527278
37.0293,-7.7895,-1.527278
34.9372,-7.7895,-1.527278
12.9707,-7.7895,-1.527278
0.0000,-7.5789,0.001713
43.3054,-8.0000,-2.065858
43.9331,-8.0000,-2.256262
0.4184,-7.5789,-1.480441
41.2134,-8.0000,-2.511060
46.8619,-8.0000,-2.335355
0.2092,-7.5789,-1.480442
46.2343,-8.0000,-1.390737
44.9791,-8.0000,-2.482683
46.4435,-8.0000,-1.968297
0.8368,-7.5789,-1.480440
48.9540,-8.0000,-2.566487
1.8828,-7.5789,-1.480440
44.5607,-8.0000,-2.639539
0.6276,-7.5789,-1.480440
47.6987,-8.0000,-2.109031
43.5146,-8.0000,-2.482094
1.4644,-7.5789,-1.480440
45.8159,-8.0000,-2.557538
44.3515,-8.0000,-2.618878
49.3724,-8.0000,-2.634040
45.3975,-8.0000,-1.579200
44.7699,-8.0000,-2.519928
47.2803,-8.0000,-2.140339
44.1423,-8.0000,-2.168051
3.3473,-7.5789,-1.480440
38.0753,-7.7895,-1.527278
40.7950,-7.7895,-1.527278
46.0251,-8.0000,-1.679553
45.1883,-8.0000,-2.411746
46.6527,-8.0000,-1.677268
47.0711,-8.0000,-2.561727
2.7197,-7.5789,-1.480440
3.1381,-7.5789,-1.480440
6.9038,-7.5789,-1.480440
10.2510,-7.5789,-1.480440
39.5397,-7.7895,-1.527278
49.1632,-8.0000,-2.341611
49.5816,-8.0000,-2.466463
1.0460,-7.5789,-1.480440
48.7448,-8.0000,-2.584580
38.4937,-7.7895,-1.527278
48.1172,-8.0000,-1.856721
47.4895,-8.0000,-1.993893
8.3682,-7.5789,-1.480440
12.7615,-7.5789,-1.480440
6.4854,-7.5789,-1.480440
6.0669,-7.5789,-1.480440
39.3305,-7.7895,-1.527278
7.1130,-7.5789,-1.480440
13.8075,-7.5789,-1.480440
4.3933,-7.5789,-1.480440
5.0209,-7.5789,-1.480440
2.3013,-7.5789,-1.480440
5.6485,-7.5789,-1.480440
4.8117,-7.5789,-1.480440
1.6736,-7.5789,-1.480440
9.2050,-7.5789,-1.480440
1.2552,-7.5789,-1.480440
12.3431,-7.5789,-1.480440
39.1213,-7.7895,-1.527278
4.6025,-7.5789,-1.480440
38.7029,-7.7895,-1.527278
38.9121,-7.7895,-1.527278
13.3891,-7.5789,-1.480440
48.5356,-8.0000,-2.323645
11.5063,-7.5789,-1.480440
15.4812,-7.5789,-1.480440
2.0921,-7.5789,-1.480440
8.7866,-7.5789,-1.480440
45.6067,-8.0000,-2.082968
3.7657,-7.5789,-1.480440
48.3264,-8.0000,-2.089762
41.2134,-7.7895,-1.527278
4.1841,-7.5789,-1.480440
20.5021,-7.5789,-1.480440
12.5523,-7.5789,-1.480440
49.7908,-8.0000,-2.625709
7.7406,-7.5789,-1.480440
2.5105,-7.5789,-1.480440
15.8996,-7.5789,-1.480440
50.0000,-8.0000,-2.618866
7.3222,-7.5789,-1.480440
8.9958,-7.5789,-1.480440
14.0167,-7.5789,-1.480440
18.4100,-7.5789,-1.480440
8.5774,-7.5789,-1.480440
41.4226,-7.7895,-1.527278
9.4142,-7.5789,-1.480440
8.1590,-7.5789,-1.480440
16.7364,-7.5789,-1.480440
41.0042,-7.7895,-1.527278
11.0879,-7.5789,-1.480440
10.8787,-7.5789,-1.480440
3.9749,-7.5789,-1.480440
47.9079,-8.0000,-1.799393
7.9498,-7.5789,-1.480440
16.5272,-7.5789,-1.480440
17.5732,-7.5789,-1.480440
7.5314,-7.5789,-1.480440
11.9247,-7.5789,-1.480440
19.4561,-7.5789,-1.480440
13.5983,-7.5789,-1.480440
3.5565,-7.5789,-1.480440
10.4603,-7.5789,-1.480440
38.2845,-7.7895,-1.527278
15.2720,-7.5789,-1.480440
14.4351,-7.5789,-1.480440
5.2301,-7.5789,-1.480440
19.6653,-7.5789,-1.480440
12.9707,-7.5789,-1.480440
16.3180,-7.5789,-1.480440
6.6946,-7.5789,-1.480440
39.7490,-7.7895,-1.527278
5.8577,-7.5789,-1.480440
5.4393,-7.5789,-1.480440
2.9289,-7.5789,-1.480440
14.2259,-7.5789,-1.480440
6.2762,-7.5789,-1.480440
15.6904,-7.5789,-1.480440
16.9456,-7.5789,-1.480440
11.7155,-7.5789,-1.480440
18.6192,-7.5789,-1.480440
13.1799,-7.5789,-1.480440
14.6444,-7.5789,-1.480440
17.9916,-7.5789,-1.480440
17.7824,-7.5789,-1.480440
11.2971,-7.5789,-1.480440
10.6695,-7.5789,-1.480440
17.3640,-7.5789,-1.480440
