KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
-4.0000,9.5940,1.9630,-3.0185,-1.0502,1
-4.0000,9.5940,2.3320,-2.8340,-0.2758,1
-4.0000,9.5940,2.7010,-2.6495,-0.7651,1
-4.0000,9.5940,3.0700,-2.4650,-0.4348,1
-4.0000,9.5940,3.4390,-2.2805,-1.1550,0
-4.0000,9.5940,3.8080,-2.0960,-2.5596,0
-4.0000,9.5940,4.1770,-1.9115,-2.5662,0
-4.0000,9.5940,4.5460,-1.7270,-2.5743,0
-4.0000,9.5940,4.9150,-1.5425,-2.5350,0
-4.0000,9.5940,5.2840,-1.3580,-3.1724,0
-4.0000,9.5940,5.6530,-1.1735,-2.0517,0
-4.0000,9.5940,6.0220,-0.9890,-2.9872,0
-4.0000,9.5940,6.3910,-0.8045,-2.7334,0
-4.0000,9.5940,6.7600,-0.6200,-2.7012,0
-4.0000,9.5940,7.1290,-0.4355,-3.1729,0
-4.0000,9.5940,7.4980,-0.2510,-2.4094,0
-4.0000,9.5940,7.8670,-0.0665,-3.0848,0
-4.0000,9.9630,-8.0000,-8.0000,-1.6887,0
-4.0000,9.9630,-7.6310,-7.8155,-1.6823,0
-4.0000,9.9630,-7.2620,-7.6310,-1.6926,0
-4.0000,9.9630,-6.8930,-7.4465,-1.6775,0
-4.0000,9.9630,-6.5240,-7.2620,-1.6924,0
-4.0000,9.9630,-6.1550,-7.0775,-1.6846,0
-4.0000,9.9630,-5.7860,-6.8930,-1.6845,0
-4.0000,9.9630,-5.4170,-6.7085,-1.6917,0
-4.0000,9.9630,-5.0480,-6.5240,-1.6773,0
-4.0000,9.9630,-4.6790,-6.3395,-1.6914,0
-4.0000,9.9630,-4.3100,-6.1550,-1.6815,0
-4.0000,9.9630,-3.9410,-5.9705,-3.2803,0
-4.0000,9.9630,-3.5720,-5.7860,-3.1520,0
-4.0000,9.9630,-3.2030,-5.6015,-3.3498,0
-4.0000,9.9630,-2.8340,-5.4170,-3.3272,0
-4.0000,9.9630,-2.4650,-5.2325,-2.1454,0
-4.0000,9.9630,-2.0960,-5.0480,-1.7505,0
-4.0000,9.9630,-1.7270,-4.8635,-2.7810,0
-4.0000,9.9630,-1.3580,-4.6790,-3.3471,0
-4.0000,9.9630,-0.9890,-4.4945,-1.8934,0
-4.0000,9.9630,-0.6200,-4.3100,-2.5605,0
-4.0000,9.9630,-0.2510,-4.1255,-3.2985,0
-4.0000,9.9630,0.1180,-3.9410,-3.2000,0
-4.0000,9.9630,0.4870,-3.7565,0.0037,1
-4.0000,9.9630,0.8560,-3.5720,0.4647,1
-4.0000,9.9630,1.2250,-3.3875,0.3692,1
-4.0000,9.9630,1.5940,-3.2030,0.0509,1
-4.0000,9.9630,1.9630,-3.0185,-1.4626,1
-4.0000,9.9630,2.3320,-2.8340,-0.2002,1
-4.0000,9.9630,2.7010,-2.6495,-0.6440,1
-4.0000,9.9630,3.0700,-2.4650,-0.5757,1
-4.0000,9.9630,3.4390,-2.2805,-2.0466,0
-4.0000,9.9630,3.8080,-2.0960,-2.4504,0
-4.0000,9.9630,4.1770,-1.9115,-3.0018,0
-4.0000,9.9630,4.5460,-1.7270,-2.6290,0
-4.0000,9.9630,4.9150,-1.5425,-3.1449,0
-4.0000,9.9630,5.2840,-1.3580,-3.1036,0
-4.0000,9.9630,5.6530,-1.1735,-3.0995,0
-4.0000,9.9630,6.0220,-0.9890,-3.2731,0
-4.0000,9.9630,6.3910,-0.8045,-3.0375,0
-4.0000,9.9630,6.7600,-0.6200,-2.9753,0
-4.0000,9.9630,7.1290,-0.4355,-2.4773,0
-4.0000,9.9630,7.4980,-0.2510,-3.2713,0
-4.0000,9.9630,7.8670,-0.0665,-3.1858,0
-4.0000,10.3320,-8.0000,-8.0000,-1.6887,0
-4.0000,10.3320,-7.6310,-7.8155,-1.6823,0
-4.0000,10.3320,-7.2620,-7.6310,-1.6926,0
-4.0000,10.3320,-6.8930,-7.4465,-1.6775,0
-4.0000,10.3320,-6.5240,-7.2620,-1.6924,0
-4.0000,10.3320,-6.1550,-7.0775,-1.6846,0
-4.0000,10.3320,-5.7860,-6.8930,-1.6845,0
-4.0000,10.3320,-5.4170,-6.7085,-1.6917,0
-4.0000,10.3320,-5.0480,-6.5240,-1.6773,0
-4.0000,10.3320,-4.6790,-6.3395,-1.6914,0
-4.0000,10.3320,-4.3100,-6.1550,-1.6815,0
-4.0000,10.3320,-3.9410,-5.9705,-3.0805,0
-4.0000,10.3320,-3.5720,-5.7860,-2.8386,0
-4.0000,10.3320,-3.2030,-5.6015,-3.0439,0
-4.0000,10.3320,-2.8340,-5.4170,-3.1173,0
-4.0000,10.3320,-2.4650,-5.2325,-2.0821,0
-4.0000,10.3320,-2.0960,-5.0480,-3.3669,0
-4.0000,10.3320,-1.7270,-4.8635,-3.3574,0
-4.0000,10.3320,-1.3580,-4.6790,-3.3869,0
-4.0000,10.3320,-0.9890,-4.4945,-2.5537,0
-4.0000,10.3320,-0.6200,-4.3100,-2.7285,0
-4.0000,10.3320,-0.2510,-4.1255,-2.7348,0
-4.0000,10.3320,0.1180,-3.9410,-2.5891,0
-4.0000,10.3320,0.4870,-3.7565,-0.1704,1
-4.0000,10.3320,0.8560,-3.5720,-0.1817,1
-4.0000,10.3320,1.2250,-3.3875,0.1106,1
-4.0000,10.3320,1.5940,-3.2030,0.0089,1
-4.0000,10.3320,1.9630,-3.0185,-1.3518,1
-4.0000,10.3320,2.3320,-2.8340,-0.1562,1
-4.0000,10.3320,2.7010,-2.6495,-0.6150,1
-4.0000,10.3320,3.0700,-2.4650,-0.7055,1
-4.0000,10.3320,3.4390,-2.2805,-2.3257,0
-4.0000,10.3320,3.8080,-2.0960,-2.5642,0
-4.0000,10.3320,4.1770,-1.9115,-2.8196,0
-4.0000,10.3320,4.5460,-1.7270,-3.2119,0
-4.0000,10.3320,4.9150,-1.5425,-3.1317,0
-4.0000,10.3320,5.2840,-1.3580,-3.0876,0
-4.0000,10.3320,5.6530,-1.1735,-3.2368,0
-4.0000,10.3320,6.0220,-0.9890,-2.8352,0
-4.0000,10.3320,6.3910,-0.8045,-2.5114,0
-4.0000,10.3320,6.7600,-0.6200,-3.3335,0
-4.0000,10.3320,7.1290,-0.4355,-3.0101,0
-4.0000,10.3320,7.4980,-0.2510,-2.1478,0
-4.0000,10.3320,7.8670,-0.0665,-3.2241,0
-4.0000,10.7010,-8.0000,-8.0000,-1.6887,0
-4.0000,10.7010,-7.6310,-7.8155,-1.6823,0
-4.0000,10.7010,-7.2620,-7.6310,-1.6926,0
-4.0000,10.7010,-6.8930,-7.4465,-1.6775,0
-4.0000,10.7010,-6.5240,-7.2620,-1.6924,0
-4.0000,10.7010,-6.1550,-7.0775,-1.6846,0
-4.0000,10.7010,-5.7860,-6.8930,-1.6845,0
-4.0000,10.7010,-5.4170,-6.7085,-1.6917,0
-4.0000,10.7010,-5.0480,-6.5240,-1.6773,0
-4.0000,10.7010,-4.6790,-6.3395,-1.6914,0
-4.0000,10.7010,-4.3100,-6.1550,-1.6815,0
-4.0000,10.7010,-3.9410,-5.9705,-2.3970,0
-4.0000,10.7010,-3.5720,-5.7860,-3.0579,0
-4.0000,10.7010,-3.2030,-5.6015,-2.4940,0
-4.0000,10.7010,-2.8340,-5.4170,-2.9408,0
-4.0000,10.7010,-2.4650,-5.2325,-2.9227,0
-4.0000,10.7010,-2.0960,-5.0480,-2.5133,0
-4.0000,10.7010,-1.7270,-4.8635,-2.9669,0
-4.0000,10.7010,-1.3580,-4.6790,-3.2933,0
-4.0000,10.7010,-0.9890,-4.4945,-2.2961,0
-4.0000,10.7010,-0.6200,-4.3100,-3.3544,0
-4.0000,10.7010,-0.2510,-4.1255,-2.7476,0
-4.0000,10.7010,0.1180,-3.9410,-1.8530,0
-4.0000,10.7010,0.4870,-3.7565,-0.0288,1
-4.0000,10.7010,0.8560,-3.5720,-0.3637,1
-4.0000,10.7010,1.2250,-3.3875,0.4192,1
-4.0000,10.7010,1.5940,-3.2030,0.3404,1
-4.0000,10.7010,1.9630,-3.0185,-1.2643,1
-4.0000,10.7010,2.3320,-2.8340,-0.1166,1
-4.0000,10.7010,2.7010,-2.6495,-0.1919,1
-4.0000,10.7010,3.0700,-2.4650,-0.5680,1
-4.0000,10.7010,3.4390,-2.2805,-2.1942,0
-4.0000,10.7010,3.8080,-2.0960,-1.9213,0
-4.0000,10.7010,4.1770,-1.9115,-2.5450,0
-4.0000,10.7010,4.5460,-1.7270,-3.1238,0
-4.0000,10.7010,4.9150,-1.5425,-1.0810,0
-4.0000,10.7010,5.2840,-1.3580,-3.2388,0
-4.0000,10.7010,5.6530,-1.1735,-3.2302,0
-4.0000,10.7010,6.0220,-0.9890,-2.9805,0
-4.0000,10.7010,6.3910,-0.8045,-2.3722,0
-4.0000,10.7010,6.7600,-0.6200,-3.3123,0
-4.0000,10.7010,7.1290,-0.4355,-2.7867,0
-4.0000,10.7010,7.4980,-0.2510,-2.4962,0
-4.0000,10.7010,7.8670,-0.0665,-2.9716,0
-4.0000,11.0700,-8.0000,-8.0000,-1.6887,0
-4.0000,11.0700,-7.6310,-7.8155,-1.6823,0
-4.0000,11.0700,-7.2620,-7.6310,-1.6926,0
-4.0000,11.0700,-6.8930,-7.4465,-1.6775,0
-4.0000,11.0700,-6.5240,-7.2620,-1.6924,0
-4.0000,11.0700,-6.1550,-7.0775,-1.6846,0
-4.0000,11.0700,-5.7860,-6.8930,-1.6845,0
-4.0000,11.0700,-5.4170,-6.7085,-1.6917,0
-4.0000,11.0700,-5.0480,-6.5240,-1.6773,0
-4.0000,11.0700,-4.6790,-6.3395,-1.6914,0
-4.0000,11.0700,-4.3100,-6.1550,-3.3536,0
-4.0000,11.0700,-3.9410,-5.9705,-2.5211,0
-4.0000,11.0700,-3.5720,-5.7860,-3.2408,0
-4.0000,11.0700,-3.2030,-5.6015,-1.8425,0
-4.0000,11.0700,-2.8340,-5.4170,-3.1896,0
-4.0000,11.0700,-2.4650,-5.2325,-3.3555,0
-4.0000,11.0700,-2.0960,-5.0480,-3.3219,0
-4.0000,11.0700,-1.7270,-4.8635,-2.5227,0
-4.0000,11.0700,-1.3580,-4.6790,-3.1460,0
-4.0000,11.0700,-0.9890,-4.4945,-2.4601,0
-4.0000,11.0700,-0.6200,-4.3100,-3.3271,0
-4.0000,11.0700,-0.2510,-4.1255,-2.9969,0
-4.0000,11.0700,0.1180,-3.9410,-3.0076,0
-4.0000,11.0700,0.4870,-3.7565,0.0423,1
-4.0000,11.0700,0.8560,-3.5720,0.1675,1
-4.0000,11.0700,1.2250,-3.3875,-0.0294,1
-4.0000,11.0700,1.5940,-3.2030,0.1952,1
-4.0000,11.0700,1.9630,-3.0185,-1.6308,1
-4.0000,11.0700,2.3320,-2.8340,-0.4298,1
-4.0000,11.0700,2.7010,-2.6495,-0.4153,1
-4.0000,11.0700,3.0700,-2.4650,-0.6350,1
-4.0000,11.0700,3.4390,-2.2805,-2.5654,0
-4.0000,11.0700,3.8080,-2.0960,-2.4060,0
-4.0000,11.0700,4.1770,-1.9115,-2.5689,0
-4.0000,11.0700,4.5460,-1.7270,-2.1485,0
-4.0000,11.0700,4.9150,-1.5425,-3.0540,0
-4.0000,11.0700,5.2840,-1.3580,-3.3489,0
-4.0000,11.0700,5.6530,-1.1735,-3.1874,0
-4.0000,11.0700,6.0220,-0.9890,-3.1373,0
-4.0000,11.0700,6.3910,-0.8045,-3.1062,0
-4.0000,11.0700,6.7600,-0.6200,-3.3520,0
-4.0000,11.0700,7.1290,-0.4355,-2.8971,0
-4.0000,11.0700,7.4980,-0.2510,-3.3638,0
-4.0000,11.0700,7.8670,-0.0665,-3.2369,0
-4.0000,11.4390,-8.0000,-8.0000,-1.6887,0
-4.0000,11.4390,-7.6310,-7.8155,-1.6823,0
-4.0000,11.4390,-7.2620,-7.6310,-1.6926,0
-4.0000,11.4390,-6.8930,-7.4465,-1.6775,0
-4.0000,11.4390,-6.5240,-7.2620,-1.6924,0
-4.0000,11.4390,-6.1550,-7.0775,-1.6846,0
-4.0000,11.4390,-5.7860,-6.8930,-1.6845,0
-4.0000,11.4390,-5.4170,-6.7085,-1.6917,0
-4.0000,11.4390,-5.0480,-6.5240,-1.6773,0
-4.0000,11.4390,-4.6790,-6.3395,-1.6914,0
-4.0000,11.4390,-4.3100,-6.1550,-2.8017,0
-4.0000,11.4390,-3.9410,-5.9705,-2.2041,0
-4.0000,11.4390,-3.5720,-5.7860,-3.2041,0
-4.0000,11.4390,-3.2030,-5.6015,-3.1644,0
-4.0000,11.4390,-2.8340,-5.4170,-3.2335,0
-4.0000,11.4390,-2.4650,-5.2325,-2.6660,0
-4.0000,11.4390,-2.0960,-5.0480,-3.3534,0
-4.0000,11.4390,-1.7270,-4.8635,-2.6528,0
-4.0000,11.4390,-1.3580,-4.6790,-3.3009,0
-4.0000,11.4390,-0.9890,-4.4945,-2.8508,0
-4.0000,11.4390,-0.6200,-4.3100,-3.0476,0
-4.0000,11.4390,-0.2510,-4.1255,-3.2241,0
-4.0000,11.4390,0.1180,-3.9410,-2.5132,0
-4.0000,11.4390,0.4870,-3.7565,-0.2199,1
-4.0000,11.4390,0.8560,-3.5720,0.3807,1
-4.0000,11.4390,1.2250,-3.3875,0.1317,1
-4.0000,11.4390,1.5940,-3.2030,-0.0419,1
-4.0000,11.4390,1.9630,-3.0185,-1.4964,1
-4.0000,11.4390,2.3320,-2.8340,-0.3107,1
-4.0000,11.4390,2.7010,-2.6495,-0.9769,1
-4.0000,11.4390,3.0700,-2.4650,-0.4908,1
-4.0000,11.4390,3.4390,-2.2805,-2.4433,0
-4.0000,11.4390,3.8080,-2.0960,-2.7219,0
-4.0000,11.4390,4.1770,-1.9115,-2.7613,0
-4.0000,11.4390,4.5460,-1.7270,-2.8693,0
-4.0000,11.4390,4.9150,-1.5425,-2.6962,0
-4.0000,11.4390,5.2840,-1.3580,-2.6453,0
-4.0000,11.4390,5.6530,-1.1735,-2.7500,0
-4.0000,11.4390,6.0220,-0.9890,-2.9926,0
-4.0000,11.4390,6.3910,-0.8045,-3.1391,0
-4.0000,11.4390,6.7600,-0.6200,-2.8050,0
-4.0000,11.4390,7.1290,-0.4355,-2.9187,0
-4.0000,11.4390,7.4980,-0.2510,-3.2847,0
-4.0000,11.4390,7.8670,-0.0665,-3.1591,0
-4.0000,11.8080,-8.0000,-8.0000,-1.6887,0
-4.0000,11.8080,-7.6310,-7.8155,-1.6823,0
-4.0000,11.8080,-7.2620,-7.6310,-1.6926,0
-4.0000,11.8080,-6.8930,-7.4465,-1.6775,0
-4.0000,11.8080,-6.5240,-7.2620,-1.6924,0
-4.0000,11.8080,-6.1550,-7.0775,-1.6846,0
-4.0000,11.8080,-5.7860,-6.8930,-1.6845,0
-4.0000,11.8080,-5.4170,-6.7085,-1.6917,0
-4.0000,11.8080,-5.0480,-6.5240,-1.6773,0
-4.0000,11.8080,-4.6790,-6.3395,-1.6914,0
-4.0000,11.8080,-4.3100,-6.1550,-2.5137,0
-4.0000,11.8080,-3.9410,-5.9705,-3.3653,0
-4.0000,11.8080,-3.5720,-5.7860,-3.3091,0
-4.0000,11.8080,-3.2030,-5.6015,-2.7995,0
-4.0000,11.8080,-2.8340,-5.4170,-3.3748,0
-4.0000,11.8080,-2.4650,-5.2325,-2.8428,0
-4.0000,11.8080,-2.0960,-5.0480,-3.3565,0
-4.0000,11.8080,-1.7270,-4.8635,-3.3024,0
-4.0000,11.8080,-1.3580,-4.6790,-3.1636,0
-4.0000,11.8080,-0.9890,-4.4945,-3.3564,0
-4.0000,11.8080,-0.6200,-4.3100,-2.4381,0
-4.0000,11.8080,-0.2510,-4.1255,-3.0976,0
-4.0000,11.8080,0.1180,-3.9410,-1.5238,0
-4.0000,11.8080,0.4870,-3.7565,-0.3297,1
-4.0000,11.8080,0.8560,-3.5720,-0.1357,1
-4.0000,11.8080,1.2250,-3.3875,0.5142,1
-4.0000,11.8080,1.5940,-3.2030,0.1188,1
-4.0000,11.8080,1.9630,-3.0185,-1.1546,1
-4.0000,11.8080,2.3320,-2.8340,-0.4769,1
-4.0000,11.8080,2.7010,-2.6495,-0.4779,1
-4.0000,11.8080,3.0700,-2.4650,-0.6285,1
-4.0000,11.8080,3.4390,-2.2805,-2.6121,0
-4.0000,11.8080,3.8080,-2.0960,-2.3758,0
-4.0000,11.8080,4.1770,-1.9115,-2.9185,0
-4.0000,11.8080,4.5460,-1.7270,-3.1932,0
-4.0000,11.8080,4.9150,-1.5425,-2.1477,0
-4.0000,11.8080,5.2840,-1.3580,-3.1516,0
-4.0000,11.8080,5.6530,-1.1735,-2.6564,0
-4.0000,11.8080,6.0220,-0.9890,-3.3199,0
-4.0000,11.8080,6.3910,-0.8045,-2.6820,0
-4.0000,11.8080,6.7600,-0.6200,-3.2948,0
-4.0000,11.8080,7.1290,-0.4355,-2.6715,0
-4.0000,11.8080,7.4980,-0.2510,-3.3427,0
-4.0000,11.8080,7.8670,-0.0665,-2.9197,0
-4.0000,12.1770,-8.0000,-8.0000,-1.6887,0
-4.0000,12.1770,-7.6310,-7.8155,-1.6823,0
-4.0000,12.1770,-7.2620,-7.6310,-1.6926,0
-4.0000,12.1770,-6.8930,-7.4465,-1.6775,0
-4.0000,12.1770,-6.5240,-7.2620,-1.6924,0
-4.0000,12.1770,-6.1550,-7.0775,-1.6846,0
-4.0000,12.1770,-5.7860,-6.8930,-1.6845,0
-4.0000,12.1770,-5.4170,-6.7085,-1.6917,0
-4.0000,12.1770,-5.0480,-6.5240,-1.6773,0
-4.0000,12.1770,-4.6790,-6.3395,-1.6914,0
-4.0000,12.1770,-4.3100,-6.1550,-3.2861,0
-4.0000,12.1770,-3.9410,-5.9705,-2.9854,0
-4.0000,12.1770,-3.5720,-5.7860,-3.2815,0
-4.0000,12.1770,-3.2030,-5.6015,-2.7128,0
-4.0000,12.1770,-2.8340,-5.4170,-3.3864,0
-4.0000,12.1770,-2.4650,-5.2325,-2.1315,0
-4.0000,12.1770,-2.0960,-5.0480,-2.4616,0
-4.0000,12.1770,-1.7270,-4.8635,-2.4138,0
-4.0000,12.1770,-1.3580,-4.6790,-2.9115,0
-4.0000,12.1770,-0.9890,-4.4945,-3.3187,0
-4.0000,12.1770,-0.6200,-4.3100,-3.3349,0
-4.0000,12.1770,-0.2510,-4.1255,-3.0500,0
-4.0000,12.1770,0.1180,-3.9410,-2.6237,0
-4.0000,12.1770,0.4870,-3.7565,-0.2764,1
-4.0000,12.1770,0.8560,-3.5720,0.1632,1
-4.0000,12.1770,1.2250,-3.3875,0.1728,1
-4.0000,12.1770,1.5940,-3.2030,0.2401,1
-4.0000,12.1770,1.9630,-3.0185,-1.3361,1
-4.0000,12.1770,2.3320,-2.8340,-0.7751,1
-4.0000,12.1770,2.7010,-2.6495,-0.7787,1
-4.0000,12.1770,3.0700,-2.4650,-0.7156,1
-4.0000,12.1770,3.4390,-2.2805,-2.0917,0
-4.0000,12.1770,3.8080,-2.0960,-2.3866,0
-4.0000,12.1770,4.1770,-1.9115,-2.3861,0
-4.0000,12.1770,4.5460,-1.7270,-1.9309,0
-4.0000,12.1770,4.9150,-1.5425,-2.1182,0
-4.0000,12.1770,5.2840,-1.3580,-3.1873,0
-4.0000,12.1770,5.6530,-1.1735,-3.3292,0
-4.0000,12.1770,6.0220,-0.9890,-2.8058,0
-4.0000,12.1770,6.3910,-0.8045,-1.8269,0
-4.0000,12.1770,6.7600,-0.6200,-3.2063,0
-4.0000,12.1770,7.1290,-0.4355,-2.7872,0
-4.0000,12.1770,7.4980,-0.2510,-3.2619,0
-4.0000,12.1770,7.8670,-0.0665,-2.1650,0
-4.0000,12.5460,-8.0000,-8.0000,-1.6887,0
-4.0000,12.5460,-7.6310,-7.8155,-1.6823,0
-4.0000,12.5460,-7.2620,-7.6310,-1.6926,0
-4.0000,12.5460,-6.8930,-7.4465,-1.6775,0
-4.0000,12.5460,-6.5240,-7.2620,-1.6924,0
-4.0000,12.5460,-6.1550,-7.0775,-1.6846,0
-4.0000,12.5460,-5.7860,-6.8930,-1.6845,0
-4.0000,12.5460,-5.4170,-6.7085,-1.6917,0
-4.0000,12.5460,-5.0480,-6.5240,-1.6773,0
-4.0000,12.5460,-4.6790,-6.3395,-2.9601,0
-4.0000,12.5460,-4.3100,-6.1550,-1.8427,0
-4.0000,12.5460,-3.9410,-5.9705,-2.5830,0
-4.0000,12.5460,-3.5720,-5.7860,-3.3426,0
-4.0000,12.5460,-3.2030,-5.6015,-2.5982,0
-4.0000,12.5460,-2.8340,-5.4170,-3.2768,0
-4.0000,12.5460,-2.4650,-5.2325,-2.6815,0
-4.0000,12.5460,-2.0960,-5.0480,-3.0640,0
-4.0000,12.5460,-1.7270,-4.8635,-3.2161,0
-4.0000,12.5460,-1.3580,-4.6790,-3.0094,0
-4.0000,12.5460,-0.9890,-4.4945,-3.2011,0
-4.0000,12.5460,-0.6200,-4.3100,-3.1721,0
-4.0000,12.5460,-0.2510,-4.1255,-2.4581,0
-4.0000,12.5460,0.1180,-3.9410,-2.4378,0
-4.0000,12.5460,0.4870,-3.7565,0.2740,1
-4.0000,12.5460,0.8560,-3.5720,-0.0808,1
-4.0000,12.5460,1.2250,-3.3875,0.0881,1
-4.0000,12.5460,1.5940,-3.2030,0.2072,1
-4.0000,12.5460,1.9630,-3.0185,-1.1670,1
-4.0000,12.5460,2.3320,-2.8340,-0.6759,1
-4.0000,12.5460,2.7010,-2.6495,-0.6553,1
-4.0000,12.5460,3.0700,-2.4650,-0.8407,1
-4.0000,12.5460,3.4390,-2.2805,-2.0713,0
-4.0000,12.5460,3.8080,-2.0960,-2.8051,0
-4.0000,12.5460,4.1770,-1.9115,-2.9518,0
-4.0000,12.5460,4.5460,-1.7270,-3.0039,0
-4.0000,12.5460,4.9150,-1.5425,-2.9861,0
-4.0000,12.5460,5.2840,-1.3580,-2.5098,0
-4.0000,12.5460,5.6530,-1.1735,-2.3223,0
-4.0000,12.5460,6.0220,-0.9890,-3.0572,0
-4.0000,12.5460,6.3910,-0.8045,-2.7725,0
-4.0000,12.5460,6.7600,-0.6200,-3.2716,0
-4.0000,12.5460,7.1290,-0.4355,-2.6228,0
-4.0000,12.5460,7.4980,-0.2510,-3.0099,0
-4.0000,12.5460,7.8670,-0.0665,-2.6830,0
-4.0000,12.9150,-8.0000,-8.0000,-1.6887,0
-4.0000,12.9150,-7.6310,-7.8155,-1.6823,0
-4.0000,12.9150,-7.2620,-7.6310,-1.6926,0
-4.0000,12.9150,-6.8930,-7.4465,-1.6775,0
-4.0000,12.9150,-6.5240,-7.2620,-1.6924,0
-4.0000,12.9150,-6.1550,-7.0775,-1.6846,0
-4.0000,12.9150,-5.7860,-6.8930,-1.6845,0
-4.0000,12.9150,-5.4170,-6.7085,-1.6917,0
-4.0000,12.9150,-5.0480,-6.5240,-1.6773,0
-4.0000,12.9150,-4.6790,-6.3395,-3.1957,0
-4.0000,12.9150,-4.3100,-6.1550,-3.3689,0
-4.0000,12.9150,-3.9410,-5.9705,-3.0895,0
-4.0000,12.9150,-3.5720,-5.7860,-3.3538,0
-4.0000,12.9150,-3.2030,-5.6015,-2.1282,0
-4.0000,12.9150,-2.8340,-5.4170,-2.5530,0
-4.0000,12.9150,-2.4650,-5.2325,-2.7189,0
-4.0000,12.9150,-2.0960,-5.0480,-3.2527,0
-4.0000,12.9150,-1.7270,-4.8635,-2.1206,0
-4.0000,12.9150,-1.3580,-4.6790,-2.8755,0
-4.0000,12.9150,-0.9890,-4.4945,-3.2940,0
-4.0000,12.9150,-0.6200,-4.3100,-3.2915,0
-4.0000,12.9150,-0.2510,-4.1255,-1.8377,0
-4.0000,12.9150,0.1180,-3.9410,-3.2687,0
-4.0000,12.9150,0.4870,-3.7565,0.1961,1
-4.0000,12.9150,0.8560,-3.5720,0.2798,1
-4.0000,12.9150,1.2250,-3.3875,0.1750,1
-4.0000,12.9150,1.5940,-3.2030,0.2019,1
-4.0000,12.9150,1.9630,-3.0185,-1.1168,1
-4.0000,12.9150,2.3320,-2.8340,-0.7787,1
-4.0000,12.9150,2.7010,-2.6495,-0.7981,1
-4.0000,12.9150,3.0700,-2.4650,-1.0347,1
-4.0000,12.9150,3.4390,-2.2805,-1.8073,0
-4.0000,12.9150,3.8080,-2.0960,-2.3110,0
-4.0000,12.9150,4.1770,-1.9115,-2.5666,0
-4.0000,12.9150,4.5460,-1.7270,-2.5073,0
-4.0000,12.9150,4.9150,-1.5425,-2.3047,0
-4.0000,12.9150,5.2840,-1.3580,-3.0183,0
-4.0000,12.9150,5.6530,-1.1735,-3.1044,0
-4.0000,12.9150,6.0220,-0.9890,-2.8368,0
-4.0000,12.9150,6.3910,-0.8045,-3.2878,0
-4.0000,12.9150,6.7600,-0.6200,-3.1147,0
-4.0000,12.9150,7.1290,-0.4355,-2.8431,0
-4.0000,12.9150,7.4980,-0.2510,-2.2997,0
-4.0000,12.9150,7.8670,-0.0665,-2.9494,0
-4.0000,13.2840,-8.0000,-8.0000,-1.6887,0
-4.0000,13.2840,-7.6310,-7.8155,-1.6823,0
-4.0000,13.2840,-7.2620,-7.6310,-1.6926,0
-4.0000,13.2840,-6.8930,-7.4465,-1.6775,0
-4.0000,13.2840,-6.5240,-7.2620,-1.6924,0
-4.0000,13.2840,-6.1550,-7.0775,-1.6846,0
-4.0000,13.2840,-5.7860,-6.8930,-1.6845,0
-4.0000,13.2840,-5.4170,-6.7085,-1.6917,0
-4.0000,13.2840,-5.0480,-6.5240,-1.6773,0
-4.0000,13.2840,-4.6790,-6.3395,-1.9975,0
-4.0000,13.2840,-4.3100,-6.1550,-3.3000,0
-4.0000,13.2840,-3.9410,-5.9705,-2.8191,0
-4.0000,13.2840,-3.5720,-5.7860,-2.4572,0
-4.0000,13.2840,-3.2030,-5.6015,-2.9677,0
-4.0000,13.2840,-2.8340,-5.4170,-2.8998,0
-4.0000,13.2840,-2.4650,-5.2325,-3.3566,0
-4.0000,13.2840,-2.0960,-5.0480,-3.3752,0
-4.0000,13.2840,-1.7270,-4.8635,-3.3072,0
-4.0000,13.2840,-1.3580,-4.6790,-3.2410,0
-4.0000,13.2840,-0.9890,-4.4945,-3.2993,0
-4.0000,13.2840,-0.6200,-4.3100,-3.2811,0
-4.0000,13.2840,-0.2510,-4.1255,-2.9378,0
-4.0000,13.2840,0.1180,-3.9410,-2.5983,0
-4.0000,13.2840,0.4870,-3.7565,0.0077,1
-4.0000,13.2840,0.8560,-3.5720,0.2624,1
-4.0000,13.2840,1.2250,-3.3875,0.1591,1
-4.0000,13.2840,1.5940,-3.2030,0.3751,1
-4.0000,13.2840,1.9630,-3.0185,-1.1934,1
-4.0000,13.2840,2.3320,-2.8340,-0.8648,1
-4.0000,13.2840,2.7010,-2.6495,-0.9634,1
-4.0000,13.2840,3.0700,-2.4650,-0.8250,1
-4.0000,13.2840,3.4390,-2.2805,-1.6630,0
-4.0000,13.2840,3.8080,-2.0960,-2.3067,0
-4.0000,13.2840,4.1770,-1.9115,-2.5912,0
-4.0000,13.2840,4.5460,-1.7270,-2.7962,0
-4.0000,13.2840,4.9150,-1.5425,-2.8100,0
-4.0000,13.2840,5.2840,-1.3580,-3.1118,0
-4.0000,13.2840,5.6530,-1.1735,-2.2223,0
-4.0000,13.2840,6.0220,-0.9890,-3.1672,0
-4.0000,13.2840,6.3910,-0.8045,-3.1144,0
-4.0000,13.2840,6.7600,-0.6200,-2.8671,0
-4.0000,13.2840,7.1290,-0.4355,-2.6079,0
-4.0000,13.2840,7.4980,-0.2510,-2.9986,0
-4.0000,13.2840,7.8670,-0.0665,-3.0596,0
-4.0000,13.6530,-8.0000,-8.0000,-1.6887,0
