KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
4.0000,0.3690,-6.8930,0.5535,-1.6775,0
4.0000,0.3690,-6.5240,0.7380,-1.6924,0
4.0000,0.3690,-6.1550,0.9225,-1.6846,0
4.0000,0.3690,-5.7860,1.1070,-1.6845,0
4.0000,0.3690,-5.4170,1.2915,-1.6917,0
4.0000,0.3690,-5.0480,1.4760,-1.6773,0
4.0000,0.3690,-4.6790,1.6605,-1.6914,0
4.0000,0.3690,-4.3100,1.8450,-1.6815,0
4.0000,0.3690,-3.9410,2.0295,-1.6877,0
4.0000,0.3690,-3.5720,2.2140,-1.6876,0
4.0000,0.3690,-3.2030,2.3985,-1.6785,0
4.0000,0.3690,-2.8340,2.5830,-1.6905,0
4.0000,0.3690,-2.4650,2.7675,-1.6775,0
4.0000,0.3690,-2.0960,2.9520,-1.6840,0
4.0000,0.3690,-1.7270,3.1365,-1.6829,0
4.0000,0.3690,-1.3580,3.3210,-1.6797,0
4.0000,0.3690,-0.9890,3.5055,-1.6773,0
4.0000,0.3690,-0.6200,3.6900,-1.6778,0
4.0000,0.3690,-0.2510,3.8745,-1.6787,0
4.0000,0.3690,0.1180,4.0590,-1.6780,0
4.0000,0.3690,0.4870,4.2435,-1.6790,0
4.0000,0.3690,0.8560,4.4280,-1.6766,0
4.0000,0.3690,1.2250,4.6125,-1.6769,0
4.0000,0.3690,1.5940,4.7970,-1.6858,0
4.0000,0.3690,1.9630,4.9815,-1.6782,0
4.0000,0.3690,2.3320,5.1660,-1.6839,0
4.0000,0.3690,2.7010,5.3505,-1.6870,0
4.0000,0.3690,3.0700,5.5350,-1.6799,0
4.0000,0.3690,3.4390,5.7195,-1.6901,0
4.0000,0.3690,3.8080,5.9040,-1.6780,0
4.0000,0.3690,4.1770,6.0885,-1.6903,0
4.0000,0.3690,4.5460,6.2730,-1.6852,0
4.0000,0.3690,4.9150,6.4575,-1.6827,0
4.0000,0.3690,5.2840,6.6420,-1.6924,0
4.0000,0.3690,5.6530,6.8265,-1.6772,0
4.0000,0.3690,6.0220,7.0110,-1.6919,0
4.0000,0.3690,6.3910,7.1955,-1.6837,0
4.0000,0.3690,6.7600,7.3800,-1.6873,0
4.0000,0.3690,7.1290,7.5645,-1.6905,0
4.0000,0.3690,7.4980,7.7490,-1.6779,0
4.0000,0.3690,7.8670,7.9335,-1.6937,0
4.0000,0.7380,-8.0000,0.0000,-1.6887,0
4.0000,0.7380,-7.6310,0.1845,-1.6823,0
4.0000,0.7380,-7.2620,0.3690,-1.6926,0
4.0000,0.7380,-6.8930,0.5535,-1.6775,0
4.0000,0.7380,-6.5240,0.7380,-1.6924,0
4.0000,0.7380,-6.1550,0.9225,-1.6846,0
4.0000,0.7380,-5.7860,1.1070,-1.6845,0
4.0000,0.7380,-5.4170,1.2915,-1.6917,0
4.0000,0.7380,-5.0480,1.4760,-1.6773,0
4.0000,0.7380,-4.6790,1.6605,-1.6914,0
4.0000,0.7380,-4.3100,1.8450,-1.6815,0
4.0000,0.7380,-3.9410,2.0295,-1.6877,0
4.0000,0.7380,-3.5720,2.2140,-1.6876,0
4.0000,0.7380,-3.2030,2.3985,-1.6786,0
4.0000,0.7380,-2.8340,2.5830,-1.6905,0
4.0000,0.7380,-2.4650,2.7675,-1.6775,0
4.0000,0.7380,-2.0960,2.9520,-1.6840,0
4.0000,0.7380,-1.7270,3.1365,-1.6829,0
4.0000,0.7380,-1.3580,3.3210,-1.6797,0
4.0000,0.7380,-0.9890,3.5055,-1.6773,0
4.0000,0.7380,-0.6200,3.6900,-1.6778,0
4.0000,0.7380,-0.2510,3.8745,-1.6787,0
4.0000,0.7380,0.1180,4.0590,-1.6780,0
4.0000,0.7380,0.4870,4.2435,-1.6790,0
4.0000,0.7380,0.8560,4.4280,-1.6766,0
4.0000,0.7380,1.2250,4.6125,-1.6769,0
4.0000,0.7380,1.5940,4.7970,-1.6858,0
4.0000,0.7380,1.9630,4.9815,-1.6782,0
4.0000,0.7380,2.3320,5.1660,-1.6839,0
4.0000,0.7380,2.7010,5.3505,-1.6870,0
4.0000,0.7380,3.0700,5.5350,-1.6799,0
4.0000,0.7380,3.4390,5.7195,-1.6901,0
4.0000,0.7380,3.8080,5.9040,-1.6780,0
4.0000,0.7380,4.1770,6.0885,-1.6903,0
4.0000,0.7380,4.5460,6.2730,-1.6852,0
4.0000,0.7380,4.9150,6.4575,-1.6827,0
4.0000,0.7380,5.2840,6.6420,-1.6924,0
4.0000,0.7380,5.6530,6.8265,-1.6772,0
4.0000,0.7380,6.0220,7.0110,-1.6919,0
4.0000,0.7380,6.3910,7.1955,-1.6837,0
4.0000,0.7380,6.7600,7.3800,-1.6873,0
4.0000,0.7380,7.1290,7.5645,-1.6905,0
4.0000,0.7380,7.4980,7.7490,-1.6779,0
4.0000,0.7380,7.8670,7.9335,-1.6937,0
4.0000,1.1070,-8.0000,0.0000,-1.6887,0
4.0000,1.1070,-7.6310,0.1845,-1.6823,0
4.0000,1.1070,-7.2620,0.3690,-1.6926,0
4.0000,1.1070,-6.8930,0.5535,-1.6775,0
4.0000,1.1070,-6.5240,0.7380,-1.6924,0
4.0000,1.1070,-6.1550,0.9225,-1.6846,0
4.0000,1.1070,-5.7860,1.1070,-1.6845,0
4.0000,1.1070,-5.4170,1.2915,-1.6917,0
4.0000,1.1070,-5.0480,1.4760,-1.6773,0
4.0000,1.1070,-4.6790,1.6605,-1.6914,0
4.0000,1.1070,-4.3100,1.8450,-1.6815,0
4.0000,1.1070,-3.9410,2.0295,-1.6877,0
4.0000,1.1070,-3.5720,2.2140,-1.6876,0
4.0000,1.1070,-3.2030,2.3985,-1.6786,0
4.0000,1.1070,-2.8340,2.5830,-1.6905,0
4.0000,1.1070,-2.4650,2.7675,-1.6775,0
4.0000,1.1070,-2.0960,2.9520,-1.6840,0
4.0000,1.1070,-1.7270,3.1365,-1.6829,0
4.0000,1.1070,-1.3580,3.3210,-1.6797,0
4.0000,1.1070,-0.9890,3.5055,-1.6773,0
4.0000,1.1070,-0.6200,3.6900,-1.6778,0
4.0000,1.1070,-0.2510,3.8745,-1.6787,0
4.0000,1.1070,0.1180,4.0590,-1.6780,0
4.0000,1.1070,0.4870,4.2435,-1.6790,0
4.0000,1.1070,0.8560,4.4280,-1.6766,0
4.0000,1.1070,1.2250,4.6125,-1.6769,0
4.0000,1.1070,1.5940,4.7970,-1.6858,0
4.0000,1.1070,1.9630,4.9815,-1.6782,0
4.0000,1.1070,2.3320,5.1660,-1.6839,0
4.0000,1.1070,2.7010,5.3505,-1.6870,0
4.0000,1.1070,3.0700,5.5350,-1.6799,0
4.0000,1.1070,3.4390,5.7195,-1.6901,0
4.0000,1.1070,3.8080,5.9040,-1.6780,0
4.0000,1.1070,4.1770,6.0885,-1.6903,0
4.0000,1.1070,4.5460,6.2730,-1.6852,0
4.0000,1.1070,4.9150,6.4575,-1.6827,0
4.0000,1.1070,5.2840,6.6420,-1.6924,0
4.0000,1.1070,5.6530,6.8265,-1.6772,0
4.0000,1.1070,6.0220,7.0110,-1.6919,0
4.0000,1.1070,6.3910,7.1955,-1.6837,0
4.0000,1.1070,6.7600,7.3800,-1.6873,0
4.0000,1.1070,7.1290,7.5645,-1.6906,0
4.0000,1.1070,7.4980,7.7490,-1.6779,0
4.0000,1.1070,7.8670,7.9335,-1.6937,0
4.0000,1.4760,-8.0000,0.0000,-1.6887,0
4.0000,1.4760,-7.6310,0.1845,-1.6823,0
4.0000,1.4760,-7.2620,0.3690,-1.6926,0
4.0000,1.4760,-6.8930,0.5535,-1.6775,0
4.0000,1.4760,-6.5240,0.7380,-1.6924,0
4.0000,1.4760,-6.1550,0.9225,-1.6846,0
4.0000,1.4760,-5.7860,1.1070,-1.6845,0
4.0000,1.4760,-5.4170,1.2915,-1.6917,0
4.0000,1.4760,-5.0480,1.4760,-1.6773,0
4.0000,1.4760,-4.6790,1.6605,-1.6914,0
4.0000,1.4760,-4.3100,1.8450,-1.6815,0
4.0000,1.4760,-3.9410,2.0295,-1.6877,0
4.0000,1.4760,-3.5720,2.2140,-1.6876,0
4.0000,1.4760,-3.2030,2.3985,-1.6785,0
4.0000,1.4760,-2.8340,2.5830,-1.6905,0
4.0000,1.4760,-2.4650,2.7675,-1.6775,0
4.0000,1.4760,-2.0960,2.9520,-1.6840,0
4.0000,1.4760,-1.7270,3.1365,-1.6829,0
4.0000,1.4760,-1.3580,3.3210,-1.6797,0
4.0000,1.4760,-0.9890,3.5055,-1.6773,0
4.0000,1.4760,-0.6200,3.6900,-1.6778,0
4.0000,1.4760,-0.2510,3.8745,-1.6787,0
4.0000,1.4760,0.1180,4.0590,-1.6780,0
4.0000,1.4760,0.4870,4.2435,-1.6790,0
4.0000,1.4760,0.8560,4.4280,-1.6766,0
4.0000,1.4760,1.2250,4.6125,-1.6769,0
4.0000,1.4760,1.5940,4.7970,-1.6858,0
4.0000,1.4760,1.9630,4.9815,-1.6782,0
4.0000,1.4760,2.3320,5.1660,-1.6839,0
4.0000,1.4760,2.7010,5.3505,-1.6870,0
4.0000,1.4760,3.0700,5.5350,-1.6799,0
4.0000,1.4760,3.4390,5.7195,-1.6901,0
4.0000,1.4760,3.8080,5.9040,-1.6780,0
4.0000,1.4760,4.1770,6.0885,-1.6903,0
4.0000,1.4760,4.5460,6.2730,-1.6852,0
4.0000,1.4760,4.9150,6.4575,-1.6827,0
4.0000,1.4760,5.2840,6.6420,-1.6924,0
4.0000,1.4760,5.6530,6.8265,-1.6772,0
4.0000,1.4760,6.0220,7.0110,-1.6919,0
4.0000,1.4760,6.3910,7.1955,-1.6837,0
4.0000,1.4760,6.7600,7.3800,-1.6873,0
4.0000,1.4760,7.1290,7.5645,-1.6905,0
4.0000,1.4760,7.4980,7.7490,-1.6779,0
4.0000,1.4760,7.8670,7.9335,-1.6937,0
4.0000,1.8450,-8.0000,0.0000,-1.6887,0
4.0000,1.8450,-7.6310,0.1845,-1.6823,0
4.0000,1.8450,-7.2620,0.3690,-1.6926,0
4.0000,1.8450,-6.8930,0.5535,-1.6775,0
4.0000,1.8450,-6.5240,0.7380,-1.6924,0
4.0000,1.8450,-6.1550,0.9225,-1.6846,0
4.0000,1.8450,-5.7860,1.1070,-1.6845,0
4.0000,1.8450,-5.4170,1.2915,-1.6917,0
4.0000,1.8450,-5.0480,1.4760,-1.6773,0
4.0000,1.8450,-4.6790,1.6605,-1.6914,0
4.0000,1.8450,-4.3100,1.8450,-1.6815,0
4.0000,1.8450,-3.9410,2.0295,-1.6877,0
4.0000,1.8450,-3.5720,2.2140,-1.6876,0
4.0000,1.8450,-3.2030,2.3985,-1.6785,0
4.0000,1.8450,-2.8340,2.5830,-1.6905,0
4.0000,1.8450,-2.4650,2.7675,-1.6775,0
4.0000,1.8450,-2.0960,2.9520,-1.6840,0
4.0000,1.8450,-1.7270,3.1365,-1.6829,0
4.0000,1.8450,-1.3580,3.3210,-1.6797,0
4.0000,1.8450,-0.9890,3.5055,-1.6773,0
4.0000,1.8450,-0.6200,3.6900,-1.6778,0
4.0000,1.8450,-0.2510,3.8745,-1.2300,0
4.0000,1.8450,0.1180,4.0590,-0.5401,0
4.0000,1.8450,0.4870,4.2435,-1.6790,0
4.0000,1.8450,0.8560,4.4280,-1.6766,0
4.0000,1.8450,1.2250,4.6125,-1.6769,0
4.0000,1.8450,1.5940,4.7970,-1.6858,0
4.0000,1.8450,1.9630,4.9815,-1.6782,0
4.0000,1.8450,2.3320,5.1660,-1.6839,0
4.0000,1.8450,2.7010,5.3505,-1.6870,0
4.0000,1.8450,3.0700,5.5350,-1.6799,0
4.0000,1.8450,3.4390,5.7195,-1.6901,0
4.0000,1.8450,3.8080,5.9040,-1.6780,0
4.0000,1.8450,4.1770,6.0885,-1.6903,0
4.0000,1.8450,4.5460,6.2730,-1.6852,0
4.0000,1.8450,4.9150,6.4575,-1.6827,0
4.0000,1.8450,5.2840,6.6420,-1.6924,0
4.0000,1.8450,5.6530,6.8265,-1.6772,0
4.0000,1.8450,6.0220,7.0110,-1.6919,0
4.0000,1.8450,6.3910,7.1955,-1.6837,0
4.0000,1.8450,6.7600,7.3800,-1.6873,0
4.0000,1.8450,7.1290,7.5645,-1.6906,0
4.0000,1.8450,7.4980,7.7490,-1.6779,0
4.0000,1.8450,7.8670,7.9335,-1.6937,0
4.0000,2.2140,-8.0000,0.0000,-1.6887,0
4.0000,2.2140,-7.6310,0.1845,-1.6823,0
4.0000,2.2140,-7.2620,0.3690,-1.6926,0
4.0000,2.2140,-6.8930,0.5535,-1.6775,0
4.0000,2.2140,-6.5240,0.7380,-1.6924,0
4.0000,2.2140,-6.1550,0.9225,-1.6846,0
4.0000,2.2140,-5.7860,1.1070,-1.6845,0
4.0000,2.2140,-5.4170,1.2915,-1.6917,0
4.0000,2.2140,-5.0480,1.4760,-1.6773,0
4.0000,2.2140,-4.6790,1.6605,-1.6914,0
4.0000,2.2140,-4.3100,1.8450,-1.6815,0
4.0000,2.2140,-3.9410,2.0295,-1.6877,0
4.0000,2.2140,-3.5720,2.2140,-1.6876,0
4.0000,2.2140,-3.2030,2.3985,-1.6785,0
4.0000,2.2140,-2.8340,2.5830,-1.6905,0
4.0000,2.2140,-2.4650,2.7675,-1.6775,0
4.0000,2.2140,-2.0960,2.9520,-1.6840,0
4.0000,2.2140,-1.7270,3.1365,-1.6829,0
4.0000,2.2140,-1.3580,3.3210,-1.6797,0
4.0000,2.2140,-0.9890,3.5055,-1.6773,0
4.0000,2.2140,-0.6200,3.6900,-1.6370,0
4.0000,2.2140,-0.2510,3.8745,-1.4431,0
4.0000,2.2140,0.1180,4.0590,-2.3220,0
4.0000,2.2140,0.4870,4.2435,-1.1949,0
4.0000,2.2140,0.8560,4.4280,-1.6766,0
4.0000,2.2140,1.2250,4.6125,-1.6769,0
4.0000,2.2140,1.5940,4.7970,-1.6858,0
4.0000,2.2140,1.9630,4.9815,-1.6782,0
4.0000,2.2140,2.3320,5.1660,-1.6839,0
4.0000,2.2140,2.7010,5.3505,-1.6870,0
4.0000,2.2140,3.0700,5.5350,-1.6799,0
4.0000,2.2140,3.4390,5.7195,-1.6901,0
4.0000,2.2140,3.8080,5.9040,-1.6780,0
4.0000,2.2140,4.1770,6.0885,-1.6903,0
4.0000,2.2140,4.5460,6.2730,-1.6852,0
4.0000,2.2140,4.9150,6.4575,-1.6827,0
4.0000,2.2140,5.2840,6.6420,-1.6924,0
4.0000,2.2140,5.6530,6.8265,-1.6772,0
4.0000,2.2140,6.0220,7.0110,-1.6919,0
4.0000,2.2140,6.3910,7.1955,-1.6837,0
4.0000,2.2140,6.7600,7.3800,-1.6873,0
4.0000,2.2140,7.1290,7.5645,-1.6906,0
4.0000,2.2140,7.4980,7.7490,-1.6779,0
4.0000,2.2140,7.8670,7.9335,-1.6937,0
4.0000,2.5830,-8.0000,0.0000,-1.6887,0
4.0000,2.5830,-7.6310,0.1845,-1.6823,0
4.0000,2.5830,-7.2620,0.3690,-1.6926,0
4.0000,2.5830,-6.8930,0.5535,-1.6775,0
4.0000,2.5830,-6.5240,0.7380,-1.6924,0
4.0000,2.5830,-6.1550,0.9225,-1.6846,0
4.0000,2.5830,-5.7860,1.1070,-1.6845,0
4.0000,2.5830,-5.4170,1.2915,-1.6917,0
4.0000,2.5830,-5.0480,1.4760,-1.6773,0
4.0000,2.5830,-4.6790,1.6605,-1.6914,0
4.0000,2.5830,-4.3100,1.8450,-1.6815,0
4.0000,2.5830,-3.9410,2.0295,-1.6877,0
4.0000,2.5830,-3.5720,2.2140,-1.6876,0
4.0000,2.5830,-3.2030,2.3985,-1.6785,0
4.0000,2.5830,-2.8340,2.5830,-1.6905,0
4.0000,2.5830,-2.4650,2.7675,-1.6775,0
4.0000,2.5830,-2.0960,2.9520,-1.6840,0
4.0000,2.5830,-1.7270,3.1365,-1.6829,0
4.0000,2.5830,-1.3580,3.3210,-1.7285,0
4.0000,2.5830,-0.9890,3.5055,-1.3678,0
4.0000,2.5830,-0.6200,3.6900,-1.4018,0
4.0000,2.5830,-0.2510,3.8745,-0.5184,0
4.0000,2.5830,0.1180,4.0590,-1.3978,0
4.0000,2.5830,0.4870,4.2435,-1.9726,0
4.0000,2.5830,0.8560,4.4280,-1.9820,0
4.0000,2.5830,1.2250,4.6125,-1.6769,0
4.0000,2.5830,1.5940,4.7970,-1.6858,0
4.0000,2.5830,1.9630,4.9815,-1.6782,0
4.0000,2.5830,2.3320,5.1660,-1.6839,0
4.0000,2.5830,2.7010,5.3505,-1.6870,0
4.0000,2.5830,3.0700,5.5350,-1.6799,0
4.0000,2.5830,3.4390,5.7195,-1.6901,0
4.0000,2.5830,3.8080,5.9040,-1.6780,0
4.0000,2.5830,4.1770,6.0885,-1.6903,0
4.0000,2.5830,4.5460,6.2730,-1.6852,0
4.0000,2.5830,4.9150,6.4575,-1.6827,0
4.0000,2.5830,5.2840,6.6420,-1.6924,0
4.0000,2.5830,5.6530,6.8265,-1.6772,0
4.0000,2.5830,6.0220,7.0110,-1.6919,0
4.0000,2.5830,6.3910,7.1955,-1.6837,0
4.0000,2.5830,6.7600,7.3800,-1.6873,0
4.0000,2.5830,7.1290,7.5645,-1.6905,0
4.0000,2.5830,7.4980,7.7490,-1.6779,0
4.0000,2.5830,7.8670,7.9335,-1.6937,0
4.0000,2.9520,-8.0000,0.0000,-1.6887,0
4.0000,2.9520,-7.6310,0.1845,-1.6823,0
4.0000,2.9520,-7.2620,0.3690,-1.6926,0
4.0000,2.9520,-6.8930,0.5535,-1.6775,0
4.0000,2.9520,-6.5240,0.7380,-1.6924,0
4.0000,2.9520,-6.1550,0.9225,-1.6846,0
4.0000,2.9520,-5.7860,1.1070,-1.6845,0
4.0000,2.9520,-5.4170,1.2915,-1.6917,0
4.0000,2.9520,-5.0480,1.4760,-1.6773,0
4.0000,2.9520,-4.6790,1.6605,-1.6914,0
4.0000,2.9520,-4.3100,1.8450,-1.6815,0
4.0000,2.9520,-3.9410,2.0295,-1.6877,0
4.0000,2.9520,-3.5720,2.2140,-1.6876,0
4.0000,2.9520,-3.2030,2.3985,-1.6785,0
4.0000,2.9520,-2.8340,2.5830,-1.6905,0
4.0000,2.9520,-2.4650,2.7675,-1.6775,0
4.0000,2.9520,-2.0960,2.9520,-1.6840,0
4.0000,2.9520,-1.7270,3.1365,-1.7127,0
4.0000,2.9520,-1.3580,3.3210,-1.3171,0
4.0000,2.9520,-0.9890,3.5055,-1.0113,1
4.0000,2.9520,-0.6200,3.6900,-1.2212,1
4.0000,2.9520,-0.2510,3.8745,-0.2770,0
4.0000,2.9520,0.1180,4.0590,-0.4990,0
4.0000,2.9520,0.4870,4.2435,-1.3091,0
4.0000,2.9520,0.8560,4.4280,-1.0459,0
4.0000,2.9520,1.2250,4.6125,-1.6769,0
4.0000,2.9520,1.5940,4.7970,-1.6858,0
4.0000,2.9520,1.9630,4.9815,-1.6782,0
4.0000,2.9520,2.3320,5.1660,-1.6839,0
4.0000,2.9520,2.7010,5.3505,-1.6870,0
4.0000,2.9520,3.0700,5.5350,-1.6799,0
4.0000,2.9520,3.4390,5.7195,-1.6901,0
4.0000,2.9520,3.8080,5.9040,-1.6780,0
4.0000,2.9520,4.1770,6.0885,-1.6903,0
4.0000,2.9520,4.5460,6.2730,-1.6852,0
4.0000,2.9520,4.9150,6.4575,-1.6827,0
4.0000,2.9520,5.2840,6.6420,-1.6924,0
4.0000,2.9520,5.6530,6.8265,-1.6772,0
4.0000,2.9520,6.0220,7.0110,-1.6919,0
4.0000,2.9520,6.3910,7.1955,-1.6837,0
4.0000,2.9520,6.7600,7.3800,-1.6873,0
4.0000,2.9520,7.1290,7.5645,-1.6905,0
4.0000,2.9520,7.4980,7.7490,-1.6779,0
4.0000,2.9520,7.8670,7.9335,-1.6937,0
4.0000,3.3210,-8.0000,0.0000,-1.6887,0
4.0000,3.3210,-7.6310,0.1845,-1.6823,0
4.0000,3.3210,-7.2620,0.3690,-1.6926,0
4.0000,3.3210,-6.8930,0.5535,-1.6775,0
4.0000,3.3210,-6.5240,0.7380,-1.6924,0
4.0000,3.3210,-6.1550,0.9225,-1.6846,0
4.0000,3.3210,-5.7860,1.1070,-1.6845,0
4.0000,3.3210,-5.4170,1.2915,-1.6917,0
4.0000,3.3210,-5.0480,1.4760,-1.6773,0
4.0000,3.3210,-4.6790,1.6605,-1.6914,0
4.0000,3.3210,-4.3100,1.8450,-1.6815,0
4.0000,3.3210,-3.9410,2.0295,-1.6877,0
4.0000,3.3210,-3.5720,2.2140,-1.6876,0
4.0000,3.3210,-3.2030,2.3985,-1.6785,0
4.0000,3.3210,-2.8340,2.5830,-1.6905,0
4.0000,3.3210,-2.4650,2.7675,-1.6775,0
4.0000,3.3210,-2.0960,2.9520,-1.6412,0
4.0000,3.3210,-1.7270,3.1365,-1.2569,0
4.0000,3.3210,-1.3580,3.3210,-1.1943,0
4.0000,3.3210,-0.9890,3.5055,-1.0962,1
4.0000,3.3210,-0.6200,3.6900,-0.9462,1
4.0000,3.3210,-0.2510,3.8745,0.2371,0
4.0000,3.3210,0.1180,4.0590,-0.8933,0
4.0000,3.3210,0.4870,4.2435,-0.6977,0
4.0000,3.3210,0.8560,4.4280,-1.6389,0
4.0000,3.3210,1.2250,4.6125,-0.1451,0
4.0000,3.3210,1.5940,4.7970,-1.6858,0
4.0000,3.3210,1.9630,4.9815,-1.6782,0
4.0000,3.3210,2.3320,5.1660,-1.6839,0
4.0000,3.3210,2.7010,5.3505,-1.6870,0
4.0000,3.3210,3.0700,5.5350,-1.6799,0
4.0000,3.3210,3.4390,5.7195,-1.6901,0
4.0000,3.3210,3.8080,5.9040,-1.6780,0
4.0000,3.3210,4.1770,6.0885,-1.6903,0
4.0000,3.3210,4.5460,6.2730,-1.6852,0
4.0000,3.3210,4.9150,6.4575,-1.6827,0
4.0000,3.3210,5.2840,6.6420,-1.6924,0
4.0000,3.3210,5.6530,6.8265,-1.6772,0
4.0000,3.3210,6.0220,7.0110,-1.6919,0
4.0000,3.3210,6.3910,7.1955,-1.6837,0
4.0000,3.3210,6.7600,7.3800,-1.6873,0
4.0000,3.3210,7.1290,7.5645,-1.6905,0
4.0000,3.3210,7.4980,7.7490,-1.6779,0
4.0000,3.3210,7.8670,7.9335,-1.6937,0
4.0000,3.6900,-8.0000,0.0000,-1.6819,0
4.0000,3.6900,-7.6310,0.1845,-2.4854,0
4.0000,3.6900,-7.2620,0.3690,-2.2936,0
4.0000,3.6900,-6.8930,0.5535,-1.6740,0
4.0000,3.6900,-6.5240,0.7380,-1.6924,0
4.0000,3.6900,-6.1550,0.9225,-1.6846,0
4.0000,3.6900,-5.7860,1.1070,-1.6845,0
4.0000,3.6900,-5.4170,1.2915,-1.6917,0
4.0000,3.6900,-5.0480,1.4760,-1.6773,0
4.0000,3.6900,-4.6790,1.6605,-1.6914,0
4.0000,3.6900,-4.3100,1.8450,-1.6815,0
4.0000,3.6900,-3.9410,2.0295,-1.6877,0
4.0000,3.6900,-3.5720,2.2140,-1.6876,0
4.0000,3.6900,-3.2030,2.3985,-1.6785,0
4.0000,3.6900,-2.8340,2.5830,-1.6905,0
4.0000,3.6900,-2.4650,2.7675,-1.3569,0
4.0000,3.6900,-2.0960,2.9520,-1.1905,0
4.0000,3.6900,-1.7270,3.1365,-1.3590,0
4.0000,3.6900,-1.3580,3.3210,-1.1912,1
4.0000,3.6900,-0.9890,3.5055,-1.0327,1
4.0000,3.6900,-0.6200,3.6900,-0.8179,1
4.0000,3.6900,-0.2510,3.8745,-0.0821,0
4.0000,3.6900,0.1180,4.0590,-0.8638,0
4.0000,3.6900,0.4870,4.2435,-1.1794,0
4.0000,3.6900,0.8560,4.4280,-2.0551,0
4.0000,3.6900,1.2250,4.6125,-1.7637,0
4.0000,3.6900,1.5940,4.7970,-1.6858,0
4.0000,3.6900,1.9630,4.9815,-1.6782,0
4.0000,3.6900,2.3320,5.1660,-1.6839,0
4.0000,3.6900,2.7010,5.3505,-1.6870,0
4.0000,3.6900,3.0700,5.5350,-1.6799,0
4.0000,3.6900,3.4390,5.7195,-1.6901,0
4.0000,3.6900,3.8080,5.9040,-1.6780,0
4.0000,3.6900,4.1770,6.0885,-1.6903,0
4.0000,3.6900,4.5460,6.2730,-1.6852,0
4.0000,3.6900,4.9150,6.4575,-1.6827,0
4.0000,3.6900,5.2840,6.6420,-1.6924,0
4.0000,3.6900,5.6530,6.8265,-1.6772,0
4.0000,3.6900,6.0220,7.0110,-1.6919,0
4.0000,3.6900,6.3910,7.1955,-1.6837,0
4.0000,3.6900,6.7600,7.3800,-1.6873,0
4.0000,3.6900,7.1290,7.5645,-1.6905,0
4.0000,3.6900,7.4980,7.7490,-1.6779,0
4.0000,3.6900,7.8670,7.9335,-1.6937,0
4.0000,4.0590,-8.0000,0.0000,-1.5093,0
4.0000,4.0590,-7.6310,0.1845,-2.8676,0
4.0000,4.0590,-7.2620,0.3690,-3.0784,0
4.0000,4.0590,-6.8930,0.5535,-2.3153,0
4.0000,4.0590,-6.5240,0.7380,-2.2142,0
