favg_\ delta1,-8.0000,-7.6667,-7.3333,-7.0000,-6.6667,-6.3333,-6.0000,-5.6667,-5.3333,-5.0000,-4.6667,-4.3333,-4.0000,-3.6667,-3.3333,-3.0000,-2.6667,-2.3333,-2.0000,-1.6667,-1.3333,-1.0000,-0.6667,-0.3333,0.0000,0.3333,0.6667,1.0000,1.3333,1.6667,2.0000,2.3333,2.6667,3.0000,3.3333,3.6667,4.0000,4.3333,4.6667,5.0000,5.3333,5.6667,6.0000,6.3333,6.6667,7.0000,7.3333,7.6667,8.0000
0.0000,0.000046,0.016159,0.000127,-0.000435,0.000321,-0.001435,-0.000305,0.000305,-0.000409,0.002512,0.003467,-0.000323,0.003964,0.000127,0.000132,0.000092,0.000140,0.000105,0.000073,0.000116,0.000208,0.001222,0.000125,0.000079,0.000182,0.000384,0.000240,-0.001780,0.000121,0.000120,-0.000031,0.000191,0.003362,0.000151,0.005353,0.000123,0.000113,0.000139,-0.003225,0.000136,0.003141,0.000165,0.000112,0.001108,-0.002327,0.000127,0.000404,0.002809,0.000114
1.0417,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.775985,-1.774215,-1.770887,-1.751154,-1.721515,-1.751154,-1.770887,-1.774215,-1.775985,-1.777706,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
2.0833,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.775985,-1.774215,-1.770887,-1.751154,-1.721515,-1.751154,-1.770887,-1.774215,-1.775985,-1.777706,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
3.1250,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.775985,-1.774215,-1.770887,-1.751154,-1.721515,-1.751154,-1.770887,-1.774215,-1.775985,-1.777706,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
4.1667,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.775985,-1.774215,-1.770887,-1.404128,-1.336648,-1.486659,-1.770032,-1.774215,-1.775985,-1.777706,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
5.2083,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.775985,-1.774239,-1.144838,-0.983299,-0.726340,-1.073636,-1.319193,-1.514068,-1.775985,-1.777706,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
6.2500,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-1.776017,-0.489092,-0.681735,-0.780001,-0.841529,-0.942840,-1.026739,-1.185572,-1.475826,-1.777744,-1.779161,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
7.2917,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-1.777706,-0.707996,-0.575477,-0.823176,-0.205201,-0.419241,-0.876166,-0.845411,-1.006016,-1.239705,-1.354811,-2.111665,-1.780198,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
8.3333,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-1.779161,-0.663134,-0.772296,-0.698737,1.203466,-0.513383,-0.338423,-0.820877,-0.779521,-0.966691,-1.130464,-1.213697,-1.202588,-1.341616,-1.780851,-1.781099,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
9.3750,-1.803554,-1.802448,-1.811835,-1.799293,-1.788846,-1.782749,-1.780474,-1.780239,-1.780712,-1.781288,-1.781666,-1.781575,-1.770277,-1.777380,-1.780752,-1.781099,-1.780851,-1.780198,-0.448660,-0.846026,-0.441364,-0.574050,0.561914,-1.795225,-1.250512,-0.771641,-0.239644,-0.668386,-0.745281,-0.972165,-1.147096,-1.248102,-1.268020,-1.781165,-1.780752,-1.777380,-1.770277,-1.781575,-1.781666,-1.781288,-1.780712,-1.780239,-1.780474,-1.782749,-1.788846,-1.799293,-1.811835,-1.802448,-1.803554
