favg_\ delta1,-8.0000,-7.6667,-7.3333,-7.0000,-6.6667,-6.3333,-6.0000,-5.6667,-5.3333,-5.0000,-4.6667,-4.3333,-4.0000,-3.6667,-3.3333,-3.0000,-2.6667,-2.3333,-2.0000,-1.6667,-1.3333,-1.0000,-0.6667,-0.3333,0.0000,0.3333,0.6667,1.0000,1.3333,1.6667,2.0000,2.3333,2.6667,3.0000,3.3333,3.6667,4.0000,4.3333,4.6667,5.0000,5.3333,5.6667,6.0000,6.3333,6.6667,7.0000,7.3333,7.6667,8.0000
0.0000,0.007925,0.000124,0.004505,0.000185,0.001285,0.000090,-0.006321,0.000168,0.007803,0.000117,0.000215,0.000147,0.000168,0.000151,0.000200,0.000297,0.002478,0.000153,0.000086,0.000145,0.000319,0.003402,0.000828,0.002853,0.000018,0.000143,0.000930,0.000166,0.000541,0.000509,0.000094,0.000120,0.000840,0.000106,0.000140,0.000186,0.000047,0.000818,0.000119,0.002202,0.000887,0.000142,0.000122,0.000828,0.000123,0.000133,0.000132,0.001358,0.000116
1.0417,-1.804441,-1.792844,-1.785507,-1.781572,-1.780365,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774559,-1.772914,-1.768853,-1.746384,-1.715195,-1.746384,-1.768853,-1.772914,-1.774559,-1.776398,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780365,-1.781572,-1.785507,-1.792844,-1.804441
2.0833,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774559,-1.772914,-1.768853,-1.746384,-1.715195,-1.746384,-1.768853,-1.772914,-1.774559,-1.776398,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
3.1250,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774559,-1.772914,-1.768853,-1.746384,-1.715195,-1.746384,-1.768853,-1.772914,-1.774559,-1.776398,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
4.1667,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774559,-1.772914,-1.768853,-1.306963,-1.304622,-1.306535,-1.767846,-1.772914,-1.774559,-1.776398,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
5.2083,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774559,-1.772969,-1.077098,-0.728393,-0.294313,-1.052987,-1.257229,-1.573202,-1.774559,-1.776398,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
6.2500,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776398,-1.774600,-0.786613,-0.839181,-0.826504,-0.857247,-0.808511,-1.037655,-1.227634,-1.457518,-1.776284,-1.778069,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
7.2917,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-1.776402,-0.625597,-0.296585,-0.650428,-0.285507,-0.213985,-0.694520,-0.864317,-1.035073,-1.220356,-1.265622,-1.953172,-1.779444,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
8.3333,-1.804441,-1.792844,-1.785507,-1.781572,-1.780366,-1.780458,-1.780986,-1.781556,-1.781940,-1.781987,-1.780001,-1.765063,-1.780195,-1.781300,-1.781403,-1.781079,-1.780416,-1.779444,-1.778069,-0.615485,0.188369,-0.464886,0.098152,-0.442576,-0.235544,-0.505013,-0.611725,-0.700758,-0.920032,-1.182826,-1.157171,-1.416606,-1.780416,-1.781079,-1.781403,-1.781300,-1.780195,-1.765063,-1.780001,-1.781987,-1.781940,-1.781556,-1.780986,-1.780458,-1.780366,-1.781572,-1.785507,-1.792844,-1.804441
