favg_\ delta1,-8.0000,-7.6667,-7.3333,-7.0000,-6.6667,-6.3333,-6.0000,-5.6667,-5.3333,-5.0000,-4.6667,-4.3333,-4.0000,-3.6667,-3.3333,-3.0000,-2.6667,-2.3333,-2.0000,-1.6667,-1.3333,-1.0000,-0.6667,-0.3333,0.0000,0.3333,0.6667,1.0000,1.3333,1.6667,2.0000,2.3333,2.6667,3.0000,3.3333,3.6667,4.0000,4.3333,4.6667,5.0000,5.3333,5.6667,6.0000,6.3333,6.6667,7.0000,7.3333,7.6667,8.0000
0.0000,0.000467,0.000096,-0.000033,0.000129,0.000139,0.001217,0.000138,0.000666,0.000384,0.000095,-0.000461,0.000079,0.000758,0.000145,0.001126,0.000340,0.003621,0.002306,-0.000349,-0.000009,0.000317,0.000150,0.000111,0.000035,-0.000597,0.000107,0.000145,0.000140,0.003481,0.004326,0.000111,0.000159,0.000108,0.000644,0.000120,0.003450,0.000012,0.001090,0.000295,0.000124,0.000125,0.000145,0.002161,0.000103,0.000096,0.000126,0.000129,0.000125,0.000128
1.0417,-1.821816,-1.809753,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775282,-1.773554,-1.769914,-1.748853,-1.718208,-1.748853,-1.769914,-1.773554,-1.775282,-1.777066,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809753,-1.821816
2.0833,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775282,-1.773554,-1.769914,-1.748853,-1.718208,-1.748853,-1.769914,-1.773554,-1.775282,-1.777066,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
3.1250,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775282,-1.773554,-1.769914,-1.748853,-1.718208,-1.748853,-1.769914,-1.773554,-1.775282,-1.777066,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
4.1667,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775282,-1.773554,-1.769914,-0.857516,-1.131389,-1.432976,-1.769054,-1.773554,-1.775282,-1.777066,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
5.2083,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775282,-1.773566,-1.064201,-1.034205,-0.904051,-0.980168,-1.268434,-1.544666,-1.775282,-1.777066,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
6.2500,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-1.775322,-0.808627,-0.284272,-0.871309,-0.328475,-0.763344,-0.938053,-1.203558,-1.459367,-1.777115,-1.778654,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
7.2917,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-1.777066,-0.603881,-0.515383,-0.467310,-0.160326,-0.752324,-0.712403,-0.715215,-0.940961,-1.031033,-1.235226,-2.153802,-1.779858,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
8.3333,-1.821816,-1.809754,-1.796084,-1.787072,-1.782104,-1.780403,-1.780351,-1.780855,-1.781428,-1.781810,-1.781805,-1.777362,-1.773441,-1.780586,-1.781242,-1.781168,-1.780686,-1.779858,-1.778654,-0.657708,-0.664625,-0.092870,-0.537138,-0.914788,0.138549,-0.665842,-0.410489,-0.874818,-1.068075,-1.147147,-1.272727,-1.456375,-1.780686,-1.781168,-1.781242,-1.780586,-1.773441,-1.777362,-1.781805,-1.781810,-1.781428,-1.780855,-1.780351,-1.780403,-1.782104,-1.787072,-1.796084,-1.809754,-1.821816
