favg_\ delta1,-8.0000,-7.6667,-7.3333,-7.0000,-6.6667,-6.3333,-6.0000,-5.6667,-5.3333,-5.0000,-4.6667,-4.3333,-4.0000,-3.6667,-3.3333,-3.0000,-2.6667,-2.3333,-2.0000,-1.6667,-1.3333,-1.0000,-0.6667,-0.3333,0.0000,0.3333,0.6667,1.0000,1.3333,1.6667,2.0000,2.3333,2.6667,3.0000,3.3333,3.6667,4.0000,4.3333,4.6667,5.0000,5.3333,5.6667,6.0000,6.3333,6.6667,7.0000,7.3333,7.6667,8.0000
0.0000,0.000056,0.000072,0.000058,0.000084,0.000062,0.000061,0.000079,0.000073,0.000062,0.000049,0.000050,0.000075,0.000049,0.000082,0.000051,0.000058,0.000055,0.000054,0.000049,0.000069,0.000071,0.000048,0.000038,0.000047,0.000046,0.000075,0.000080,0.000049,0.000069,0.000053,0.000079,0.000060,0.000085,0.000049,0.000048,0.000071,0.000063,0.000038,0.000055,0.000043,0.000056,0.000092,0.000055,0.000057,0.000071,0.000066,0.000055,0.000085,0.000053
1.0417,-1.764201,-1.759766,-1.754754,-1.748891,-1.743287,-1.737886,-1.736965,-1.735358,-1.730875,-1.720332,-1.702081,-1.682798,-1.673312,-1.678779,-1.696535,-1.714915,-1.719181,-1.667407,-1.574680,-1.486887,-1.407732,-1.387299,-1.429650,-1.512258,-1.555585,-1.512241,-1.429583,-1.387284,-1.407738,-1.486965,-1.574706,-1.667497,-1.719164,-1.714949,-1.696537,-1.678767,-1.673295,-1.682795,-1.702081,-1.720324,-1.730878,-1.735291,-1.736939,-1.737886,-1.743281,-1.748887,-1.754745,-1.759760,-1.764207
2.0833,-1.764227,-1.759768,-1.754757,-1.748898,-1.743297,-1.737890,-1.736991,-1.735364,-1.730866,-1.720344,-1.702093,-1.682804,-1.673321,-1.678809,-1.696568,-1.714860,-1.719112,-1.667396,-1.574706,-1.486858,-1.407683,-1.387141,-1.429572,-1.512189,-1.555561,-1.512213,-1.429613,-1.387109,-1.407597,-1.486964,-1.574743,-1.667430,-1.719168,-1.714947,-1.696597,-1.678790,-1.673324,-1.682812,-1.702096,-1.720333,-1.730859,-1.735267,-1.736949,-1.737885,-1.743266,-1.748886,-1.754750,-1.759760,-1.764202
3.1250,-1.764231,-1.759742,-1.754760,-1.748897,-1.743307,-1.737888,-1.736939,-1.735362,-1.730865,-1.720356,-1.702030,-1.682828,-1.673330,-1.678809,-1.696635,-1.714999,-1.719124,-1.667484,-1.574675,-1.486911,-1.407427,-1.387165,-1.429478,-1.512233,-1.555534,-1.512187,-1.429448,-1.387024,-1.407510,-1.486955,-1.574762,-1.667415,-1.719202,-1.715006,-1.696544,-1.678809,-1.673343,-1.682827,-1.702119,-1.720369,-1.730861,-1.735273,-1.737007,-1.737906,-1.743308,-1.748882,-1.754752,-1.759746,-1.764182
4.1667,-1.764225,-1.759773,-1.754770,-1.748909,-1.743307,-1.737901,-1.737028,-1.735361,-1.730867,-1.720383,-1.702079,-1.682857,-1.673362,-1.678823,-1.696546,-1.715044,-1.719224,-1.667485,-1.574726,-1.486957,-1.407619,-1.387088,-1.429471,-1.285589,-1.416880,-1.393720,-1.428116,-1.387131,-1.407436,-1.486812,-1.574791,-1.667440,-1.719196,-1.715048,-1.696622,-1.678781,-1.673353,-1.682861,-1.702143,-1.720383,-1.730867,-1.735360,-1.736931,-1.737927,-1.743315,-1.748867,-1.754781,-1.759780,-1.764212
5.2083,-1.764232,-1.759775,-1.754772,-1.748901,-1.743307,-1.737922,-1.736933,-1.735409,-1.730935,-1.720325,-1.702130,-1.682864,-1.673374,-1.678746,-1.696630,-1.715069,-1.719213,-1.667478,-1.574828,-1.486860,-1.407466,-1.385361,-0.650616,-0.477053,-0.498971,-0.997511,-0.803696,-1.212981,-1.407620,-1.486749,-1.574786,-1.667454,-1.719144,-1.715040,-1.696592,-1.678845,-1.673408,-1.682886,-1.702124,-1.720393,-1.730936,-1.735347,-1.736960,-1.737940,-1.743286,-1.748914,-1.754755,-1.759753,-1.764168
6.2500,-1.764248,-1.759779,-1.754781,-1.748935,-1.743331,-1.737948,-1.736969,-1.735398,-1.730908,-1.720397,-1.702175,-1.682906,-1.673414,-1.678874,-1.696712,-1.714965,-1.719231,-1.667438,-1.574686,-1.486799,-1.389569,-0.359316,-0.232794,-0.147933,-0.384261,-0.709657,-0.729440,-0.090031,-0.726304,-1.380206,-1.574004,-1.667390,-1.719127,-1.715052,-1.696665,-1.678871,-1.673415,-1.682915,-1.702181,-1.720423,-1.730932,-1.735380,-1.736990,-1.737926,-1.743329,-1.748786,-1.754788,-1.759745,-1.764109
7.2917,-1.764261,-1.759778,-1.754799,-1.748936,-1.743353,-1.737955,-1.737066,-1.735404,-1.730951,-1.720435,-1.702194,-1.682933,-1.673413,-1.678921,-1.696703,-1.715013,-1.719239,-1.667447,-1.574699,-1.486050,-0.280734,-0.294383,-0.026833,0.138208,-0.316794,-0.046036,-0.182604,-0.625905,-0.661707,-0.699919,-1.021305,-1.667619,-1.718749,-1.715077,-1.696629,-1.678874,-1.673441,-1.682916,-1.702190,-1.720372,-1.730882,-1.735365,-1.737070,-1.737928,-1.743369,-1.748907,-1.754788,-1.759743,-1.764162
8.3333,-1.764296,-1.759795,-1.754800,-1.748957,-1.743307,-1.737959,-1.737024,-1.735406,-1.730938,-1.720439,-1.702173,-1.682961,-1.673432,-1.678924,-1.696694,-1.715132,-1.719232,-1.667497,-1.573529,-0.301558,-0.156569,-0.322293,-0.199797,0.466455,-0.098167,-0.601965,-0.524874,-0.592114,-0.623212,-0.691351,-0.555169,-0.854958,-1.718395,-1.714494,-1.696591,-1.678900,-1.673446,-1.682940,-1.702175,-1.720406,-1.730969,-1.735411,-1.737017,-1.737907,-1.743383,-1.748953,-1.754753,-1.759756,-1.764160
