f_avg,delta1,log10_nmse
21.1297,-7.7895,-1.000132
9.6234,-7.7895,-1.000132
5.0209,-7.7895,-1.000132
13.3891,-7.7895,-1.000132
17.3640,-7.7895,-1.000132
5.4393,-7.7895,-1.000132
43.0962,-8.0000,-1.000880
16.3180,-7.7895,-1.000132
10.6695,-7.7895,-1.000132
3.3473,-7.7895,-1.000132
14.0167,-7.7895,-1.000132
8.7866,-7.7895,-1.000132
17.5732,-7.7895,-1.000132
17.1548,-7.7895,-1.000132
2.7197,-7.7895,-1.000132
2.3013,-7.7895,-1.000132
3.9749,-7.7895,-1.000132
16.9456,-7.7895,-1.000132
18.2008,-7.7895,-1.000132
7.1130,-7.7895,-1.000132
24.2678,-7.7895,-1.000132
18.6192,-7.7895,-1.000132
5.2301,-7.7895,-1.000132
4.6025,-7.7895,-1.000132
7.5314,-7.7895,-1.000132
10.8787,-7.7895,-1.000132
8.1590,-7.7895,-1.000132
16.7364,-7.7895,-1.000132
11.0879,-7.7895,-1.000132
3.5565,-7.7895,-1.000132
15.2720,-7.7895,-1.000132
12.7615,-7.7895,-1.000132
15.0628,-7.7895,-1.000132
18.8285,-7.7895,-1.000132
10.2510,-7.7895,-1.000132
4.8117,-7.7895,-1.000132
2.5105,-7.7895,-1.000132
16.5272,-7.7895,-1.000132
26.1506,-7.7895,-1.000132
19.8745,-7.7895,-1.000132
15.8996,-7.7895,-1.000132
14.8536,-7.7895,-1.000132
13.1799,-7.7895,-1.000132
25.9414,-7.7895,-1.000132
15.4812,-7.7895,-1.000132
6.4854,-7.7895,-1.000132
13.5983,-7.7895,-1.000132
17.7824,-7.7895,-1.000132
24.8954,-7.7895,-1.000132
5.8577,-7.7895,-1.000132
12.3431,-7.7895,-1.000132
8.5774,-7.7895,-1.000132
23.4310,-7.7895,-1.000132
6.9038,-7.7895,-1.000132
28.8703,-7.7895,-1.000132
6.6946,-7.7895,-1.000132
10.0418,-7.7895,-1.000132
6.2762,-7.7895,-1.000132
14.4351,-7.7895,-1.000132
23.2218,-7.7895,-1.000132
17.9916,-7.7895,-1.000132
21.9665,-7.7895,-1.000132
15.6904,-7.7895,-1.000132
19.2469,-7.7895,-1.000132
23.0126,-7.7895,-1.000132
7.3222,-7.7895,-1.000132
20.0837,-7.7895,-1.000132
22.5941,-7.7895,-1.000132
14.2259,-7.7895,-1.000132
12.1339,-7.7895,-1.000132
18.4100,-7.7895,-1.000132
7.7406,-7.7895,-1.000132
27.1967,-7.7895,-1.000132
21.7573,-7.7895,-1.000132
28.2427,-7.7895,-1.000132
3.1381,-7.7895,-1.000132
23.8494,-7.7895,-1.000132
24.0586,-7.7895,-1.000132
19.6653,-7.7895,-1.000132
20.5021,-7.7895,-1.000132
20.9205,-7.7895,-1.000132
19.0377,-7.7895,-1.000132
21.3389,-7.7895,-1.000132
24.6862,-7.7895,-1.000132
19.4561,-7.7895,-1.000132
22.8033,-7.7895,-1.000132
43.3054,-8.0000,-1.000880
20.2929,-7.7895,-1.000132
24.4770,-7.7895,-1.000132
20.7113,-7.7895,-1.000132
23.6402,-7.7895,-1.000132
29.7071,-7.7895,-1.000132
29.0795,-7.7895,-1.000132
27.6151,-7.7895,-1.000132
28.4519,-7.7895,-1.000132
7.9498,-7.7895,-1.000132
21.5481,-7.7895,-1.000132
28.6611,-7.7895,-1.000132
9.8326,-7.7895,-1.000132
25.3138,-7.7895,-1.000132
26.3598,-7.7895,-1.000132
27.8243,-7.7895,-1.000132
29.4979,-7.7895,-1.000132
26.9874,-7.7895,-1.000132
22.1757,-7.7895,-1.000132
27.4059,-7.7895,-1.000132
26.5690,-7.7895,-1.000132
28.0335,-7.7895,-1.000132
22.3849,-7.7895,-1.000132
29.9163,-7.7895,-1.000132
25.7322,-7.7895,-1.000132
25.1046,-7.7895,-1.000132
30.3347,-7.7895,-1.000132
30.1255,-7.7895,-1.000132
25.5230,-7.7895,-1.000132
29.2887,-7.7895,-1.000132
26.7782,-7.7895,-1.000132
0.0000,-7.5789,0.008943
30.9623,-7.7895,-1.000132
30.5439,-7.7895,-1.000132
43.5146,-8.0000,-2.172240
30.7531,-7.7895,-1.000132
31.5900,-7.7895,-1.000132
43.9331,-8.0000,-2.252132
32.0084,-7.7895,-1.000132
31.3808,-7.7895,-1.000132
33.6820,-7.7895,-1.000132
0.2092,-7.5789,-0.985852
32.4268,-7.7895,-1.000132
31.7992,-7.7895,-1.000132
32.2176,-7.7895,-1.000132
43.7238,-8.0000,-2.268797
31.1715,-7.7895,-1.000132
44.9791,-8.0000,-2.057792
33.2636,-7.7895,-1.000132
49.5816,-8.0000,-1.251184
45.6067,-8.0000,-1.647532
0.4184,-7.5789,-0.985851
33.4728,-7.7895,-1.000132
32.8452,-7.7895,-1.000132
32.6360,-7.7895,-1.000132
0.6276,-7.5789,-0.985851
45.1883,-8.0000,-2.419710
44.3515,-8.0000,-2.497350
44.7699,-8.0000,-2.428725
45.8159,-8.0000,-2.282873
39.9582,-7.7895,-1.000132
33.0544,-7.7895,-1.000132
1.2552,-7.5789,-0.985851
46.6527,-8.0000,-2.388478
46.2343,-8.0000,-1.888386
39.7490,-7.7895,-1.000132
36.4017,-7.7895,-1.000132
46.0251,-8.0000,-2.526269
44.5607,-8.0000,-2.380047
34.5188,-7.7895,-1.000132
46.8619,-8.0000,-2.532453
34.1004,-7.7895,-1.000132
38.2845,-7.7895,-1.000132
48.5356,-8.0000,-1.911728
49.7908,-8.0000,-2.014570
35.9833,-7.7895,-1.000132
3.3473,-7.5789,-0.985851
37.8661,-7.7895,-1.000132
37.4477,-7.7895,-1.000132
40.3766,-7.7895,-1.000132
38.0753,-7.7895,-1.000132
37.6569,-7.7895,-1.000132
2.0921,-7.5789,-0.985851
47.9079,-8.0000,-1.816350
39.5397,-7.7895,-1.000132
34.7280,-7.7895,-1.000132
35.3556,-7.7895,-1.000132
39.1213,-7.7895,-1.000132
41.2134,-7.7895,-1.000132
40.1674,-7.7895,-1.000132
7.7406,-7.5789,-0.985851
1.0460,-7.5789,-0.985851
37.2385,-7.7895,-1.000132
46.4435,-8.0000,-1.913723
3.1381,-7.5789,-0.985851
44.1423,-8.0000,-2.367894
33.8912,-7.7895,-1.000132
34.9372,-7.7895,-1.000132
0.8368,-7.5789,-0.985851
2.9289,-7.5789,-0.985851
48.9540,-8.0000,-2.217884
7.5314,-7.5789,-0.985851
34.3096,-7.7895,-1.000132
6.2762,-7.5789,-0.985851
47.0711,-8.0000,-2.486052
36.1925,-7.7895,-1.000132
2.7197,-7.5789,-0.985851
4.3933,-7.5789,-0.985851
1.4644,-7.5789,-0.985851
37.0293,-7.7895,-1.000132
49.1632,-8.0000,-1.956256
1.6736,-7.5789,-0.985851
3.5565,-7.5789,-0.985851
35.5649,-7.7895,-1.000132
4.6025,-7.5789,-0.985851
7.1130,-7.5789,-0.985851
35.1464,-7.7895,-1.000132
5.6485,-7.5789,-0.985851
48.3264,-8.0000,-1.991908
38.9121,-7.7895,-1.000132
40.5858,-7.7895,-1.000132
3.9749,-7.5789,-0.985851
9.8326,-7.5789,-0.985851
48.1172,-8.0000,-2.071823
36.6109,-7.7895,-1.000132
3.7657,-7.5789,-0.985851
2.5105,-7.5789,-0.985851
36.8201,-7.7895,-1.000132
50.0000,-8.0000,-2.142569
11.2971,-7.5789,-0.985851
41.4226,-7.7895,-1.000132
2.3013,-7.5789,-0.985851
45.3975,-8.0000,-2.114143
6.0669,-7.5789,-0.985851
47.2803,-8.0000,-2.289516
11.5063,-7.5789,-0.985851
5.4393,-7.5789,-0.985851
4.8117,-7.5789,-0.985851
8.1590,-7.5789,-0.985851
6.9038,-7.5789,-0.985851
6.4854,-7.5789,-0.985851
9.4142,-7.5789,-0.985851
47.6987,-8.0000,-1.872206
5.2301,-7.5789,-0.985851
49.3724,-8.0000,-1.193809
39.3305,-7.7895,-1.000132
35.7741,-7.7895,-1.000132
41.6318,-7.7895,-1.000132
47.4895,-8.0000,-2.209066
10.8787,-7.5789,-0.985851
9.6234,-7.5789,-0.985851
8.3682,-7.5789,-0.985851
13.8075,-7.5789,-0.985851
8.5774,-7.5789,-0.985851
13.3891,-7.5789,-0.985851
10.6695,-7.5789,-0.985851
4.1841,-7.5789,-0.985851
7.3222,-7.5789,-0.985851
9.2050,-7.5789,-0.985851
41.8410,-7.7895,-1.000132
10.2510,-7.5789,-0.985851
1.8828,-7.5789,-0.985851
5.8577,-7.5789,-0.985851
12.3431,-7.5789,-0.985851
11.7155,-7.5789,-0.985851
7.9498,-7.5789,-0.985851
41.0042,-7.7895,-1.000132
5.0209,-7.5789,-0.985851
8.9958,-7.5789,-0.985851
8.7866,-7.5789,-0.985851
12.9707,-7.5789,-0.985851
12.1339,-7.5789,-0.985851
13.1799,-7.5789,-0.985851
48.7448,-8.0000,-1.950204
40.7950,-7.7895,-1.000132
12.7615,-7.5789,-0.985851
6.6946,-7.5789,-0.985851
10.0418,-7.5789,-0.985851
12.5523,-7.5789,-0.985851
38.7029,-7.7895,-1.000132
11.0879,-7.5789,-0.985851
11.9247,-7.5789,-0.985851
38.4937,-7.7895,-1.000132
10.4603,-7.5789,-0.985851
13.5983,-7.5789,-0.985851
14.0167,-7.5789,-0.985851
14.4351,-7.5789,-0.985851
14.6444,-7.5789,-0.985851
14.8536,-7.5789,-0.985851
15.2720,-7.5789,-0.985851
42.0502,-7.7895,-2.239031
42.2594,-7.7895,-2.367022
18.6192,-7.5789,-0.985851
15.4812,-7.5789,-0.985851
15.0628,-7.5789,-0.985851
16.5272,-7.5789,-0.985851
17.7824,-7.5789,-0.985851
14.2259,-7.5789,-0.985851
17.9916,-7.5789,-0.985851
17.1548,-7.5789,-0.985851
17.3640,-7.5789,-0.985851
15.6904,-7.5789,-0.985851
45.8159,-7.7895,-2.292599
18.4100,-7.5789,-0.985851
16.1088,-7.5789,-0.985851
15.8996,-7.5789,-0.985851
16.7364,-7.5789,-0.985851
42.8870,-7.7895,-2.383475
20.5021,-7.5789,-0.985851
16.9456,-7.5789,-0.985851
22.1757,-7.5789,-0.985851
46.0251,-7.7895,-2.556629
42.6778,-7.7895,-2.385383
18.8285,-7.5789,-0.985851
47.0711,-7.7895,-2.552285
43.5146,-7.7895,-2.534495
16.3180,-7.5789,-0.985851
45.3975,-7.7895,-2.188503
21.9665,-7.5789,-0.985851
23.2218,-7.5789,-0.985851
19.2469,-7.5789,-0.985851
17.5732,-7.5789,-0.985851
18.2008,-7.5789,-0.985851
42.4686,-7.7895,-2.386574
21.5481,-7.5789,-0.985851
23.4310,-7.5789,-0.985851
19.0377,-7.5789,-0.985851
49.1632,-7.7895,-2.566610
48.9540,-7.7895,-2.568206
28.6611,-7.5789,-0.985851
25.1046,-7.5789,-0.985851
29.9163,-7.5789,-0.985851
21.3389,-7.5789,-0.985851
27.8243,-7.5789,-0.985851
49.3724,-7.7895,-2.550025
35.5649,-7.5789,-0.985851
43.0962,-7.7895,-2.545875
19.4561,-7.5789,-0.985851
34.7280,-7.5789,-0.985851
44.1423,-7.7895,-2.405133
23.6402,-7.5789,-0.985851
23.8494,-7.5789,-0.985851
23.0126,-7.5789,-0.985851
20.9205,-7.5789,-0.985851
25.3138,-7.5789,-0.985851
21.7573,-7.5789,-0.985851
27.1967,-7.5789,-0.985851
20.0837,-7.5789,-0.985851
29.2887,-7.5789,-0.985851
21.1297,-7.5789,-0.985851
32.0084,-7.5789,-0.985851
34.1004,-7.5789,-0.985851
29.4979,-7.5789,-0.985851
27.4059,-7.5789,-0.985851
44.3515,-7.7895,-2.211277
30.7531,-7.5789,-0.985851
24.6862,-7.5789,-0.985851
33.4728,-7.5789,-0.985851
28.2427,-7.5789,-0.985851
33.0544,-7.5789,-0.985851
46.4435,-7.7895,-2.328738
25.9414,-7.5789,-0.985851
44.9791,-7.7895,-1.819802
31.1715,-7.5789,-0.985851
26.9874,-7.5789,-0.985851
47.2803,-7.7895,-2.559799
29.7071,-7.5789,-0.985851
24.8954,-7.5789,-0.985851
48.7448,-7.7895,-2.522142
24.2678,-7.5789,-0.985851
48.3264,-7.7895,-2.560282
22.5941,-7.5789,-0.985851
31.5900,-7.5789,-0.985851
22.8033,-7.5789,-0.985851
46.8619,-7.7895,-2.529169
28.0335,-7.5789,-0.985851
31.3808,-7.5789,-0.985851
19.8745,-7.5789,-0.985851
24.0586,-7.5789,-0.985851
28.4519,-7.5789,-0.985851
44.5607,-7.7895,-2.084927
24.4770,-7.5789,-0.985851
32.8452,-7.5789,-0.985851
29.0795,-7.5789,-0.985851
37.8661,-7.5789,-0.985851
49.5816,-7.7895,-2.519614
46.2343,-7.7895,-2.234359
19.6653,-7.5789,-0.985851
31.7992,-7.5789,-0.985851
30.3347,-7.5789,-0.985851
45.1883,-7.7895,-2.430045
20.2929,-7.5789,-0.985851
26.5690,-7.5789,-0.985851
26.1506,-7.5789,-0.985851
38.9121,-7.5789,-0.985851
35.9833,-7.5789,-0.985851
36.4017,-7.5789,-0.985851
26.7782,-7.5789,-0.985851
20.7113,-7.5789,-0.985851
33.6820,-7.5789,-0.985851
30.9623,-7.5789,-0.985851
44.7699,-7.7895,-2.475527
30.5439,-7.5789,-0.985851
28.8703,-7.5789,-0.985851
39.9582,-7.5789,-0.985851
32.2176,-7.5789,-0.985851
22.3849,-7.5789,-0.985851
