f_avg,delta1,log10_nmse
22.5941,-8.0000,-2.672239
24.2678,-8.0000,-2.607114
3.3473,-8.0000,-1.114453
16.7364,-8.0000,-3.021614
19.4561,-8.0000,-2.799675
4.6025,-8.0000,-2.183441
1.8828,-8.0000,-0.637636
13.8075,-8.0000,-2.510730
16.9456,-8.0000,-2.838358
11.5063,-8.0000,-2.932586
20.5021,-8.0000,-2.474489
12.7615,-8.0000,-2.146744
13.3891,-8.0000,-2.428714
11.7155,-8.0000,-2.860386
14.2259,-8.0000,-2.631056
17.9916,-8.0000,-2.990017
6.4854,-8.0000,-2.129412
4.3933,-8.0000,-1.574827
8.1590,-8.0000,-2.560528
9.2050,-8.0000,-2.526726
9.8326,-8.0000,-2.784713
23.2218,-8.0000,-2.669408
20.9205,-8.0000,-2.998810
10.2510,-8.0000,-2.088542
9.6234,-8.0000,-2.700190
3.1381,-8.0000,-0.814043
8.5774,-8.0000,-1.920426
8.9958,-8.0000,-2.537375
3.9749,-8.0000,-1.366028
11.0879,-8.0000,-2.891727
14.0167,-8.0000,-2.921723
6.6946,-8.0000,-2.447542
12.3431,-8.0000,-2.392828
7.1130,-8.0000,-2.815344
18.2008,-8.0000,-2.823680
22.8033,-8.0000,-2.639354
4.1841,-8.0000,-1.342720
16.1088,-8.0000,-2.522203
12.5523,-8.0000,-2.766456
14.4351,-8.0000,-2.310106
5.4393,-8.0000,-2.054267
11.9247,-8.0000,-2.573321
6.9038,-8.0000,-2.928446
15.2720,-8.0000,-2.770223
0.8368,-8.0000,-0.372783
24.4770,-8.0000,-2.679841
8.3682,-8.0000,-2.148697
19.2469,-8.0000,-2.967028
15.6904,-8.0000,-2.813403
14.6444,-8.0000,-2.741887
5.0209,-8.0000,-2.376252
9.4142,-8.0000,-2.131910
17.1548,-8.0000,-3.002491
10.0418,-8.0000,-2.410360
20.7113,-8.0000,-2.830806
18.8285,-8.0000,-2.944743
13.5983,-8.0000,-2.972468
11.2971,-8.0000,-2.605929
12.9707,-8.0000,-2.687293
8.7866,-8.0000,-2.810769
7.3222,-8.0000,-2.275053
10.6695,-8.0000,-1.519891
5.8577,-8.0000,-2.355756
0.0000,-7.7895,0.035850
37.2385,-8.0000,-3.314532
36.8201,-8.0000,-3.325842
44.7699,-8.0000,-1.748110
37.8661,-8.0000,-3.323062
39.3305,-8.0000,-3.326501
46.2343,-8.0000,-1.747796
3.9749,-7.7895,-1.607609
37.4477,-8.0000,-3.325011
0.2092,-7.7895,-0.089544
39.5397,-8.0000,-3.317117
38.2845,-8.0000,-3.327673
38.7029,-8.0000,-3.327652
2.0921,-7.7895,-2.671439
3.5565,-7.7895,-1.384206
0.4184,-7.7895,0.082887
38.0753,-8.0000,-3.310027
1.4644,-7.7895,-2.113459
37.6569,-8.0000,-3.331047
0.6276,-7.7895,-0.374591
5.4393,-7.7895,-2.456490
1.2552,-7.7895,-1.562607
37.0293,-8.0000,-3.329448
3.1381,-7.7895,-1.822161
39.1213,-8.0000,-3.329013
38.9121,-8.0000,-3.334717
8.3682,-7.7895,-2.070348
6.0669,-7.7895,-2.241569
5.8577,-7.7895,-2.064894
1.8828,-7.7895,-2.423749
12.3431,-7.7895,-2.912805
13.8075,-7.7895,-2.225064
2.3013,-7.7895,-1.924749
9.2050,-7.7895,-2.324424
20.2929,-7.7895,-2.723151
13.1799,-7.7895,-2.719158
7.9498,-7.7895,-2.545975
5.6485,-7.7895,-2.179119
1.0460,-7.7895,-1.481257
7.1130,-7.7895,-2.616692
4.1841,-7.7895,-1.976030
7.3222,-7.7895,-2.453203
18.8285,-7.7895,-2.565118
13.5983,-7.7895,-2.635474
2.7197,-7.7895,-2.381415
8.5774,-7.7895,-2.259637
9.8326,-7.7895,-2.767316
10.4603,-7.7895,-2.250310
0.8368,-7.7895,-0.816871
4.3933,-7.7895,-2.163579
16.3180,-7.7895,-2.923752
17.9916,-7.7895,-2.356973
9.4142,-7.7895,-2.657649
4.8117,-7.7895,-2.608862
5.0209,-7.7895,-2.143905
16.7364,-7.7895,-2.840828
4.6025,-7.7895,-2.735954
10.8787,-7.7895,-2.812954
8.9958,-7.7895,-2.604514
3.7657,-7.7895,-1.692802
12.1339,-7.7895,-2.026565
14.4351,-7.7895,-2.726087
10.0418,-7.7895,-2.880614
3.3473,-7.7895,-2.148957
5.2301,-7.7895,-2.406945
12.5523,-7.7895,-2.415376
17.1548,-7.7895,-2.831441
15.8996,-7.7895,-2.993156
7.7406,-7.7895,-2.647301
7.5314,-7.7895,-2.527419
2.9289,-7.7895,-2.125029
18.6192,-7.7895,-2.888677
19.4561,-7.7895,-2.729932
6.9038,-7.7895,-2.400725
9.6234,-7.7895,-2.807414
20.0837,-7.7895,-2.983681
11.2971,-7.7895,-2.783696
11.0879,-7.7895,-2.749063
2.5105,-7.7895,-2.016396
17.5732,-7.7895,-3.000411
15.4812,-7.7895,-2.424556
13.3891,-7.7895,-2.457302
20.7113,-7.7895,-2.794192
11.5063,-7.7895,-2.613069
6.2762,-7.7895,-2.500596
8.1590,-7.7895,-2.918104
15.0628,-7.7895,-2.656628
17.3640,-7.7895,-2.822640
19.6653,-7.7895,-2.973591
21.1297,-7.7895,-2.571651
14.6444,-7.7895,-1.818873
23.6402,-7.7895,-2.638158
17.7824,-7.7895,-2.824144
21.7573,-7.7895,-2.605397
16.9456,-7.7895,-2.704436
21.9665,-7.7895,-1.936093
38.4937,-8.0000,-3.328251
22.3849,-7.7895,-2.682859
14.8536,-7.7895,-2.946370
8.7866,-7.7895,-2.741271
10.2510,-7.7895,-2.446933
22.5941,-7.7895,-2.547280
18.2008,-7.7895,-2.976525
25.5230,-7.7895,-2.565150
6.4854,-7.7895,-2.119859
24.4770,-7.7895,-2.380416
12.9707,-7.7895,-2.466606
24.2678,-7.7895,-2.647085
18.4100,-7.7895,-2.820626
22.1757,-7.7895,-2.674204
14.2259,-7.7895,-2.937781
19.8745,-7.7895,-2.980644
14.0167,-7.7895,-2.696116
19.0377,-7.7895,-2.789786
15.6904,-7.7895,-2.653936
20.9205,-7.7895,-2.903819
12.7615,-7.7895,-2.952903
20.5021,-7.7895,-2.956477
24.8954,-7.7895,-2.560086
23.0126,-7.7895,-2.614867
16.1088,-7.7895,-2.895110
21.3389,-7.7895,-2.828532
16.5272,-7.7895,-2.551941
11.7155,-7.7895,-2.738006
15.2720,-7.7895,-2.896947
24.0586,-7.7895,-2.714970
11.9247,-7.7895,-2.965197
25.7322,-7.7895,-2.516458
21.5481,-7.7895,-2.675166
23.2218,-7.7895,-2.700496
26.3598,-7.7895,-2.419169
10.6695,-7.7895,-2.527847
1.6736,-7.7895,-2.097579
25.3138,-7.7895,-2.598085
25.9414,-7.7895,-2.500730
6.6946,-7.7895,-2.297414
22.8033,-7.7895,-2.627487
23.8494,-7.7895,-2.665924
26.1506,-7.7895,-2.468309
23.4310,-7.7895,-2.507778
25.1046,-7.7895,-2.670839
19.2469,-7.7895,-2.990403
24.6862,-7.7895,-2.395152
27.8243,-7.7895,-2.182466
26.5690,-7.7895,-2.396659
26.9874,-7.7895,-2.302082
41.0042,-8.0000,-3.315919
28.0335,-7.7895,-2.153966
39.9582,-8.0000,-3.318439
28.6611,-7.7895,-2.039171
0.0000,-7.5789,0.015281
28.8703,-7.7895,-1.970351
39.7490,-8.0000,-3.309746
27.6151,-7.7895,-2.230908
41.2134,-8.0000,-3.283813
29.2887,-7.7895,-1.863202
26.7782,-7.7895,-2.303753
42.2594,-8.0000,-3.303781
27.1967,-7.7895,-2.235280
40.3766,-8.0000,-3.318966
27.4059,-7.7895,-2.180502
29.7071,-7.7895,-1.749668
43.7238,-8.0000,-3.309764
30.5439,-7.7895,-1.526437
29.4979,-7.7895,-1.803076
29.0795,-7.7895,-1.934095
34.3096,-7.7895,-1.747525
29.9163,-7.7895,-1.687072
28.4519,-7.7895,-2.092225
33.6820,-7.7895,-1.747303
43.5146,-8.0000,-3.322906
30.3347,-7.7895,-1.624486
34.1004,-7.7895,-1.747766
40.1674,-8.0000,-3.302590
46.0251,-8.0000,-3.321952
30.1255,-7.7895,-1.606723
40.7950,-8.0000,-3.303803
32.8452,-7.7895,-1.747224
42.6778,-8.0000,-3.306370
34.7280,-7.7895,-1.747327
43.0962,-8.0000,-3.334808
33.2636,-7.7895,-1.747589
31.1715,-7.7895,-1.561946
34.5188,-7.7895,-1.747328
35.1464,-7.7895,-1.747544
43.9331,-8.0000,-3.320264
31.7992,-7.7895,-1.605885
28.2427,-7.7895,-2.126648
33.8912,-7.7895,-1.747664
44.1423,-8.0000,-3.305456
48.1172,-8.0000,-3.329524
41.6318,-8.0000,-3.325348
33.4728,-7.7895,-1.747542
32.0084,-7.7895,-1.589240
31.5900,-7.7895,-1.524806
43.3054,-7.7895,-1.747770
30.7531,-7.7895,-1.572847
44.5607,-7.7895,-1.747635
32.4268,-7.7895,-1.671961
46.8619,-8.0000,-3.285537
0.8368,-7.5789,-1.042349
0.6276,-7.5789,-1.616351
40.5858,-8.0000,-3.289508
3.1381,-7.5789,-2.210813
41.8410,-8.0000,-3.333193
31.3808,-7.7895,-1.470269
42.4686,-8.0000,-3.315281
46.6527,-8.0000,-3.291711
45.8159,-8.0000,-3.323044
30.9623,-7.7895,-1.571496
50.0000,-8.0000,-3.322712
34.9372,-7.7895,-1.747908
32.6360,-7.7895,-1.747519
0.2092,-7.5789,-0.070733
48.3264,-8.0000,-3.318041
43.3054,-8.0000,-3.317089
44.9791,-8.0000,-3.293311
0.4184,-7.5789,-1.829663
35.3556,-7.7895,-1.747262
32.2176,-7.7895,-1.696740
44.3515,-8.0000,-3.295243
46.4435,-8.0000,-3.300859
4.6025,-7.5789,-1.753100
1.6736,-7.5789,-1.476258
33.0544,-7.7895,-1.747254
45.1883,-8.0000,-3.321738
44.5607,-8.0000,-3.291399
47.0711,-8.0000,-3.307155
1.4644,-7.5789,-2.167705
42.8870,-8.0000,-3.304109
49.5816,-8.0000,-3.316742
48.9540,-8.0000,-3.301796
2.3013,-7.5789,-2.102307
47.9079,-8.0000,-3.330710
1.8828,-7.5789,-2.126595
1.0460,-7.5789,-2.084306
42.0502,-8.0000,-3.316636
47.6987,-8.0000,-3.330197
47.2803,-8.0000,-3.324092
3.7657,-7.5789,-1.804609
5.4393,-7.5789,-2.131354
2.9289,-7.5789,-1.722083
2.5105,-7.5789,-2.377074
3.9749,-7.5789,-1.624576
48.7448,-8.0000,-3.330352
5.0209,-7.5789,-1.564092
1.2552,-7.5789,-2.108690
4.3933,-7.5789,-1.781104
48.5356,-8.0000,-3.302411
2.0921,-7.5789,-1.557475
3.3473,-7.5789,-2.101190
5.2301,-7.5789,-1.697791
41.4226,-8.0000,-3.307977
4.1841,-7.5789,-1.854026
45.3975,-8.0000,-3.306073
3.5565,-7.5789,-1.663748
4.8117,-7.5789,-1.610725
5.6485,-7.5789,-1.665873
6.2762,-7.5789,-2.053681
49.3724,-8.0000,-3.330793
2.7197,-7.5789,-1.758125
5.8577,-7.5789,-2.316005
49.1632,-8.0000,-3.327529
49.7908,-8.0000,-3.318114
47.4895,-8.0000,-3.296312
12.1339,-7.5789,-2.181222
6.6946,-7.5789,-2.161856
45.6067,-8.0000,-3.322056
7.7406,-7.5789,-2.805785
7.3222,-7.5789,-2.417579
7.1130,-7.5789,-2.558391
6.9038,-7.5789,-2.044838
6.0669,-7.5789,-1.471823
9.8326,-7.5789,-2.852215
7.9498,-7.5789,-2.306774
8.3682,-7.5789,-2.026416
9.4142,-7.5789,-2.699289
8.9958,-7.5789,-2.682762
40.1674,-7.7895,-3.317872
8.1590,-7.5789,-2.510166
9.2050,-7.5789,-2.067227
9.6234,-7.5789,-2.882119
6.4854,-7.5789,-2.435568
10.2510,-7.5789,-2.768936
39.3305,-7.7895,-3.334732
15.4812,-7.5789,-2.661710
11.2971,-7.5789,-2.553062
37.2385,-7.7895,-3.322978
8.5774,-7.5789,-2.618842
14.0167,-7.5789,-2.763070
7.5314,-7.5789,-2.810980
10.0418,-7.5789,-2.675913
12.5523,-7.5789,-2.945322
17.1548,-7.5789,-2.662754
8.7866,-7.5789,-2.171109
11.7155,-7.5789,-2.991485
15.0628,-7.5789,-2.668832
10.4603,-7.5789,-2.559395
12.7615,-7.5789,-2.928922
13.1799,-7.5789,-2.855623
10.6695,-7.5789,-2.674760
10.8787,-7.5789,-2.264641
11.9247,-7.5789,-2.205761
19.2469,-7.5789,-2.898452
14.8536,-7.5789,-2.923606
15.8996,-7.5789,-2.959981
17.3640,-7.5789,-2.156522
16.3180,-7.5789,-2.578519
16.1088,-7.5789,-2.756445
14.4351,-7.5789,-2.787485
18.2008,-7.5789,-2.942219
19.4561,-7.5789,-2.946183
13.8075,-7.5789,-3.049287
15.6904,-7.5789,-2.709452
13.3891,-7.5789,-2.706298
36.6109,-7.7895,-3.314590
38.9121,-7.7895,-3.314358
19.0377,-7.5789,-2.882964
12.9707,-7.5789,-2.838820
20.0837,-7.5789,-2.860497
15.2720,-7.5789,-2.773583
12.3431,-7.5789,-2.533801
16.5272,-7.5789,-2.623389
14.2259,-7.5789,-2.464292
11.5063,-7.5789,-2.360822
22.3849,-7.5789,-2.374746
14.6444,-7.5789,-2.984207
18.6192,-7.5789,-2.541109
37.0293,-7.7895,-3.305513
20.7113,-7.5789,-2.854541
19.8745,-7.5789,-2.911798
19.6653,-7.5789,-2.817564
36.1925,-7.7895,-3.305036
16.9456,-7.5789,-2.430527
22.8033,-7.5789,-2.632188
36.4017,-7.7895,-3.320369
11.0879,-7.5789,-2.943653
42.2594,-7.7895,-3.320665
42.0502,-7.7895,-3.310943
24.2678,-7.5789,-2.626881
17.5732,-7.5789,-2.685617
36.8201,-7.7895,-3.336250
22.5941,-7.5789,-2.570462
16.7364,-7.5789,-2.632009
17.7824,-7.5789,-2.787413
37.6569,-7.7895,-3.328622
37.8661,-7.7895,-3.325728
22.1757,-7.5789,-2.743168
38.7029,-7.7895,-3.325507
17.9916,-7.5789,-2.075551
20.9205,-7.5789,-2.867560
37.4477,-7.7895,-3.328499
41.0042,-7.7895,-3.288215
38.2845,-7.7895,-3.333044
40.7950,-7.7895,-3.313348
21.5481,-7.5789,-2.676752
13.5983,-7.5789,-2.633172
21.7573,-7.5789,-2.448747
21.1297,-7.5789,-2.679058
23.4310,-7.5789,-2.694539
39.5397,-7.7895,-3.321752
41.4226,-7.7895,-3.301296
40.3766,-7.7895,-3.321106
41.2134,-7.7895,-3.333782
18.8285,-7.5789,-2.973885
23.6402,-7.5789,-2.753620
21.3389,-7.5789,-2.727831
39.7490,-7.7895,-3.302166
23.8494,-7.5789,-2.696600
35.7741,-7.7895,-3.329700
24.6862,-7.5789,-2.590024
35.9833,-7.7895,-3.318793
24.4770,-7.5789,-2.510603
38.0753,-7.7895,-3.304741
43.5146,-7.7895,-3.307904
23.0126,-7.5789,-2.743715
43.0962,-7.7895,-3.316175
42.4686,-7.7895,-3.313775
20.2929,-7.5789,-2.646222
44.9791,-7.7895,-3.258636
23.2218,-7.5789,-2.472076
41.8410,-7.7895,-3.305389
24.8954,-7.5789,-2.639314
35.5649,-7.7895,-3.304021
25.1046,-7.5789,-2.506530
27.4059,-7.5789,-2.167817
21.9665,-7.5789,-2.663110
39.9582,-7.7895,-3.318729
25.5230,-7.5789,-2.485719
39.1213,-7.7895,-3.323505
25.3138,-7.5789,-2.505098
29.4979,-7.5789,-1.620224
25.7322,-7.5789,-2.474590
26.5690,-7.5789,-2.273093
44.7699,-7.7895,-3.305663
45.1883,-7.7895,-3.310452
45.8159,-7.7895,-3.295064
30.3347,-7.5789,-1.585053
49.5816,-7.7895,-3.278612
30.7531,-7.5789,-1.512446
24.0586,-7.5789,-2.318405
44.3515,-7.7895,-3.321271
20.5021,-7.5789,-2.798980
25.9414,-7.5789,-2.393590
27.6151,-7.5789,-2.126052
28.4519,-7.5789,-1.985129
26.1506,-7.5789,-2.349705
26.7782,-7.5789,-2.281517
30.1255,-7.5789,-1.572024
46.0251,-7.7895,-3.321857
18.4100,-7.5789,-2.902143
28.8703,-7.5789,-1.791625
28.6611,-7.5789,-1.885103
46.2343,-7.7895,-3.327247
29.7071,-7.5789,-1.630357
26.9874,-7.5789,-2.229437
42.8870,-7.7895,-3.309622
28.2427,-7.5789,-1.988723
29.9163,-7.5789,-1.595575
48.1172,-7.7895,-3.322887
29.0795,-7.5789,-1.674400
43.9331,-7.7895,-3.322305
27.8243,-7.5789,-2.058730
29.2887,-7.5789,-1.723817
40.5858,-7.7895,-3.293977
42.6778,-7.7895,-3.306161
38.4937,-7.7895,-3.307820
27.1967,-7.5789,-2.177703
34.1004,-7.5789,-1.747876
46.4435,-7.7895,-3.304951
31.1715,-7.5789,-1.615949
28.0335,-7.5789,-2.041366
48.5356,-7.7895,-3.321629
33.6820,-7.5789,-1.747867
32.6360,-7.5789,-1.747534
32.2176,-7.5789,-1.747584
47.4895,-7.7895,-3.304529
31.5900,-7.5789,-1.589861
47.9079,-7.7895,-3.306512
32.8452,-7.5789,-1.747591
0.0000,-7.3684,0.010115
44.1423,-7.7895,-3.334338
32.4268,-7.5789,-1.747567
31.7992,-7.5789,-1.579566
31.3808,-7.5789,-1.522117
47.6987,-7.7895,-3.306619
30.9623,-7.5789,-1.459813
26.3598,-7.5789,-2.290116
47.2803,-7.7895,-3.288762
49.3724,-7.7895,-3.298702
46.6527,-7.7895,-3.322752
48.7448,-7.7895,-3.313717
33.4728,-7.5789,-1.747801
33.2636,-7.5789,-1.747664
46.8619,-7.7895,-3.304711
48.9540,-7.7895,-3.326082
45.3975,-7.7895,-3.272023
41.6318,-7.7895,-3.315941
49.1632,-7.7895,-3.309405
33.8912,-7.5789,-1.747769
50.0000,-7.7895,-3.310650
30.5439,-7.5789,-1.616166
47.0711,-7.7895,-3.312286
49.7908,-7.7895,-3.318041
43.7238,-7.7895,-3.330060
42.0502,-7.5789,-1.747552
32.0084,-7.5789,-1.608708
45.6067,-7.7895,-3.295553
33.0544,-7.5789,-1.747463
0.6276,-7.3684,-0.675336
41.8410,-7.5789,-1.747906
1.4644,-7.3684,-1.311048
42.8870,-7.5789,-1.747636
42.4686,-7.5789,-1.747562
48.3264,-7.7895,-3.312467
2.3013,-7.3684,-1.673255
1.0460,-7.3684,-0.761891
0.8368,-7.3684,-0.834801
1.6736,-7.3684,-1.576319
43.5146,-7.5789,-1.747399
0.2092,-7.3684,-0.176860
1.8828,-7.3684,-1.635145
2.7197,-7.3684,-1.466124
2.5105,-7.3684,-1.980892
5.8577,-7.3684,-2.521030
3.7657,-7.3684,-2.183788
0.4184,-7.3684,-0.246134
7.3222,-7.3684,-2.138177
6.9038,-7.3684,-2.564036
7.9498,-7.3684,-2.519843
4.6025,-7.3684,-2.305247
10.2510,-7.3684,-2.728028
12.9707,-7.3684,-2.650831
4.8117,-7.3684,-2.054987
9.2050,-7.3684,-2.821101
4.1841,-7.3684,-1.902301
3.1381,-7.3684,-2.096778
9.8326,-7.3684,-2.920913
2.0921,-7.3684,-1.752804
10.6695,-7.3684,-2.914571
7.5314,-7.3684,-2.187811
8.7866,-7.3684,-2.799674
11.2971,-7.3684,-2.194455
4.3933,-7.3684,-2.439674
3.9749,-7.3684,-2.338949
6.4854,-7.3684,-2.870620
6.2762,-7.3684,-2.556696
5.6485,-7.3684,-2.557399
3.5565,-7.3684,-2.438811
17.3640,-7.3684,-2.810930
2.9289,-7.3684,-1.783094
6.0669,-7.3684,-2.454098
12.1339,-7.3684,-2.621941
12.3431,-7.3684,-2.899310
6.6946,-7.3684,-2.728132
7.7406,-7.3684,-2.160440
11.5063,-7.3684,-2.944652
8.3682,-7.3684,-2.631817
16.9456,-7.3684,-2.935562
14.0167,-7.3684,-2.702746
1.2552,-7.3684,-1.121517
3.3473,-7.3684,-2.142901
12.7615,-7.3684,-2.707911
16.5272,-7.3684,-2.902303
17.9916,-7.3684,-2.687049
16.7364,-7.3684,-2.907878
8.5774,-7.3684,-2.611276
9.4142,-7.3684,-2.926986
5.4393,-7.3684,-2.212796
15.4812,-7.3684,-2.778598
17.7824,-7.3684,-2.965449
8.9958,-7.3684,-2.948015
18.4100,-7.3684,-3.023981
11.9247,-7.3684,-2.556476
19.0377,-7.3684,-2.520169
11.7155,-7.3684,-2.395674
14.8536,-7.3684,-2.479251
13.3891,-7.3684,-2.251725
20.7113,-7.3684,-2.698066
10.4603,-7.3684,-2.688426
46.6527,-7.5789,-3.315291
13.1799,-7.3684,-2.244042
18.6192,-7.3684,-2.952019
34.7280,-7.5789,-3.320708
8.1590,-7.3684,-2.819687
13.5983,-7.3684,-2.926767
14.4351,-7.3684,-2.818338
17.5732,-7.3684,-2.854042
13.8075,-7.3684,-2.721668
34.5188,-7.5789,-3.299662
10.0418,-7.3684,-2.794894
15.0628,-7.3684,-2.395589
15.6904,-7.3684,-3.027309
16.3180,-7.3684,-2.767228
20.0837,-7.3684,-2.857296
12.5523,-7.3684,-2.425215
15.2720,-7.3684,-2.551412
16.1088,-7.3684,-2.676443
17.1548,-7.3684,-2.737232
14.2259,-7.3684,-2.861000
21.3389,-7.3684,-2.562903
20.5021,-7.3684,-2.437188
5.0209,-7.3684,-1.865749
23.2218,-7.3684,-2.735074
21.1297,-7.3684,-2.723853
20.2929,-7.3684,-2.758050
34.3096,-7.5789,-3.320346
21.9665,-7.3684,-2.607614
35.9833,-7.5789,-3.307935
35.3556,-7.5789,-3.317182
21.5481,-7.3684,-2.253939
37.4477,-7.5789,-3.319067
36.6109,-7.5789,-3.312595
19.2469,-7.3684,-2.466798
18.8285,-7.3684,-2.718873
22.5941,-7.3684,-2.544375
19.6653,-7.3684,-2.580990
7.1130,-7.3684,-2.370001
5.2301,-7.3684,-1.999020
18.2008,-7.3684,-2.870153
40.3766,-7.5789,-3.304025
40.7950,-7.5789,-3.315105
14.6444,-7.3684,-2.553365
21.7573,-7.3684,-2.582911
37.8661,-7.5789,-3.330870
36.1925,-7.5789,-3.325976
23.0126,-7.3684,-2.566958
37.0293,-7.5789,-3.323411
39.1213,-7.5789,-3.317191
24.0586,-7.3684,-2.577587
10.8787,-7.3684,-2.830526
41.4226,-7.5789,-3.302444
15.8996,-7.3684,-2.953478
22.3849,-7.3684,-2.539946
24.6862,-7.3684,-2.564724
11.0879,-7.3684,-2.930606
36.4017,-7.5789,-3.333196
23.4310,-7.3684,-2.635598
9.6234,-7.3684,-2.351450
23.6402,-7.3684,-2.299842
24.2678,-7.3684,-2.632559
20.9205,-7.3684,-2.712374
40.5858,-7.5789,-3.311139
38.4937,-7.5789,-3.323853
43.7238,-7.5789,-3.305462
24.4770,-7.3684,-2.579438
19.4561,-7.3684,-2.881945
24.8954,-7.3684,-2.545233
38.9121,-7.5789,-3.325808
37.2385,-7.5789,-3.320424
35.5649,-7.5789,-3.316935
23.8494,-7.3684,-2.600075
22.8033,-7.3684,-2.664117
25.5230,-7.3684,-2.380620
38.2845,-7.5789,-3.325110
43.9331,-7.5789,-3.303073
39.5397,-7.5789,-3.336003
22.1757,-7.3684,-2.707565
39.9582,-7.5789,-3.307647
25.9414,-7.3684,-2.282450
25.1046,-7.3684,-2.478349
19.8745,-7.3684,-2.937321
25.3138,-7.3684,-2.409673
34.9372,-7.5789,-3.319603
47.2803,-7.5789,-3.315772
36.8201,-7.5789,-3.331485
26.9874,-7.3684,-2.154523
41.2134,-7.5789,-3.308753
38.0753,-7.5789,-3.330528
26.3598,-7.3684,-2.249606
28.0335,-7.3684,-1.949239
35.7741,-7.5789,-3.303829
27.8243,-7.3684,-2.000795
42.2594,-7.5789,-3.321290
39.7490,-7.5789,-3.328194
25.7322,-7.3684,-2.328619
45.1883,-7.5789,-3.288682
45.3975,-7.5789,-3.311866
26.7782,-7.3684,-2.178280
48.1172,-7.5789,-3.311172
27.4059,-7.3684,-2.080213
26.5690,-7.3684,-2.214084
35.1464,-7.5789,-3.313487
41.6318,-7.5789,-3.306145
49.5816,-7.5789,-3.319826
