F_AVG,DELTA1,log10_NMSE
24.4898,-7.5897,-2.957321
23.4694,-7.5897,-2.936907
30.6122,-8.0000,-3.250892
37.7551,-8.0000,-3.361462
34.6939,-8.0000,-3.319298
14.2857,-7.1795,-2.723125
28.5714,-8.0000,-3.210297
18.3673,-7.1795,-2.924078
21.4286,-7.5897,-2.890513
20.4082,-7.5897,-2.864065
24.4898,-8.0000,-3.112659
40.8163,-8.0000,-3.397333
26.5306,-8.0000,-3.164506
19.3878,-7.5897,-2.835169
25.5102,-8.0000,-3.139386
11.2245,-6.7692,-2.505668
12.2449,-7.1795,-2.594160
29.5918,-8.0000,-3.231170
27.5510,-8.0000,-3.188096
7.1429,-6.7692,-2.108600
9.1837,-6.7692,-2.333685
22.4490,-8.0000,-3.053632
15.3061,-7.1795,-2.779533
15.3061,-7.5897,-2.687753
13.2653,-7.1795,-2.661596
20.4082,-8.0000,-2.986193
17.3469,-7.5897,-2.768609
23.4694,-8.0000,-3.084077
11.2245,-7.1795,-2.519752
22.4490,-7.5897,-2.914714
21.4286,-8.0000,-3.021089
8.1633,-6.7692,-2.229574
13.2653,-7.5897,-2.588297
10.2041,-7.1795,-2.437021
5.1020,-6.7692,-1.787279
16.3265,-7.5897,-2.730203
18.3673,-8.0000,-2.908589
9.1837,-7.1795,-2.344081
6.1224,-6.7692,-1.964639
10.2041,-6.7692,-2.424843
14.2857,-7.5897,-2.640702
15.3061,-8.0000,-2.767550
17.3469,-8.0000,-2.865216
19.3878,-8.0000,-2.948793
8.1633,-7.1795,-2.238333
18.3673,-7.5897,-2.803447
7.1429,-7.1795,-2.115900
12.2449,-7.5897,-2.529662
16.3265,-8.0000,-2.818367
11.2245,-7.5897,-2.463687
11.2245,-8.0000,-2.512180
14.2857,-8.0000,-2.712296
13.2653,-8.0000,-2.651895
9.1837,-7.5897,-2.303434
10.2041,-8.0000,-2.430426
8.1633,-8.0000,-2.233510
12.2449,-8.0000,-2.585542
5.1020,-7.1795,-1.792327
4.0816,-6.7692,-1.559018
7.1429,-7.5897,-2.088116
10.2041,-7.5897,-2.388926
5.1020,-7.5897,-1.773495
6.1224,-7.5897,-1.948034
3.0612,-6.7692,-1.288346
6.1224,-7.1795,-1.970674
4.0816,-7.1795,-1.564549
9.1837,-8.0000,-2.338405
8.1633,-7.5897,-2.204493
5.1020,-8.0000,-1.789567
4.0816,-7.5897,-1.545215
3.0612,-7.1795,-1.312954
6.1224,-8.0000,-1.967316
7.1429,-8.0000,-2.111845
4.0816,-8.0000,-1.561665
2.0408,-6.7692,-0.582651
1.0204,-6.7692,-0.539904
2.0408,-7.1795,-0.880333
1.0204,-7.1795,-0.545985
3.0612,-7.5897,-1.242905
2.0408,-7.5897,-0.644212
3.0612,-8.0000,-1.298429
0.0000,-6.7692,-0.036903
0.0000,-7.1795,-0.039777
2.0408,-8.0000,-0.801491
1.0204,-7.5897,-0.528815
0.0000,-7.5897,-0.037630
1.0204,-8.0000,-0.550963
0.0000,-8.0000,-0.039729
32.6531,-6.3590,-3.132275
28.5714,-5.9487,-3.235300
26.5306,-6.3590,-3.041835
30.6122,-6.3590,-3.106223
33.6735,-6.3590,-3.143961
29.5918,-6.3590,-3.091826
31.6327,-5.9487,-3.296856
30.6122,-5.9487,-3.277468
21.4286,-5.9487,-3.039346
16.3265,-6.3590,-2.756406
26.5306,-5.9487,-3.187712
23.4694,-6.3590,-2.979165
27.5510,-6.3590,-3.059749
21.4286,-6.3590,-2.928369
20.4082,-6.3590,-2.899682
19.3878,-6.3590,-2.868451
31.6327,-6.3590,-3.119689
25.5102,-5.9487,-3.161665
18.3673,-6.3590,-2.834394
27.5510,-5.9487,-3.212186
28.5714,-6.3590,-3.076391
12.2449,-6.3590,-2.546508
24.4898,-6.3590,-3.001666
22.4490,-6.3590,-2.954813
25.5102,-6.3590,-3.022493
29.5918,-5.9487,-3.257037
24.4898,-5.9487,-3.133979
20.4082,-5.9487,-3.003393
18.3673,-5.9487,-2.923563
15.3061,-6.3590,-2.711590
23.4694,-5.9487,-3.104486
17.3469,-6.3590,-2.797178
18.3673,-5.5385,-2.873482
19.3878,-5.9487,-2.964915
13.2653,-6.3590,-2.607410
16.3265,-5.9487,-2.831120
14.2857,-5.9487,-2.722847
22.4490,-5.5385,-3.006559
14.2857,-6.3590,-2.662143
13.2653,-5.9487,-2.661391
42.8571,-7.1795,-3.998178
9.1837,-6.3590,-2.314027
22.4490,-5.9487,-3.072991
26.5306,-5.5385,-3.105613
8.1633,-5.9487,-2.238281
39.7959,-6.7692,-4.111492
24.4898,-5.5385,-3.059560
27.5510,-5.5385,-3.126363
11.2245,-5.9487,-2.519618
20.4082,-5.5385,-2.945099
7.1429,-6.3590,-2.095276
40.8163,-7.1795,-2.918404
15.3061,-5.9487,-2.779222
38.7755,-6.7692,-4.141780
6.1224,-6.3590,-1.953829
10.2041,-6.3590,-2.401493
40.8163,-6.7692,-4.022902
19.3878,-5.5385,-2.910710
12.2449,-5.9487,-2.594000
11.2245,-6.3590,-2.478347
45.9184,-7.1795,-4.133875
10.2041,-5.9487,-2.436903
17.3469,-5.9487,-2.879083
5.1020,-5.9487,-1.792349
48.9796,-7.1795,-4.121577
25.5102,-5.5385,-3.083356
8.1633,-6.3590,-2.213276
4.0816,-6.3590,-1.549929
13.2653,-5.5385,-2.630908
4.0816,-5.9487,-1.564440
14.2857,-5.5385,-2.688637
43.8776,-7.1795,-3.953776
16.3265,-5.5385,-2.789133
10.2041,-5.5385,-2.416702
41.8367,-6.7692,-4.131270
9.1837,-5.5385,-2.326807
8.1633,-5.5385,-2.223844
41.8367,-7.1795,-4.134304
7.1429,-5.5385,-2.103868
9.1837,-5.9487,-2.344005
15.3061,-5.5385,-2.741164
23.4694,-5.5385,-3.034077
21.4286,-5.5385,-2.976967
48.9796,-7.5897,-4.129856
45.9184,-7.5897,-3.225193
44.8980,-7.1795,-3.810271
28.5714,-5.5385,-3.145743
11.2245,-5.5385,-2.496168
39.7959,-7.1795,-3.783820
47.9592,-7.1795,-4.128370
44.8980,-7.5897,-4.103373
12.2449,-5.5385,-2.567106
17.3469,-5.5385,-2.833082
5.1020,-6.3590,-1.778279
42.8571,-7.5897,-4.029132
41.8367,-7.5897,-3.783663
6.1224,-5.5385,-1.960758
7.1429,-5.9487,-2.115868
45.9184,-8.0000,-4.135736
46.9388,-7.1795,-3.595591
46.9388,-7.5897,-4.167294
47.9592,-7.5897,-3.816153
48.9796,-8.0000,-3.829967
1.0204,-6.3590,-0.526220
6.1224,-5.9487,-1.970670
3.0612,-5.9487,-1.311671
5.1020,-5.5385,-1.783948
3.0612,-5.5385,-1.274111
4.0816,-5.5385,-1.555174
50.0000,-7.5897,-3.399955
46.9388,-8.0000,-4.051389
2.0408,-6.3590,-0.875132
50.0000,-7.1795,-4.095861
50.0000,-8.0000,-3.798520
2.0408,-5.5385,-0.633983
3.0612,-6.3590,-1.257617
47.9592,-8.0000,-3.208303
2.0408,-5.9487,-0.772314
1.0204,-5.9487,-0.547203
0.0000,-6.3590,-0.038645
1.0204,-5.5385,-0.524284
0.0000,-5.5385,-0.038595
19.3878,-5.1282,-2.896737
16.3265,-5.1282,-2.778385
0.0000,-5.9487,-0.038701
8.1633,-5.1282,-2.220465
7.1429,-5.1282,-2.101143
24.4898,-5.1282,-3.040215
26.5306,-5.1282,-3.084196
23.4694,-5.1282,-3.015729
15.3061,-5.1282,-2.731495
14.2857,-5.1282,-2.680005
13.2653,-5.1282,-2.623277
6.1224,-5.1282,-1.958561
22.4490,-5.1282,-2.989318
9.1837,-5.1282,-2.322718
10.2041,-5.1282,-2.411826
21.4286,-5.1282,-2.960879
25.5102,-5.1282,-3.063015
3.0612,-5.1282,-1.268574
17.3469,-5.1282,-2.821259
12.2449,-5.1282,-2.560440
23.4694,-4.7179,-3.099214
20.4082,-4.7179,-2.999354
20.4082,-5.1282,-2.930074
5.1020,-5.1282,-1.782145
11.2245,-5.1282,-2.490415
16.3265,-4.7179,-2.828434
15.3061,-4.7179,-2.776840
21.4286,-4.7179,-3.034901
19.3878,-4.7179,-2.961190
22.4490,-4.7179,-3.068122
11.2245,-4.7179,-2.518267
18.3673,-5.1282,-2.860571
14.2857,-4.7179,-2.720736
17.3469,-4.7179,-2.876067
4.0816,-5.1282,-1.553497
12.2449,-4.7179,-2.592406
13.2653,-4.7179,-2.659553
9.1837,-4.7179,-2.343072
1.0204,-5.1282,-0.533694
18.3673,-4.7179,-2.920216
2.0408,-5.1282,0.095341
33.6735,-5.9487,-4.078972
4.0816,-4.7179,-1.563850
46.9388,-6.7692,-3.775347
10.2041,-4.7179,-2.435781
6.1224,-4.7179,-1.970216
7.1429,-4.7179,-2.115268
0.0000,-5.1282,-0.037445
14.2857,-4.3077,-2.669589
8.1633,-4.7179,-2.237514
15.3061,-4.3077,-2.719940
8.1633,-4.3077,-2.215976
43.8776,-6.7692,-4.085244
9.1837,-4.3077,-2.317391
17.3469,-4.3077,-2.807444
5.1020,-4.7179,-1.792011
16.3265,-4.3077,-2.765697
12.2449,-4.3077,-2.552188
10.2041,-4.3077,-2.405563
44.8980,-6.7692,-3.518358
19.3878,-4.3077,-2.880641
20.4082,-4.3077,-2.912838
21.4286,-4.3077,-2.942485
3.0612,-4.7179,-1.308333
6.1224,-4.3077,-1.955439
18.3673,-4.3077,-2.845634
11.2245,-4.3077,-2.483194
7.1429,-4.3077,-2.097395
39.7959,-6.3590,-4.114125
23.4694,-4.3077,-2.995169
39.7959,-5.9487,-4.019212
4.0816,-4.3077,-1.549887
3.0612,-4.3077,-1.254928
13.2653,-4.3077,-2.613942
40.8163,-5.9487,-3.365319
42.8571,-6.7692,-4.109232
1.0204,-4.7179,-0.539320
37.7551,-5.9487,-3.949260
2.0408,-4.7179,-0.261818
35.7143,-6.3590,-4.120683
40.8163,-6.3590,-3.821893
36.7347,-5.9487,-3.566498
29.5918,-5.5385,-4.088745
5.1020,-4.3077,-1.779389
50.0000,-6.7692,-4.177411
36.7347,-6.3590,-4.040011
38.7755,-6.3590,-4.117671
30.6122,-5.5385,-3.510840
2.0408,-4.3077,-0.664588
32.6531,-5.9487,-4.132832
35.7143,-5.9487,-4.082479
42.8571,-6.3590,-4.040462
38.7755,-5.9487,-4.159984
34.6939,-5.9487,-3.127709
41.8367,-5.9487,-3.355327
48.9796,-5.9487,-3.980708
36.7347,-5.5385,-4.004308
0.0000,-4.7179,-0.038999
37.7551,-6.3590,-4.130630
34.6939,-6.3590,-3.996562
41.8367,-5.5385,-4.152845
43.8776,-5.9487,-4.165936
45.9184,-6.3590,-4.032382
47.9592,-6.3590,-4.123553
1.0204,-4.3077,-0.525275
44.8980,-5.9487,-4.150820
33.6735,-5.5385,-4.085654
0.0000,-4.3077,-0.036025
38.7755,-5.5385,-4.117158
45.9184,-5.9487,-4.042946
46.9388,-6.3590,-4.032550
46.9388,-5.9487,-3.732980
31.6327,-5.5385,-4.041162
45.9184,-6.7692,-4.057307
43.8776,-6.3590,-3.999489
44.8980,-6.3590,-4.146497
50.0000,-6.3590,-4.060218
14.2857,-3.8974,-2.691704
50.0000,-5.9487,-2.864315
47.9592,-5.9487,-3.613697
48.9796,-6.3590,-4.125524
18.3673,-3.8974,-2.878051
19.3878,-3.8974,-2.915696
15.3061,-3.8974,-2.744577
32.6531,-5.5385,-4.032675
41.8367,-6.3590,-3.061449
47.9592,-6.7692,-3.451417
37.7551,-5.5385,-4.051776
48.9796,-6.7692,-3.927539
35.7143,-5.5385,-4.062077
39.7959,-5.5385,-4.149467
11.2245,-3.8974,-2.498249
3.0612,-3.8974,-1.272693
8.1633,-3.8974,-2.225084
5.1020,-3.8974,-1.784511
4.0816,-3.8974,-1.555149
42.8571,-5.9487,-4.160713
34.6939,-5.5385,-3.696013
13.2653,-3.8974,-2.633624
9.1837,-3.8974,-2.328306
29.5918,-5.1282,-4.074509
15.3061,-3.4872,-2.770203
45.9184,-5.5385,-4.118629
8.1633,-3.4872,-2.235350
17.3469,-3.8974,-2.837231
16.3265,-3.8974,-2.792891
0.0000,-3.8974,-0.037326
6.1224,-3.4872,-1.968874
5.1020,-3.4872,-1.790969
12.2449,-3.8974,-2.569494
10.2041,-3.8974,-2.418489
7.1429,-3.4872,-2.113540
11.2245,-3.4872,-2.514492
10.2041,-3.4872,-2.432597
4.0816,-3.4872,-1.562376
7.1429,-3.8974,-2.104890
13.2653,-3.4872,-2.654439
44.8980,-5.5385,-4.130051
12.2449,-3.4872,-2.587966
16.3265,-3.4872,-2.820991
1.0204,-3.8974,-0.525880
14.2857,-3.4872,-2.714907
47.9592,-5.5385,-4.092502
40.8163,-5.5385,-3.799630
24.4898,-4.7179,-4.064563
43.8776,-5.5385,-3.461535
9.1837,-3.4872,-2.340414
6.1224,-3.8974,-1.961562
28.5714,-5.1282,-3.044912
3.0612,-3.4872,-1.301513
25.5102,-4.7179,-3.669372
17.3469,-3.4872,-2.867795
27.5510,-5.1282,-3.366616
42.8571,-5.5385,-4.044809
31.6327,-5.1282,-3.868658
38.7755,-5.1282,-3.920136
27.5510,-4.7179,-3.872460
0.0000,-3.4872,-0.037124
46.9388,-5.5385,-4.137301
50.0000,-5.5385,-3.899039
44.8980,-5.1282,-4.038281
2.0408,-3.8974,-0.641856
5.1020,-3.0769,-1.773959
9.1837,-3.0769,-2.306109
33.6735,-5.1282,-4.087998
10.2041,-3.0769,-2.392244
30.6122,-5.1282,-3.591569
28.5714,-4.7179,-4.077876
48.9796,-5.5385,-3.922943
1.0204,-3.4872,-0.522850
38.7755,-4.7179,-3.887017
13.2653,-3.0769,-2.593856
14.2857,-3.0769,-2.647043
24.4898,-4.3077,-4.073637
8.1633,-3.0769,-2.206572
32.6531,-5.1282,-4.049990
31.6327,-4.7179,-4.090041
33.6735,-4.7179,-3.223848
50.0000,-5.1282,-3.489575
0.0000,-3.0769,-0.035806
12.2449,-3.0769,-2.534440
26.5306,-4.7179,-4.125597
43.8776,-4.7179,-2.857664
2.0408,-3.4872,-0.761314
11.2245,-3.0769,-2.467696
1.0204,-3.0769,-0.447999
42.8571,-5.1282,-3.978078
29.5918,-4.7179,-3.473218
32.6531,-4.7179,-4.050674
35.7143,-5.1282,-4.058458
36.7347,-5.1282,-4.052926
6.1224,-3.0769,-1.949107
39.7959,-5.1282,-4.061598
37.7551,-5.1282,-4.055342
7.1429,-3.0769,-2.089664
47.9592,-4.7179,-3.866291
25.5102,-4.3077,-3.936950
39.7959,-4.7179,-4.178181
30.6122,-4.7179,-3.645823
34.6939,-5.1282,-4.122740
22.4490,-4.3077,-3.706374
4.0816,-3.0769,-1.543508
40.8163,-4.7179,-4.170281
28.5714,-4.3077,-3.366489
2.0408,-3.0769,-0.455723
36.7347,-4.7179,-4.167682
43.8776,-5.1282,-3.947760
26.5306,-4.3077,-3.928720
29.5918,-4.3077,-3.042310
3.0612,-3.0769,-1.232015
6.1224,-2.6667,-1.962156
30.6122,-4.3077,-3.547849
47.9592,-5.1282,-3.911974
5.1020,-2.6667,-1.784770
2.0408,-2.6667,0.711204
3.0612,-2.6667,-1.265672
41.8367,-5.1282,-4.098595
31.6327,-4.3077,-3.712886
12.2449,-2.6667,-2.572006
21.4286,-3.8974,-3.997577
10.2041,-2.6667,-2.420221
8.1633,-2.6667,-2.226189
11.2245,-2.6667,-2.500354
34.6939,-4.7179,-2.966828
9.1837,-2.6667,-2.329717
40.8163,-5.1282,-4.134379
27.5510,-4.3077,-4.024728
1.0204,-2.6667,-0.513099
48.9796,-4.7179,-4.121695
4.0816,-2.6667,-1.553942
35.7143,-4.7179,-3.858511
22.4490,-3.8974,-3.230834
20.4082,-3.4872,-2.613674
7.1429,-2.6667,-2.105731
45.9184,-5.1282,-4.060085
36.7347,-4.3077,-3.863209
41.8367,-4.7179,-4.144991
26.5306,-3.8974,-4.060049
37.7551,-4.3077,-3.916560
44.8980,-4.7179,-3.290870
48.9796,-5.1282,-3.219405
25.5102,-3.8974,-3.267413
33.6735,-4.3077,-4.013916
50.0000,-4.7179,-4.164823
0.0000,-2.6667,-0.033608
42.8571,-4.7179,-3.581296
9.1837,-2.2564,-2.331995
30.6122,-3.8974,-4.164295
35.7143,-4.3077,-3.882084
6.1224,-2.2564,-1.964541
2.0408,-2.2564,0.346675
34.6939,-3.8974,-3.936064
5.1020,-2.2564,-1.787559
46.9388,-5.1282,-2.873925
31.6327,-3.8974,-3.578818
34.6939,-4.3077,-3.962367
45.9184,-4.3077,-3.572542
10.2041,-2.2564,-2.422460
8.1633,-2.2564,-2.228473
20.4082,-3.8974,-3.572877
27.5510,-3.8974,-3.010367
37.7551,-4.7179,-3.589114
19.3878,-3.4872,-3.872334
3.0612,-2.2564,-1.285819
45.9184,-4.7179,-4.045929
40.8163,-4.3077,-4.086694
1.0204,-2.2564,-0.493557
25.5102,-3.4872,-4.066159
21.4286,-3.4872,-3.997480
41.8367,-4.3077,-4.088160
4.0816,-2.2564,-1.558395
17.3469,-3.0769,-3.646821
38.7755,-4.3077,-4.090033
23.4694,-3.8974,-4.063427
16.3265,-3.0769,-3.891182
24.4898,-3.8974,-3.516958
7.1429,-2.2564,-2.108022
23.4694,-3.4872,-4.025113
22.4490,-3.4872,-4.087267
39.7959,-3.8974,-4.143442
18.3673,-3.4872,-3.904440
39.7959,-4.3077,-4.094090
0.0000,-2.2564,-0.035580
36.7347,-3.8974,-3.953725
29.5918,-3.8974,-3.836596
46.9388,-3.8974,-4.051132
47.9592,-4.3077,-3.601511
38.7755,-3.8974,-4.163766
41.8367,-3.8974,-4.055869
46.9388,-4.3077,-3.733472
50.0000,-4.3077,-3.918779
15.3061,-3.0769,-3.703400
33.6735,-3.8974,-3.833812
28.5714,-3.8974,-4.003478
44.8980,-4.3077,-4.060627
48.9796,-4.3077,-3.989621
2.0408,-1.8462,0.000035
35.7143,-3.8974,-3.810683
19.3878,-3.0769,-4.040821
40.8163,-3.8974,-3.919939
42.8571,-4.3077,-4.108361
18.3673,-3.0769,-4.032329
7.1429,-1.8462,-2.082989
6.1224,-1.8462,-1.943654
8.1633,-1.8462,-2.198434
26.5306,-3.4872,-4.063646
4.0816,-1.8462,-1.537982
29.5918,-3.4872,-3.931482
22.4490,-3.0769,-4.012878
33.6735,-3.4872,-4.120398
32.6531,-3.4872,-4.039146
23.4694,-3.0769,-3.207734
46.9388,-4.7179,-4.162582
30.6122,-3.4872,-4.060088
43.8776,-3.4872,-3.958816
50.0000,-3.8974,-4.007266
36.7347,-3.4872,-3.983212
34.6939,-3.4872,-4.081522
20.4082,-3.0769,-3.314581
5.1020,-1.8462,-1.769370
25.5102,-3.0769,-3.965787
3.0612,-1.8462,-1.211025
28.5714,-3.4872,-4.085205
48.9796,-3.8974,-4.115974
24.4898,-3.4872,-4.058557
37.7551,-3.8974,-2.762649
42.8571,-3.8974,-4.141790
14.2857,-2.6667,-3.473752
43.8776,-4.3077,-4.069714
32.6531,-4.3077,-3.982473
39.7959,-3.0769,-3.909555
39.7959,-3.4872,-3.497948
0.0000,-1.8462,-0.035333
13.2653,-2.6667,-3.392090
29.5918,-3.0769,-4.131262
17.3469,-2.6667,-4.055208
37.7551,-3.4872,-3.523321
34.6939,-3.0769,-4.075320
44.8980,-3.8974,-4.159160
28.5714,-3.0769,-3.248298
5.1020,-1.4359,-1.779611
31.6327,-3.0769,-4.026377
15.3061,-2.2564,-3.525358
30.6122,-3.0769,-4.093991
40.8163,-3.4872,-4.114916
47.9592,-3.8974,-3.535109
19.3878,-2.2564,-3.660704
21.4286,-2.6667,-4.109660
45.9184,-3.4872,-3.921728
45.9184,-3.8974,-3.993070
13.2653,-2.2564,-3.814059
24.4898,-3.0769,-4.062792
27.5510,-2.6667,-3.970269
22.4490,-2.6667,-2.082030
7.1429,-1.4359,-2.099092
15.3061,-2.6667,-4.038062
2.0408,-1.4359,-0.968092
3.0612,-1.4359,-1.229494
4.0816,-1.4359,-1.546545
1.0204,-1.8462,-0.508526
28.5714,-2.6667,-4.014680
12.2449,-2.2564,-3.520819
27.5510,-3.0769,-3.434537
26.5306,-2.6667,-4.041860
1.0204,-1.4359,-0.491127
50.0000,-3.4872,-4.131609
32.6531,-3.0769,-4.078461
6.1224,-1.4359,-1.956475
19.3878,-2.6667,-3.391331
0.0000,-1.4359,-0.029150
18.3673,-2.6667,-4.015571
43.8776,-3.8974,-3.765004
42.8571,-3.4872,-4.031554
35.7143,-3.4872,-4.064005
46.9388,-3.4872,-4.080809
44.8980,-3.4872,-3.947772
32.6531,-3.8974,-3.717529
38.7755,-3.0769,-4.033808
20.4082,-2.6667,-3.721870
22.4490,-2.2564,-3.766424
16.3265,-2.6667,-3.913802
13.2653,-1.8462,-2.997055
40.8163,-3.0769,-4.043043
2.0408,-1.0256,-0.085721
5.1020,-1.0256,-1.772208
1.0204,-1.0256,-0.479924
34.6939,-2.6667,-4.104215
3.0612,-1.0256,-1.232749
21.4286,-3.0769,-3.906845
36.7347,-3.0769,-4.041017
16.3265,-2.2564,-3.667959
0.0000,-1.0256,-0.034813
14.2857,-2.2564,-2.774559
29.5918,-2.6667,-3.065076
41.8367,-3.0769,-4.114747
35.7143,-3.0769,-3.114252
26.5306,-3.0769,-3.986117
25.5102,-2.2564,-2.526768
11.2245,-1.8462,-3.713486
47.9592,-2.6667,-4.150298
24.4898,-2.6667,-4.071790
20.4082,-2.2564,-3.942785
23.4694,-2.6667,-3.338163
47.9592,-3.0769,-4.045195
23.4694,-2.2564,-4.027848
50.0000,-3.0769,-4.052247
17.3469,-1.8462,-3.724834
27.5510,-3.4872,-3.974977
46.9388,-3.0769,-4.089228
31.6327,-2.6667,-3.689968
40.8163,-2.6667,-2.959908
32.6531,-2.6667,-3.843230
16.3265,-1.8462,-3.914408
43.8776,-3.0769,-4.028512
44.8980,-3.0769,-4.090675
12.2449,-1.8462,-3.840717
19.3878,-1.8462,-3.956430
31.6327,-3.4872,-4.089525
10.2041,-1.8462,-3.615503
32.6531,-2.2564,-4.089720
45.9184,-3.0769,-4.096524
36.7347,-2.6667,-4.125685
4.0816,-1.0256,-1.543099
42.8571,-3.0769,-3.478188
21.4286,-1.8462,-3.836655
48.9796,-3.4872,-3.799146
26.5306,-2.2564,-4.050914
35.7143,-2.6667,-4.086384
24.4898,-2.2564,-3.951911
29.5918,-2.2564,-4.088690
14.2857,-1.8462,-3.668867
30.6122,-2.6667,-3.496862
33.6735,-2.6667,-3.995816
47.9592,-3.4872,-4.147589
41.8367,-3.4872,-4.117840
25.5102,-2.6667,-3.944336
18.3673,-1.8462,-3.838928
45.9184,-2.6667,-4.151742
47.9592,-2.2564,-4.166985
37.7551,-3.0769,-4.107278
36.7347,-2.2564,-4.140662
9.1837,-1.8462,-3.157545
10.2041,-1.4359,-3.428626
3.0612,-0.6154,-1.193333
26.5306,-1.8462,-3.291526
38.7755,-2.6667,-4.128771
33.6735,-2.2564,-4.091251
13.2653,-1.4359,-3.917442
6.1224,-1.0256,-1.435446
1.0204,-0.6154,-0.454143
8.1633,-1.4359,-3.149745
37.7551,-2.6667,-3.651899
0.0000,-0.6154,-0.034035
4.0816,-0.6154,-1.536109
43.8776,-2.6667,-3.899402
34.6939,-2.2564,-4.101638
18.3673,-2.2564,-3.142820
41.8367,-2.6667,-3.582086
9.1837,-1.4359,-3.321848
48.9796,-3.0769,-3.978635
11.2245,-2.2564,-3.279428
16.3265,-1.4359,-3.492176
30.6122,-2.2564,-4.047220
50.0000,-2.2564,-3.641869
46.9388,-2.2564,-4.135992
40.8163,-2.2564,-3.822261
21.4286,-1.4359,-4.006495
17.3469,-2.2564,-3.995127
15.3061,-1.4359,-3.212085
28.5714,-1.4359,-3.232684
39.7959,-2.6667,-3.223903
42.8571,-2.2564,-3.796289
38.7755,-3.4872,-3.756589
30.6122,-1.8462,-3.980808
22.4490,-1.8462,-3.985021
11.2245,-1.4359,-2.705410
39.7959,-2.2564,-4.164417
12.2449,-1.4359,-3.275655
28.5714,-2.2564,-3.814222
31.6327,-1.8462,-3.946778
43.8776,-2.2564,-3.536240
7.1429,-1.0256,-1.486128
36.7347,-1.8462,-4.120014
21.4286,-2.2564,-3.288613
15.3061,-1.8462,-3.798600
2.0408,-0.6154,0.208646
18.3673,-1.4359,-3.956219
3.0612,-0.2051,-1.186593
27.5510,-1.8462,-4.033789
45.9184,-2.2564,-4.072293
42.8571,-2.6667,-3.994883
20.4082,-1.4359,-3.421676
44.8980,-2.2564,-4.136158
33.6735,-1.8462,-4.036201
23.4694,-1.8462,-4.040858
46.9388,-2.6667,-4.167033
14.2857,-1.4359,-3.446510
24.4898,-1.4359,-3.659223
41.8367,-2.2564,-4.034656
13.2653,-1.0256,-3.592292
38.7755,-2.2564,-4.151301
9.1837,-1.0256,-3.492345
35.7143,-1.8462,-4.138841
19.3878,-1.4359,-3.686941
44.8980,-1.8462,-3.067401
24.4898,-1.8462,-4.012075
31.6327,-2.2564,-4.089012
2.0408,-0.2051,-0.472203
48.9796,-2.6667,-3.168923
28.5714,-1.8462,-3.029532
27.5510,-2.2564,-3.979497
8.1633,-1.0256,-2.499751
14.2857,-1.0256,-3.178200
26.5306,-1.4359,-3.905960
35.7143,-2.2564,-3.936990
