F_AVG,DELTA1,log10_NMSE
16.5272,-3.3684,-3.531692
6.2762,-3.1579,-1.244830
0.6276,-3.1579,-0.102868
1.6736,-3.1579,-0.362794
20.5021,-3.3684,-3.165208
6.9038,-3.1579,-1.353092
0.0000,-3.1579,-0.035856
0.2092,-3.1579,-0.051597
14.8536,-3.3684,-2.620886
17.5732,-3.3684,-3.536003
29.2887,-3.3684,-3.756244
22.5941,-3.3684,-3.063197
23.6402,-3.3684,-3.667858
1.2552,-3.1579,-0.238430
15.6904,-3.3684,-2.951556
2.3013,-3.1579,-0.599885
2.9289,-3.1579,-0.762555
2.0921,-3.1579,-0.519737
17.1548,-3.3684,-3.515889
3.1381,-3.1579,-0.777657
4.3933,-3.1579,-0.581499
19.6653,-3.3684,-3.242380
5.6485,-3.1579,-1.128353
30.5439,-3.3684,-3.575643
34.5188,-3.3684,-3.471423
3.5565,-3.1579,-0.676159
24.2678,-3.3684,-3.449923
26.7782,-3.3684,-3.070803
5.4393,-3.1579,-1.087004
25.9414,-3.3684,-3.692943
21.9665,-3.3684,-3.798418
3.7657,-3.1579,-0.896469
5.0209,-3.1579,-0.899946
1.4644,-3.1579,-0.266268
28.8703,-3.3684,-2.879856
24.6862,-3.3684,-3.744563
31.1715,-3.3684,-3.844815
4.1841,-3.1579,-0.996615
33.0544,-3.3684,-3.249396
3.9749,-3.1579,-0.945573
20.0837,-3.3684,-3.493798
8.3682,-3.1579,-1.564657
5.8577,-3.1579,-1.167157
6.4854,-3.1579,-1.282222
4.6025,-3.1579,-0.980427
7.1130,-3.1579,-1.386630
26.9874,-3.3684,-2.351694
32.6360,-3.3684,-3.935612
2.5105,-3.1579,-0.715779
1.8828,-3.1579,-0.443214
30.3347,-3.3684,-3.344597
30.1255,-3.3684,-3.138412
29.0795,-3.3684,-3.022771
36.1925,-3.3684,-3.656393
38.2845,-3.3684,-3.223790
30.9623,-3.3684,-3.962310
8.9958,-3.1579,-1.640665
7.5314,-3.1579,-1.450213
9.2050,-3.1579,-1.664363
7.3222,-3.1579,-1.418985
27.4059,-3.3684,-3.711061
41.0042,-3.3684,-3.737072
33.4728,-3.3684,-3.682222
6.0669,-3.1579,-1.206296
11.2971,-3.1579,-1.866179
30.7531,-3.3684,-3.855655
37.0293,-3.3684,-3.303861
10.8787,-3.1579,-1.830160
27.8243,-3.3684,-3.271647
4.8117,-3.1579,-0.636477
9.6234,-3.1579,-1.709553
2.7197,-3.1579,-0.726923
27.1967,-3.3684,-3.664002
26.5690,-3.3684,-3.333316
12.9707,-3.1579,-1.994047
32.8452,-3.3684,-3.773324
24.0586,-3.3684,-3.319358
31.3808,-3.3684,-3.985655
37.8661,-3.3684,-3.425253
25.7322,-3.3684,-3.661685
12.7615,-3.1579,-1.979303
10.4603,-3.1579,-1.792192
10.0418,-3.1579,-1.752072
11.0879,-3.1579,-1.848401
33.8912,-3.3684,-3.803347
13.1799,-3.1579,-2.008479
21.1297,-3.3684,-2.835035
6.6946,-3.1579,-1.318307
34.9372,-3.3684,-3.653892
29.9163,-3.3684,-2.810337
28.4519,-3.3684,-3.744281
10.2510,-3.1579,-1.772414
29.4979,-3.3684,-3.976713
36.4017,-3.3684,-3.782496
8.7866,-3.1579,-1.616180
9.4142,-3.1579,-1.687311
32.2176,-3.3684,-3.996142
35.9833,-3.3684,-3.540747
7.7406,-3.1579,-1.480352
8.1590,-3.1579,-1.537535
11.7155,-3.1579,-1.900431
10.6695,-3.1579,-1.811432
41.4226,-3.3684,-3.963332
38.4937,-3.3684,-3.186589
34.1004,-3.3684,-3.549592
33.6820,-3.3684,-3.747385
35.3556,-3.3684,-3.312776
13.3891,-3.1579,-2.022609
34.7280,-3.3684,-3.526763
31.5900,-3.3684,-4.001359
7.9498,-3.1579,-1.509445
11.5063,-3.1579,-1.883515
37.4477,-3.3684,-3.023042
27.6151,-3.3684,-3.070016
34.3096,-3.3684,-3.370581
9.8326,-3.1579,-1.731126
41.8410,-3.3684,-3.771118
36.8201,-3.3684,-3.948893
28.0335,-3.3684,-3.821544
35.5649,-3.3684,-3.159059
12.1339,-3.1579,-1.933070
33.2636,-3.3684,-3.210704
42.0502,-3.3684,-3.604381
8.5774,-3.1579,-1.590857
40.5858,-3.3684,-3.989482
38.0753,-3.3684,-2.343175
44.3515,-3.3684,-3.955099
39.3305,-3.3684,-3.476306
31.7992,-3.3684,-4.008404
37.2385,-3.3684,-2.670060
43.9331,-3.3684,-3.106675
43.7238,-3.3684,-3.201624
35.7741,-3.3684,-3.216553
12.5523,-3.1579,-1.964235
12.3431,-3.1579,-1.948828
37.6569,-3.3684,-3.906045
39.9582,-3.3684,-3.931568
38.7029,-3.3684,-3.267176
11.9247,-3.1579,-1.916944
32.0084,-3.3684,-4.000754
36.6109,-3.3684,-3.814312
41.6318,-3.3684,-3.780046
45.3975,-3.3684,-3.940714
42.2594,-3.3684,-3.581227
40.7950,-3.3684,-3.997277
47.4895,-3.3684,-3.349245
39.7490,-3.3684,-3.790212
40.3766,-3.3684,-3.979332
40.1674,-3.3684,-3.964012
39.1213,-3.3684,-3.394989
50.0000,-3.3684,-3.583151
47.0711,-3.3684,-3.082320
46.6527,-3.3684,-2.705168
35.1464,-3.3684,-3.479985
43.5146,-3.3684,-3.674262
38.9121,-3.3684,-3.338043
48.5356,-3.3684,-3.529355
47.6987,-3.3684,-3.660417
46.0251,-3.3684,-4.053716
45.8159,-3.3684,-4.010661
46.8619,-3.3684,-3.261267
45.1883,-3.3684,-3.946509
46.2343,-3.3684,-3.630180
44.5607,-3.3684,-3.507183
48.9540,-3.3684,-3.497964
39.5397,-3.3684,-3.592047
48.1172,-3.3684,-3.720983
42.6778,-3.3684,-3.964989
42.4686,-3.3684,-3.672323
16.5272,-3.1579,-3.497927
43.3054,-3.3684,-3.569468
47.2803,-3.3684,-2.364284
48.7448,-3.3684,-3.543788
44.1423,-3.3684,-3.715056
43.0962,-3.3684,-3.834854
16.3180,-3.1579,-3.476322
16.1088,-3.1579,-3.405724
42.8870,-3.3684,-3.880906
20.7113,-3.1579,-2.616583
45.6067,-3.3684,-3.974674
41.2134,-3.3684,-3.616718
44.9791,-3.3684,-3.967664
23.0126,-3.1579,-3.740371
49.1632,-3.3684,-3.389961
25.5230,-3.1579,-3.598654
17.3640,-3.1579,-3.544360
14.4351,-3.1579,-3.202986
18.8285,-3.1579,-2.900826
19.6653,-3.1579,-3.013751
47.9079,-3.3684,-3.745121
17.5732,-3.1579,-3.499469
14.0167,-3.1579,-3.091758
21.5481,-3.1579,-3.647756
22.8033,-3.1579,-3.754353
21.9665,-3.1579,-3.204172
49.5816,-3.3684,-3.772589
49.7908,-3.3684,-3.593486
48.3264,-3.3684,-3.628376
14.6444,-3.1579,-3.349331
22.3849,-3.1579,-3.401842
46.4435,-3.3684,-2.751118
13.8075,-3.1579,-2.404251
49.3724,-3.3684,-3.703944
13.5983,-3.1579,-3.263111
18.2008,-3.1579,-3.123325
20.5021,-3.1579,-3.018451
17.7824,-3.1579,-3.552861
14.2259,-3.1579,-3.110822
15.2720,-3.1579,-2.906807
19.2469,-3.1579,-3.590171
26.1506,-3.1579,-2.987990
19.8745,-3.1579,-3.359774
15.8996,-3.1579,-3.457613
21.3389,-3.1579,-3.516721
15.4812,-3.1579,-2.878061
20.0837,-3.1579,-3.560131
23.6402,-3.1579,-3.590111
44.7699,-3.3684,-3.085759
16.7364,-3.1579,-3.408131
19.4561,-3.1579,-3.440538
30.7531,-3.1579,-3.793668
27.8243,-3.1579,-1.734821
17.9916,-3.1579,-2.884001
26.3598,-3.1579,-2.574605
34.5188,-3.1579,-3.684019
25.9414,-3.1579,-2.404318
32.6360,-3.1579,-3.801148
20.2929,-3.1579,-3.112528
15.6904,-3.1579,-2.870778
35.3556,-3.1579,-3.440174
0.4184,-2.9474,-0.075431
15.0628,-3.1579,-3.189830
14.8536,-3.1579,-3.440118
28.8703,-3.1579,-3.793961
22.1757,-3.1579,-3.446672
24.4770,-3.1579,-2.753666
23.8494,-3.1579,-3.451997
16.9456,-3.1579,-3.444972
28.6611,-3.1579,-3.566101
19.0377,-3.1579,-3.392490
1.2552,-2.9474,-0.214022
28.2427,-3.1579,-3.589200
34.1004,-3.1579,-3.248612
25.3138,-3.1579,-3.411319
2.7197,-2.9474,-0.591203
0.2092,-2.9474,-0.052346
23.2218,-3.1579,-3.736503
27.6151,-3.1579,-2.936152
0.6276,-2.9474,-0.102660
32.4268,-3.1579,-3.719846
18.6192,-3.1579,-3.155769
4.8117,-2.9474,-0.315210
31.7992,-3.1579,-3.642624
25.7322,-3.1579,-3.406187
26.9874,-3.1579,-3.663811
31.3808,-3.1579,-3.747366
34.7280,-3.1579,-3.723275
2.5105,-2.9474,-0.511801
20.9205,-3.1579,-3.551176
3.5565,-2.9474,0.528625
24.0586,-3.1579,-3.509404
1.8828,-2.9474,-0.362669
21.1297,-3.1579,-3.466969
23.4310,-3.1579,-3.712008
31.1715,-3.1579,-3.749351
21.7573,-3.1579,-3.558502
1.0460,-2.9474,-0.015933
26.7782,-3.1579,-3.295454
26.5690,-3.1579,-2.527718
2.3013,-2.9474,0.230208
17.1548,-3.1579,-3.358715
3.3473,-2.9474,-0.882454
35.5649,-3.1579,-3.397990
32.2176,-3.1579,-3.594405
3.1381,-2.9474,0.052979
10.6695,-2.9474,-1.832314
4.6025,-2.9474,-0.992086
30.3347,-3.1579,-3.818346
6.9038,-2.9474,-1.382585
5.2301,-2.9474,-1.231299
31.5900,-3.1579,-3.795980
3.7657,-2.9474,0.142037
0.8368,-2.9474,-0.150252
1.4644,-2.9474,-0.046089
4.3933,-2.9474,0.190988
5.0209,-2.9474,-0.956901
3.9749,-2.9474,-0.860750
28.4519,-3.1579,-3.510148
0.0000,-2.9474,-0.036217
24.6862,-3.1579,-2.902580
7.7406,-2.9474,-1.501030
32.0084,-3.1579,-3.075972
2.9289,-2.9474,-0.537543
1.6736,-2.9474,-0.354342
4.1841,-2.9474,-1.002318
8.5774,-2.9474,-1.609640
6.2762,-2.9474,-1.296033
27.1967,-3.1579,-3.232606
2.0921,-2.9474,-0.510765
29.0795,-3.1579,-3.836412
5.6485,-2.9474,-1.244354
38.2845,-3.1579,-3.624352
7.9498,-2.9474,-1.529301
22.5941,-3.1579,-3.747431
9.4142,-2.9474,-1.706343
5.8577,-2.9474,-1.253244
24.2678,-3.1579,-3.744425
38.0753,-3.1579,-3.320495
30.9623,-3.1579,-3.808103
5.4393,-2.9474,-1.243515
29.4979,-3.1579,-3.491467
7.3222,-2.9474,-1.442583
29.7071,-3.1579,-3.607052
33.2636,-3.1579,-3.805723
11.5063,-2.9474,-1.906150
8.9958,-2.9474,-1.659418
35.1464,-3.1579,-3.811164
10.0418,-2.9474,-1.771882
10.2510,-2.9474,-1.792556
6.6946,-2.9474,-1.352691
28.0335,-3.1579,-3.539765
7.5314,-2.9474,-1.472089
39.1213,-3.1579,-3.794626
29.2887,-3.1579,-3.613184
9.6234,-2.9474,-1.728806
30.1255,-3.1579,-3.524137
8.3682,-2.9474,-1.583623
24.8954,-3.1579,-3.802163
18.4100,-3.1579,-3.281442
37.0293,-3.1579,-3.927013
7.1130,-2.9474,-1.412669
9.2050,-2.9474,-1.683224
37.8661,-3.1579,-3.751790
8.1590,-2.9474,-1.556842
10.4603,-2.9474,-1.812691
11.0879,-2.9474,-1.870118
9.8326,-2.9474,-1.750642
33.8912,-3.1579,-3.213232
11.9247,-2.9474,-1.940568
33.4728,-3.1579,-3.573631
10.8787,-2.9474,-1.851448
6.0669,-2.9474,-1.271719
25.1046,-3.1579,-3.304495
44.3515,-3.1579,-3.849377
11.7155,-2.9474,-1.923551
11.2971,-2.9474,-1.888345
42.0502,-3.1579,-3.918096
30.5439,-3.1579,-3.834149
12.1339,-2.9474,-1.957216
6.4854,-2.9474,-1.323539
29.9163,-3.1579,-3.746314
8.7866,-2.9474,-1.634899
36.1925,-3.1579,-3.833511
35.9833,-3.1579,-2.963846
43.3054,-3.1579,-3.399773
36.6109,-3.1579,-3.866427
39.3305,-3.1579,-3.764845
38.4937,-3.1579,-3.694421
33.0544,-3.1579,-3.617891
41.8410,-3.1579,-3.908772
39.9582,-3.1579,-3.783787
42.8870,-3.1579,-3.808006
38.9121,-3.1579,-3.808502
40.1674,-3.1579,-3.770697
34.3096,-3.1579,-3.257403
41.4226,-3.1579,-3.544700
39.5397,-3.1579,-3.760193
44.9791,-3.1579,-3.312476
48.7448,-3.1579,-3.812956
43.0962,-3.1579,-3.390948
27.4059,-3.1579,-3.037493
42.2594,-3.1579,-3.164928
35.7741,-3.1579,-3.706520
41.6318,-3.1579,-3.902390
44.7699,-3.1579,-3.211445
32.8452,-3.1579,-3.573506
37.6569,-3.1579,-3.616062
33.6820,-3.1579,-2.955984
45.8159,-3.1579,-3.952164
49.1632,-3.1579,-3.831663
36.8201,-3.1579,-3.905104
46.8619,-3.1579,-3.850860
41.2134,-3.1579,-3.842550
34.9372,-3.1579,-3.766681
12.9707,-2.9474,-2.956740
38.7029,-3.1579,-3.825523
46.4435,-3.1579,-3.974471
41.0042,-3.1579,-3.604064
37.2385,-3.1579,-3.921684
40.5858,-3.1579,-3.703260
45.6067,-3.1579,-3.943527
47.4895,-3.1579,-3.607456
46.6527,-3.1579,-3.958860
44.1423,-3.1579,-3.780564
49.7908,-3.1579,-3.923751
18.2008,-2.9474,-3.473083
36.4017,-3.1579,-3.806847
39.7490,-3.1579,-3.780991
43.5146,-3.1579,-3.745521
42.4686,-3.1579,-3.913997
45.1883,-3.1579,-3.919867
43.9331,-3.1579,-3.901197
37.4477,-3.1579,-3.836502
44.5607,-3.1579,-3.720482
46.2343,-3.1579,-3.982774
48.9540,-3.1579,-3.806645
14.4351,-2.9474,-3.180995
42.6778,-3.1579,-3.918979
47.0711,-3.1579,-3.591588
46.0251,-3.1579,-3.989721
19.0377,-2.9474,-2.772502
47.9079,-3.1579,-3.846897
12.5523,-2.9474,-3.323685
47.6987,-3.1579,-3.627477
14.0167,-2.9474,-3.067161
40.3766,-3.1579,-3.615207
14.6444,-2.9474,-3.414680
23.4310,-2.9474,-3.509495
12.7615,-2.9474,-2.661415
24.6862,-2.9474,-3.434978
13.1799,-2.9474,-3.083935
47.2803,-3.1579,-3.735258
43.7238,-3.1579,-3.705572
40.7950,-3.1579,-3.839675
25.1046,-2.9474,-3.480697
45.3975,-3.1579,-3.903982
16.9456,-2.9474,-3.397860
50.0000,-3.1579,-3.950112
13.3891,-2.9474,-3.233012
16.7364,-2.9474,-3.404025
14.2259,-2.9474,-3.355979
15.8996,-2.9474,-3.502192
27.1967,-2.9474,-3.634303
18.6192,-2.9474,-2.767182
17.3640,-2.9474,-3.447097
48.1172,-3.1579,-3.833819
21.9665,-2.9474,-3.567511
12.3431,-2.9474,-3.261022
26.1506,-2.9474,-3.213314
20.7113,-2.9474,-3.544032
26.7782,-2.9474,-3.354981
20.9205,-2.9474,-3.569646
16.5272,-2.9474,-3.184741
13.8075,-2.9474,-3.272159
15.2720,-2.9474,-3.279006
20.2929,-2.9474,-3.483069
48.3264,-3.1579,-3.821620
17.7824,-2.9474,-3.457635
15.0628,-2.9474,-2.455167
49.5816,-3.1579,-3.889777
18.4100,-2.9474,-3.187113
19.6653,-2.9474,-3.378545
23.8494,-2.9474,-3.474087
0.0000,-2.7368,-0.034734
22.3849,-2.9474,-2.587791
20.5021,-2.9474,-3.514249
30.1255,-2.9474,-2.871018
48.5356,-3.1579,-3.816427
21.3389,-2.9474,-3.530147
16.1088,-2.9474,-3.042120
18.8285,-2.9474,-3.338862
49.3724,-3.1579,-3.861467
16.3180,-2.9474,-1.639156
13.5983,-2.9474,-2.653014
22.8033,-2.9474,-3.226441
19.4561,-2.9474,-2.677981
17.1548,-2.9474,-3.422827
15.6904,-2.9474,-3.448676
17.5732,-2.9474,-3.470573
17.9916,-2.9474,-3.509166
0.2092,-2.7368,-0.026736
19.8745,-2.9474,-2.992830
1.0460,-2.7368,-0.169914
26.3598,-2.9474,-3.151428
27.6151,-2.9474,-3.635541
25.7322,-2.9474,-3.478770
3.1381,-2.7368,0.114425
20.0837,-2.9474,-3.457034
29.0795,-2.9474,-3.570303
30.9623,-2.9474,-3.664433
24.4770,-2.9474,-3.434921
14.8536,-2.9474,-3.440472
21.1297,-2.9474,-3.593471
32.0084,-2.9474,-3.600767
31.7992,-2.9474,-3.622228
24.2678,-2.9474,-3.458513
2.3013,-2.7368,-0.204969
27.8243,-2.9474,-3.565590
21.5481,-2.9474,-3.625627
28.0335,-2.9474,-3.644258
30.7531,-2.9474,-3.677200
3.3473,-2.7368,-0.921594
30.3347,-2.9474,-3.616028
22.5941,-2.9474,-3.120631
0.6276,-2.7368,-0.097602
6.2762,-2.7368,-1.298355
6.9038,-2.7368,-1.383816
1.4644,-2.7368,-0.228500
15.4812,-2.9474,-3.476219
23.6402,-2.9474,-3.490868
8.3682,-2.7368,-1.584530
27.4059,-2.9474,-3.676111
21.7573,-2.9474,-3.621614
25.5230,-2.9474,-3.465349
2.5105,-2.7368,-0.696228
0.4184,-2.7368,-0.071502
8.9958,-2.7368,-1.660362
23.2218,-2.9474,-3.526444
23.0126,-2.9474,-3.381396
30.5439,-2.9474,-3.676239
8.1590,-2.7368,-1.557741
32.6360,-2.9474,-3.498717
32.8452,-2.9474,-3.533693
5.6485,-2.7368,-1.249372
2.9289,-2.7368,-0.782015
19.2469,-2.9474,-2.622107
24.0586,-2.9474,-3.463064
25.3138,-2.9474,-3.542582
1.6736,-2.7368,-0.370831
6.4854,-2.7368,-1.325360
22.1757,-2.9474,-3.301345
0.8368,-2.7368,-0.149455
8.5774,-2.7368,-1.610556
7.3222,-2.7368,-1.443570
4.6025,-2.7368,-0.989494
25.9414,-2.9474,-3.299784
5.4393,-2.7368,-1.250037
2.0921,-2.7368,-0.377186
7.9498,-2.7368,-1.530200
24.8954,-2.9474,-3.456723
7.5314,-2.7368,-1.473025
1.8828,-2.7368,-0.240929
26.9874,-2.9474,-3.672213
37.0293,-2.9474,-3.774432
7.1130,-2.7368,-1.413748
9.4142,-2.7368,-1.707317
3.9749,-2.7368,-0.799898
4.8117,-2.7368,0.035431
5.0209,-2.7368,0.052368
6.6946,-2.7368,-1.354159
2.7197,-2.7368,-0.574988
28.6611,-2.9474,-3.398315
5.2301,-2.7368,-1.236641
6.0669,-2.7368,-1.274726
28.8703,-2.9474,-3.542500
34.5188,-2.9474,-2.755376
10.2510,-2.7368,-1.793606
4.1841,-2.7368,-0.998307
33.4728,-2.9474,-3.095092
29.7071,-2.9474,-3.177812
36.1925,-2.9474,-3.819265
10.6695,-2.7368,-1.833406
9.2050,-2.7368,-1.684182
32.4268,-2.9474,-3.590870
31.3808,-2.9474,-3.651286
39.1213,-2.9474,-3.819309
32.2176,-2.9474,-3.581493
1.2552,-2.7368,-0.223607
3.7657,-2.7368,-0.395100
9.8326,-2.7368,-1.751651
4.3933,-2.7368,0.476778
11.0879,-2.7368,-1.871255
31.1715,-2.9474,-3.661504
36.4017,-2.9474,-3.119672
34.9372,-2.9474,-3.690420
28.4519,-2.9474,-3.335743
26.5690,-2.9474,-3.090589
34.3096,-2.9474,-2.706478
38.2845,-2.9474,-3.139332
3.5565,-2.7368,-0.362165
29.9163,-2.9474,-2.752202
8.7866,-2.7368,-1.635829
9.6234,-2.7368,-1.729796
5.8577,-2.7368,-1.257144
10.0418,-2.7368,-1.772912
10.8787,-2.7368,-1.852562
33.6820,-2.9474,-3.034680
35.3556,-2.9474,-3.752015
7.7406,-2.7368,-1.501940
35.7741,-2.9474,-3.765753
28.2427,-2.9474,-3.190431
36.8201,-2.9474,-3.756002
37.2385,-2.9474,-3.751944
10.4603,-2.7368,-1.813762
38.7029,-2.9474,-3.667344
29.4979,-2.9474,-3.601796
31.5900,-2.9474,-3.639624
29.2887,-2.9474,-3.421820
40.5858,-2.9474,-3.770862
33.0544,-2.9474,-3.153697
42.2594,-2.9474,-2.716139
38.9121,-2.9474,-3.788564
35.5649,-2.9474,-3.728185
37.6569,-2.9474,-3.759349
35.1464,-2.9474,-3.740878
41.4226,-2.9474,-3.394516
34.7280,-2.9474,-2.978645
38.4937,-2.9474,-3.307475
33.8912,-2.9474,-2.802151
40.1674,-2.9474,-3.811274
39.7490,-2.9474,-3.828369
43.5146,-2.9474,-3.087285
35.9833,-2.9474,-3.773951
11.2971,-2.7368,-1.869677
34.1004,-2.9474,-2.866782
42.6778,-2.9474,-3.347088
45.3975,-2.9474,-3.819170
33.2636,-2.9474,-3.373588
36.6109,-2.9474,-2.863650
39.9582,-2.9474,-3.823589
43.7238,-2.9474,-2.884511
11.5063,-2.7368,-1.884366
41.2134,-2.9474,-3.754389
45.6067,-2.9474,-3.889357
40.3766,-2.9474,-3.796338
42.4686,-2.9474,-3.843656
43.0962,-2.9474,-3.235542
39.5397,-2.9474,-3.825751
37.4477,-2.9474,-3.769208
14.4351,-2.7368,-2.812833
45.8159,-2.9474,-3.756892
44.9791,-2.9474,-3.697587
40.7950,-2.9474,-3.748793
39.3305,-2.9474,-3.830031
46.0251,-2.9474,-3.896347
47.4895,-2.9474,-3.962813
42.0502,-2.9474,-3.466865
41.8410,-2.9474,-3.128157
41.6318,-2.9474,-3.409113
44.5607,-2.9474,-3.624354
46.2343,-2.9474,-3.832196
46.4435,-2.9474,-3.900430
42.8870,-2.9474,-3.239629
44.1423,-2.9474,-3.220452
13.8075,-2.7368,-2.376934
43.3054,-2.9474,-3.560738
46.8619,-2.9474,-3.930249
38.0753,-2.9474,-3.559439
41.0042,-2.9474,-3.741329
15.8996,-2.7368,-3.276459
44.7699,-2.9474,-3.847684
37.8661,-2.9474,-3.771000
47.9079,-2.9474,-3.947557
13.1799,-2.7368,-2.919251
48.9540,-2.9474,-4.010997
12.1339,-2.7368,-3.340573
48.3264,-2.9474,-3.960995
12.9707,-2.7368,-3.341339
47.0711,-2.9474,-3.940807
49.1632,-2.9474,-4.014542
44.3515,-2.9474,-3.428961
47.2803,-2.9474,-3.950719
46.6527,-2.9474,-3.918953
43.9331,-2.9474,-3.007425
48.7448,-2.9474,-4.010623
12.7615,-2.7368,-3.275038
12.5523,-2.7368,-3.244911
49.3724,-2.9474,-4.018189
49.5816,-2.9474,-4.019839
11.7155,-2.7368,-3.349952
18.8285,-2.7368,-3.316866
45.1883,-2.9474,-3.903311
19.2469,-2.7368,-3.178168
23.0126,-2.7368,-3.135651
47.6987,-2.9474,-3.745165
11.9247,-2.7368,-3.373656
15.0628,-2.7368,-2.481266
14.8536,-2.7368,-2.632212
16.3180,-2.7368,-3.521539
13.3891,-2.7368,-2.726545
21.7573,-2.7368,-3.113450
15.6904,-2.7368,-3.501150
49.7908,-2.9474,-4.021225
12.3431,-2.7368,-3.320149
19.8745,-2.7368,-3.542807
48.5356,-2.9474,-3.995413
26.1506,-2.7368,-2.922959
16.7364,-2.7368,-3.331653
17.9916,-2.7368,-3.390333
13.5983,-2.7368,-2.214805
15.4812,-2.7368,-3.487094
22.3849,-2.7368,-3.407553
16.1088,-2.7368,-3.490924
23.8494,-2.7368,-3.365285
18.4100,-2.7368,-3.444403
50.0000,-2.9474,-4.023181
14.0167,-2.7368,-2.732237
20.7113,-2.7368,-3.308861
21.3389,-2.7368,-2.813936
48.1172,-2.9474,-3.992494
19.4561,-2.7368,-3.050100
18.6192,-2.7368,-3.386702
24.0586,-2.7368,-3.476251
28.6611,-2.7368,-2.270161
26.7782,-2.7368,-3.716729
17.5732,-2.7368,-3.490548
23.6402,-2.7368,-3.732486
14.2259,-2.7368,-3.327958
21.5481,-2.7368,-2.864356
21.9665,-2.7368,-3.502159
15.2720,-2.7368,-2.640727
14.6444,-2.7368,-3.322029
20.0837,-2.7368,-3.384709
19.0377,-2.7368,-3.062840
23.4310,-2.7368,-3.791386
17.3640,-2.7368,-3.524514
28.2427,-2.7368,-3.378317
20.5021,-2.7368,-3.126677
16.9456,-2.7368,-3.527568
27.8243,-2.7368,-2.872541
24.6862,-2.7368,-3.539595
24.8954,-2.7368,-3.513213
25.9414,-2.7368,-2.097487
20.9205,-2.7368,-3.652561
21.1297,-2.7368,-3.644324
22.5941,-2.7368,-3.528286
17.7824,-2.7368,-3.478946
32.4268,-2.7368,-3.685311
25.1046,-2.7368,-3.540556
19.6653,-2.7368,-3.269857
1.6736,-2.5263,-0.369254
4.3933,-2.5263,0.193582
1.8828,-2.5263,-0.440858
3.9749,-2.5263,-0.849238
32.6360,-2.7368,-3.797258
0.0000,-2.5263,-0.033654
5.2301,-2.5263,-1.018363
6.2762,-2.5263,-1.243022
17.1548,-2.7368,-3.509513
24.4770,-2.7368,-3.683865
28.0335,-2.7368,-3.125306
5.0209,-2.5263,0.805397
2.0921,-2.5263,-0.511725
26.5690,-2.7368,-3.574796
16.5272,-2.7368,-3.443571
20.2929,-2.7368,-3.220890
22.1757,-2.7368,-3.700215
22.8033,-2.7368,-3.479229
27.1967,-2.7368,-3.583178
0.8368,-2.5263,-0.148784
23.2218,-2.7368,-3.314299
5.8577,-2.5263,-1.163620
27.4059,-2.7368,-3.751178
18.2008,-2.7368,-3.427489
30.3347,-2.7368,-3.769255
28.8703,-2.7368,-2.814136
3.7657,-2.5263,-0.966174
34.5188,-2.7368,-3.068432
0.2092,-2.5263,-0.050466
24.2678,-2.7368,-3.542705
0.4184,-2.5263,-0.075805
4.8117,-2.5263,-0.201230
25.7322,-2.7368,-2.684050
29.2887,-2.7368,-3.270236
8.1590,-2.5263,-1.537110
0.6276,-2.5263,-0.105834
29.9163,-2.7368,-3.397304
26.3598,-2.7368,-3.557057
2.7197,-2.5263,-0.638109
3.5565,-2.5263,-0.394955
2.9289,-2.5263,-0.767315
1.2552,-2.5263,-0.236812
33.8912,-2.7368,-3.854828
4.1841,-2.5263,-0.984433
35.1464,-2.7368,-3.821038
6.6946,-2.5263,-1.316999
1.4644,-2.5263,-0.259271
2.3013,-2.5263,-0.496587
9.2050,-2.5263,-1.664186
7.7406,-2.5263,-1.479738
30.5439,-2.7368,-3.731894
9.8326,-2.5263,-1.731009
31.5900,-2.7368,-3.515845
5.6485,-2.5263,-1.122905
29.7071,-2.7368,-3.728309
9.4142,-2.5263,-1.687160
1.0460,-2.5263,-0.192044
36.1925,-2.7368,-3.948299
8.9958,-2.5263,-1.640457
3.3473,-2.5263,-0.916693
35.5649,-2.7368,-3.567729
6.0669,-2.5263,-1.203898
25.3138,-2.7368,-3.321896
33.0544,-2.7368,-3.749105
6.4854,-2.5263,-1.280723
7.3222,-2.5263,-1.418117
10.4603,-2.5263,-1.792093
4.6025,-2.5263,-0.975684
29.4979,-2.7368,-3.708134
5.4393,-2.5263,-1.080636
32.0084,-2.7368,-3.575960
37.0293,-2.7368,-2.872798
3.1381,-2.5263,-0.645862
10.0418,-2.5263,-1.751961
7.9498,-2.5263,-1.508936
7.1130,-2.5263,-1.385619
30.9623,-2.7368,-3.731716
31.3808,-2.7368,-3.813782
25.5230,-2.7368,-3.527174
35.3556,-2.7368,-3.950350
39.9582,-2.7368,-3.956419
7.5314,-2.5263,-1.449478
2.5105,-2.5263,-0.710665
10.6695,-2.5263,-1.811334
35.9833,-2.7368,-2.675633
26.9874,-2.7368,-3.695952
31.7992,-2.7368,-3.126055
27.6151,-2.7368,-3.210615
32.8452,-2.7368,-3.718739
8.7866,-2.5263,-1.615931
34.1004,-2.7368,-3.863426
9.6234,-2.5263,-1.709421
46.0251,-2.7368,-3.253470
36.8201,-2.7368,-2.894317
6.9038,-2.5263,-1.351935
28.4519,-2.7368,-3.510269
29.0795,-2.7368,-2.877249
30.7531,-2.7368,-3.617932
31.1715,-2.7368,-3.752275
8.3682,-2.5263,-1.564304
34.3096,-2.7368,-3.434986
38.0753,-2.7368,-3.738677
37.8661,-2.7368,-3.894517
